product,EN-code,SMILES,parent_SMILES
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CC2(CCC2O)C1,EN300-7537380,Cl.NC1CC2(CCC2O)C1,NC1CC2(CCC2O)C1
CN1Cc2c(cccc2N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(c2ccccc2)C1,EN300-7376971,CN1Cc2c(N)cccc2C(c2ccccc2)C1,CN1Cc2c(N)cccc2C(c2ccccc2)C1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2c(c1)CCC(=O)N2Cc1ccc(Cl)cc1,EN300-58973,Nc1ccc2c(c1)CCC(=O)N2Cc1ccc(Cl)cc1,Nc1ccc2c(c1)CCC(=O)N2Cc1ccc(Cl)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(c1ccccc1)C1(CO)CCCC1,EN300-247386,NC(c1ccccc1)C1(CO)CCCC1,NC(c1ccccc1)C1(CO)CCCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Oc2nncc3ccccc23)c(Cl)c1,EN300-115912,Nc1ccc(Oc2nncc3ccccc23)c(Cl)c1,Nc1ccc(Oc2nncc3ccccc23)c(Cl)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C[C@@H]1CCCC[C@H]1O)C(=O)c1ccco1,EN300-246286,Cl.NC[C@@H]1CCCC[C@H]1O,NC[C@@H]1CCCC[C@H]1O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Oc2ccnc3cc(Cl)ccc23)c(F)c1,EN300-67037,Nc1ccc(Oc2ccnc3cc(Cl)ccc23)c(F)c1,Nc1ccc(Oc2ccnc3cc(Cl)ccc23)c(F)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1ccc2c(c1)COC2)C(=O)c1ccco1,EN300-250494,Cl.NCCc1ccc2c(c1)COC2,NCCc1ccc2c(c1)COC2
CNC(=O)c1cc(Oc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2F)ccn1,EN300-216833,CNC(=O)c1cc(Oc2ccc(N)cc2F)ccn1,CNC(=O)c1cc(Oc2ccc(N)cc2F)ccn1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1cnc2c(Cl)cnn2c1)C(=O)c1ccco1,EN300-226120,NCCc1cnc2c(Cl)cnn2c1,NCCc1cnc2c(Cl)cnn2c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(COc1ccccc1C(F)(F)F)c1ccccc1,EN300-6478162,Cl.NC(COc1ccccc1C(F)(F)F)c1ccccc1,NC(COc1ccccc1C(F)(F)F)c1ccccc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(N2CCN(S(=O)(=O)C(F)F)CC2)cc1,EN300-85722,Nc1ccc(N2CCN(S(=O)(=O)C(F)F)CC2)cc1,Nc1ccc(N2CCN(S(=O)(=O)C(F)F)CC2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1(CO)COc2ccccc2C1,EN300-313237,Cl.NC1(CO)COc2ccccc2C1,NC1(CO)COc2ccccc2C1
O=C(OC(c1ccccc1)c1ccccc1)C1=CCS[C@@H]2[C@H](N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)C(=O)N12,EN300-6478644,N[C@@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=CCS[C@H]12,N[C@@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=CCS[C@H]12
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1-c1ccc(Cn2ccnc2)cc1)C(=O)c1ccco1,EN300-69441,NCc1ccccc1-c1ccc(Cn2ccnc2)cc1,NCc1ccccc1-c1ccc(Cn2ccnc2)cc1
CN1CCN(CC(=O)N(C)c2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC1,EN300-68465,CN1CCN(CC(=O)N(C)c2ccc(N)cc2)CC1,CN1CCN(CC(=O)N(C)c2ccc(N)cc2)CC1
COc1ccc(S(=O)(=O)N2CCC(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC2)cc1OC,EN300-72578,COc1ccc(S(=O)(=O)N2CCC(CN)CC2)cc1OC.Cl,COc1ccc(S(=O)(=O)N2CCC(CN)CC2)cc1OC
CCOC(=O)c1c(COCCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,EN300-740172,CCOC(=O)c1c(COCCN)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,CCOC(=O)c1c(COCCN)nc(C)c(C(=O)OC)c1-c1ccccc1Cl
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1-c1ccc(Cn2cccn2)cc1)C(=O)c1ccco1,EN300-65966,NCc1ccccc1-c1ccc(Cn2cccn2)cc1,NCc1ccccc1-c1ccc(Cn2cccn2)cc1
CN(CCCOc1ccccc1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C1CCCC1,EN300-86158,CN(CCCOc1ccccc1CN)C1CCCC1,CN(CCCOc1ccccc1CN)C1CCCC1
CC(=O)N1CCN(CCOc2ccc(CCN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC1,EN300-67556,CC(=O)N1CCN(CCOc2ccc(CCN)cc2)CC1,CC(=O)N1CCN(CCOc2ccc(CCN)cc2)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C[C@@H]1CCCN2CCCC[C@H]12)C(=O)c1ccco1,EN300-7466699,Cl.Cl.NC[C@@H]1CCCN2CCCC[C@H]12,NC[C@@H]1CCCN2CCCC[C@H]12
O=C(Nc1cccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1)c1cccc(C(F)(F)F)c1,EN300-69406,Nc1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1,Nc1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2c(c1)CCCN2C(=O)c1ccccc1,EN300-238337,Nc1ccc2c(c1)CCCN2C(=O)c1ccccc1,Nc1ccc2c(c1)CCCN2C(=O)c1ccccc1
COc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1OCc1ccc2ccccc2n1,EN300-68194,COc1ccc(N)cc1OCc1ccc2ccccc2n1,COc1ccc(N)cc1OCc1ccc2ccccc2n1
COc1ccc(-c2nc3ccccc3[nH]2)cc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-200832,COc1ccc(-c2nc3ccccc3[nH]2)cc1N,COc1ccc(-c2nc3ccccc3[nH]2)cc1N
COc1ccc(N2CCN(S(=O)(=O)CCN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC2)cc1,EN300-238452,COc1ccc(N2CCN(S(=O)(=O)CCN)CC2)cc1,COc1ccc(N2CCN(S(=O)(=O)CCN)CC2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(C(=O)Nc1ccc(Br)cc1F)c1ccccc1,EN300-64033,Cl.NC(C(=O)Nc1ccc(Br)cc1F)c1ccccc1,NC(C(=O)Nc1ccc(Br)cc1F)c1ccccc1
COc1cccc(CC(=O)N2CCc3ccc(N(C(=O)c4ccco4)C(C(=O)NCCc4cccc(F)c4)c4cccnc4)cc32)c1,EN300-65924,COc1cccc(CC(=O)N2CCc3ccc(N)cc32)c1,COc1cccc(CC(=O)N2CCc3ccc(N)cc32)c1
CC1Cc2cc(-c3ccc(CN(C(=O)c4ccco4)C(C(=O)NCCc4cccc(F)c4)c4cccnc4)cc3)ccc2O1,EN300-119070,CC1Cc2cc(-c3ccc(CN)cc3)ccc2O1,CC1Cc2cc(-c3ccc(CN)cc3)ccc2O1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(c1cccc(Cl)c1)c1ccc(C(F)(F)F)cn1,EN300-6494220,NC(c1cccc(Cl)c1)c1ccc(C(F)(F)F)cn1,NC(c1cccc(Cl)c1)c1ccc(C(F)(F)F)cn1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(c1ccc(Cl)cc1)c1cccc(C(F)(F)F)c1,EN300-2008138,NC(c1ccc(Cl)cc1)c1cccc(C(F)(F)F)c1,NC(c1ccc(Cl)cc1)c1cccc(C(F)(F)F)c1
Cc1nn(C)cc1CN1CCOC(C(C)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1,EN300-7460383,Cc1nn(C)cc1CN1CCOC(C(C)N)C1.Cl.Cl,Cc1nn(C)cc1CN1CCOC(C(C)N)C1
CC(c1ccc(-c2ccc(N(C)C)cc2)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-83847,CC(N)c1ccc(-c2ccc(N(C)C)cc2)cc1,CC(N)c1ccc(-c2ccc(N(C)C)cc2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2ccn(Cc3cccc(F)c3Cl)c2c1,EN300-7441153,Nc1ccc2ccn(Cc3cccc(F)c3Cl)c2c1,Nc1ccc2ccn(Cc3cccc(F)c3Cl)c2c1
CC(c1ccc(NC(=O)Nc2ccccc2)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-40919,CC(N)c1ccc(NC(=O)Nc2ccccc2)cc1,CC(N)c1ccc(NC(=O)Nc2ccccc2)cc1
Cn1nnc(NS(=O)(=O)c2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)n1,EN300-373617,Cn1nnc(NS(=O)(=O)c2ccc(N)cc2)n1,Cn1nnc(NS(=O)(=O)c2ccc(N)cc2)n1
CC1(C)CN(C(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c2ccc(Cl)cc2)CCO1,EN300-69268,CC1(C)CN(C(CN)c2ccc(Cl)cc2)CCO1,CC1(C)CN(C(CN)c2ccc(Cl)cc2)CCO1
Nc1ccc(OCc2cccc(Br)c2)c(C(=O)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-371881,NC(=O)c1cc(N)ccc1OCc1cccc(Br)c1,NC(=O)c1cc(N)ccc1OCc1cccc(Br)c1
COc1ccc(C(=O)N2CCC(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC2)cc1OC,EN300-80635,COc1ccc(C(=O)N2CCC(N)CC2)cc1OC.Cl,COc1ccc(C(=O)N2CCC(N)CC2)cc1OC
CNC(=O)CN(C)c1nc2cc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc2[nH]1,EN300-178120,CNC(=O)CN(C)c1nc2cc(N)ccc2[nH]1,CNC(=O)CN(C)c1nc2cc(N)ccc2[nH]1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(N2CCN(CC(F)(F)F)CC2)cc1,EN300-239024,Nc1ccc(N2CCN(CC(F)(F)F)CC2)cc1,Nc1ccc(N2CCN(CC(F)(F)F)CC2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1cccc(N2C(=O)NC3(CCCC3)C2=O)c1)C(=O)c1ccco1,EN300-215628,Cl.NCc1cccc(N2C(=O)NC3(CCCC3)C2=O)c1,NCc1cccc(N2C(=O)NC3(CCCC3)C2=O)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(Cn1cnc2ccccc21)c1ccc(F)cc1,EN300-42592,NC(Cn1cnc2ccccc21)c1ccc(F)cc1,NC(Cn1cnc2ccccc21)c1ccc(F)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(COCCOc2ccccc2)c1,EN300-43985,Nc1cccc(COCCOc2ccccc2)c1,Nc1cccc(COCCOc2ccccc2)c1
CCc1nn(-c2ccccc2)c(CC)c1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-189564,CCc1nn(-c2ccccc2)c(CC)c1CN,CCc1nn(-c2ccccc2)c(CC)c1CN
COc1cc(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(OC)c1OCC1CCC1,EN300-7461366,COc1cc(CCN)cc(OC)c1OCC1CCC1,COc1cc(CCN)cc(OC)c1OCC1CCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(c1ccc(C(F)(F)F)cc1)N1CCOCC1)C(=O)c1ccco1,EN300-61750,NCC(c1ccc(C(F)(F)F)cc1)N1CCOCC1,NCC(c1ccc(C(F)(F)F)cc1)N1CCOCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2ccn(Cc3ccccc3F)c2c1,EN300-7441631,Nc1ccc2ccn(Cc3ccccc3F)c2c1,Nc1ccc2ccn(Cc3ccccc3F)c2c1
CCCc1c(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1-c1cccc(C#N)c1,EN300-157134,CCCc1c(N)cnn1-c1cccc(C#N)c1.Cl,CCCc1c(N)cnn1-c1cccc(C#N)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1cccc(Oc2cccc3ccccc23)c1)C(=O)c1ccco1,EN300-204944,NCc1cccc(Oc2cccc3ccccc23)c1,NCc1cccc(Oc2cccc3ccccc23)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(c1ccc(Cl)cc1)N1CCc2sccc2C1)C(=O)c1ccco1,EN300-41144,NCC(c1ccc(Cl)cc1)N1CCc2sccc2C1,NCC(c1ccc(Cl)cc1)N1CCc2sccc2C1
CN1CCN(CCCOc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC1,EN300-263397,CN1CCN(CCCOc2ccc(N)cc2)CC1,CN1CCN(CCCOc2ccc(N)cc2)CC1
COC(=O)C(Cc1c[nH]c2ccc(Br)cc12)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-205566,COC(=O)C(N)Cc1c[nH]c2ccc(Br)cc12.Cl,COC(=O)C(N)Cc1c[nH]c2ccc(Br)cc12
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(Cc1cccc(F)c1)C(=O)N1CCOCC1)C(=O)c1ccco1,EN300-188344,Cl.NCC(Cc1cccc(F)c1)C(=O)N1CCOCC1,NCC(Cc1cccc(F)c1)C(=O)N1CCOCC1
Cc1c(C(=O)N2CCc3sccc3C2)cccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-29587,Cc1c(N)cccc1C(=O)N1CCc2sccc2C1,Cc1c(N)cccc1C(=O)N1CCc2sccc2C1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Oc2nc3ccccc3s2)c(Cl)c1,EN300-157133,Nc1ccc(Oc2nc3ccccc3s2)c(Cl)c1,Nc1ccc(Oc2nc3ccccc3s2)c(Cl)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCNc1ncnc2ccc([N+](=O)[O-])cc12)C(=O)c1ccco1,EN300-191010,Cl.Cl.NCCNc1ncnc2ccc([N+](=O)[O-])cc12,NCCNc1ncnc2ccc([N+](=O)[O-])cc12
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1(c2noc(C3CCCCC3)n2)CCCCCC1,EN300-114639,Cl.NC1(c2noc(C3CCCCC3)n2)CCCCCC1,NC1(c2noc(C3CCCCC3)n2)CCCCCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(c1cccc(Cl)c1)C1CC1c1ccccc1,EN300-6472543,Cl.NC(c1cccc(Cl)c1)C1CC1c1ccccc1,NC(c1cccc(Cl)c1)C1CC1c1ccccc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCCCN1CCC(Cc2ccccc2)CC1)C(=O)c1ccco1,EN300-73594,NCCCCN1CCC(Cc2ccccc2)CC1,NCCCCN1CCC(Cc2ccccc2)CC1
COc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C(=O)c1ccccc1,EN300-344556,COc1ccc(N)cc1C(=O)c1ccccc1.Cl,COc1ccc(N)cc1C(=O)c1ccccc1
CCOC(=O)c1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1Sc1ccccc1,EN300-133384,CCOC(=O)c1cc(N)ccc1Sc1ccccc1,CCOC(=O)c1cc(N)ccc1Sc1ccccc1
Cc1sc(C2(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CCC2)nc1-c1ccccc1F,EN300-249794,Cc1sc(C2(N)CCC2)nc1-c1ccccc1F.Cl,Cc1sc(C2(N)CCC2)nc1-c1ccccc1F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2c(ccn2CCN2CCOCC2)c1,EN300-60930,Nc1ccc2c(ccn2CCN2CCOCC2)c1,Nc1ccc2c(ccn2CCN2CCOCC2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1CCCN(c2nccn3cnnc23)C1)C(=O)c1ccco1,EN300-112678,NCC1CCCN(c2nccn3cnnc23)C1,NCC1CCCN(c2nccn3cnnc23)C1
COCCNC(=O)C(C)OC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-211887,COCCNC(=O)C(C)OC(=O)c1ccc(N)cc1.Cl,COCCNC(=O)C(C)OC(=O)c1ccc(N)cc1
CCOC(=O)c1noc(-c2cccc(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)n1,EN300-175555,CCOC(=O)c1noc(-c2cccc(CN)c2)n1.Cl,CCOC(=O)c1noc(-c2cccc(CN)c2)n1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1(c2cccc(C(F)(F)F)c2)CCCCC1)C(=O)c1ccco1,EN300-88359,NCC1(c2cccc(C(F)(F)F)c2)CCCCC1,NCC1(c2cccc(C(F)(F)F)c2)CCCCC1
COC(=O)C(CC1CCCc2ccccc21)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-136922,COC(=O)C(N)CC1CCCc2ccccc21.Cl,COC(=O)C(N)CC1CCCc2ccccc21
CN(C(=O)[C@H](Cc1ccccc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccccc1,EN300-90473,CN(C(=O)[C@@H](N)Cc1ccccc1)c1ccccc1.Cl,CN(C(=O)[C@@H](N)Cc1ccccc1)c1ccccc1
Cc1cc(Oc2cc(Cl)ccc2CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1F,EN300-373670,Cc1cc(Oc2cc(Cl)ccc2CN)ccc1F.Cl,Cc1cc(Oc2cc(Cl)ccc2CN)ccc1F
Cc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1S(=O)(=O)Nc1ccccc1,EN300-39525,Cc1ccc(N)cc1S(=O)(=O)Nc1ccccc1,Cc1ccc(N)cc1S(=O)(=O)Nc1ccccc1
CN1CCN(c2nc3ccc(N(C(=O)c4ccco4)C(C(=O)NCCc4cccc(F)c4)c4cccnc4)cc3s2)CC1,EN300-235525,CN1CCN(c2nc3ccc(N)cc3s2)CC1,CN1CCN(c2nc3ccc(N)cc3s2)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCN(CCOc2ccc(Cl)cc2)CC1,EN300-81414,Cl.Cl.NC1CCN(CCOc2ccc(Cl)cc2)CC1,NC1CCN(CCOc2ccc(Cl)cc2)CC1
CCc1c(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1-c1ccc(C(F)(F)F)cc1,EN300-177257,CCc1c(N)cnn1-c1ccc(C(F)(F)F)cc1.Cl,CCc1c(N)cnn1-c1ccc(C(F)(F)F)cc1
CCOc1ccc(C(c2cccc(Cl)c2)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-116442,CCOc1ccc(C(N)c2cccc(Cl)c2)cc1,CCOc1ccc(C(N)c2cccc(Cl)c2)cc1
CCOC(=O)C(Cc1csc2ccccc12)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1655682,CCOC(=O)C(N)Cc1csc2ccccc12.Cl,CCOC(=O)C(N)Cc1csc2ccccc12
CC(=O)NCCNS(=O)(=O)c1cccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-140304,CC(=O)NCCNS(=O)(=O)c1cccc(N)c1,CC(=O)NCCNS(=O)(=O)c1cccc(N)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(CN2CCOCC2)c(C(F)(F)F)c1,EN300-719643,Nc1ccc(CN2CCOCC2)c(C(F)(F)F)c1,Nc1ccc(CN2CCOCC2)c(C(F)(F)F)c1
COc1ccc(NC(=O)Cn2cc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cn2)cc1,EN300-60288,COc1ccc(NC(=O)Cn2cc(N)cn2)cc1,COc1ccc(NC(=O)Cn2cc(N)cn2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1nnnn1-c1cccc2ccccc12)C(=O)c1ccco1,EN300-239629,Cl.NCc1nnnn1-c1cccc2ccccc12,NCc1nnnn1-c1cccc2ccccc12
CCOC(=O)c1ccn(-c2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)n1,EN300-52364,CCOC(=O)c1ccn(-c2ccc(N)cc2)n1,CCOC(=O)c1ccn(-c2ccc(N)cc2)n1
CN1C(=O)c2ccccc2Sc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21,EN300-6473357,CN1C(=O)c2ccccc2Sc2ccc(N)cc21,CN1C(=O)c2ccccc2Sc2ccc(N)cc21
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCN(c2ccc(OC(F)(F)F)cc2)CC1,EN300-54789,NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1,NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(COc1ccccc1)c1ccc(Cl)cc1,EN300-7355364,Cl.NC(COc1ccccc1)c1ccc(Cl)cc1,NC(COc1ccccc1)c1ccc(Cl)cc1
CN1CCN(CCOc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC1,EN300-94299,CN1CCN(CCOc2ccc(N)cc2)CC1,CN1CCN(CCOc2ccc(N)cc2)CC1
CSc1cccc(C(c2ccc(F)cc2F)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-94750,CSc1cccc(C(N)c2ccc(F)cc2F)c1,CSc1cccc(C(N)c2ccc(F)cc2F)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(c1ccccc1)C12CC3CC(CC(C3)C1)C2,EN300-6734215,Cl.NC(c1ccccc1)C12CC3CC(CC(C3)C1)C2,NC(c1ccccc1)C12CC3CC(CC(C3)C1)C2
Cc1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnc1NCc1ccc(Cl)cc1,EN300-697593,Cc1cc(N)cnc1NCc1ccc(Cl)cc1,Cc1cc(N)cnc1NCc1ccc(Cl)cc1
O=C(NCc1cccs1)c1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1Cl,EN300-102537,Nc1ccc(Cl)c(C(=O)NCc2cccs2)c1,Nc1ccc(Cl)c(C(=O)NCc2cccs2)c1
COc1cccc(COc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2Cl)n1,EN300-172657,COc1cccc(COc2ccc(N)cc2Cl)n1,COc1cccc(COc2ccc(N)cc2Cl)n1
CC1(C)NC(=O)N(Cc2ccc(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)C1=O,EN300-40085,CC1(C)NC(=O)N(Cc2ccc(CN)cc2)C1=O.Cl,CC1(C)NC(=O)N(Cc2ccc(CN)cc2)C1=O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(OC(F)(F)C(F)C(F)(F)F)cc1,EN300-88848,Nc1ccc(OC(F)(F)C(F)C(F)(F)F)cc1,Nc1ccc(OC(F)(F)C(F)C(F)(F)F)cc1
CC(c1ccc(Oc2cccnc2)c(F)c1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-84869,CC(N)c1ccc(Oc2cccnc2)c(F)c1,CC(N)c1ccc(Oc2cccnc2)c(F)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CN(S(=O)(=O)c2ccc3c(c2)OCCO3)C1,EN300-119336,NC1CN(S(=O)(=O)c2ccc3c(c2)OCCO3)C1,NC1CN(S(=O)(=O)c2ccc3c(c2)OCCO3)C1
CC(c1ccc(OCc2ccc(F)cc2)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-68866,CC(N)c1ccc(OCc2ccc(F)cc2)cc1,CC(N)c1ccc(OCc2ccc(F)cc2)cc1
COCCN(C)CCOc1cccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-67103,COCCN(C)CCOc1cccc(CN)c1,COCCN(C)CCOc1cccc(CN)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(=O)n(Cc2ccc(Cl)c(Cl)c2)c1,EN300-58994,Nc1ccc(=O)n(Cc2ccc(Cl)c(Cl)c2)c1,Nc1ccc(=O)n(Cc2ccc(Cl)c(Cl)c2)c1
CCN(CC)CCOc1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1OC,EN300-61431,CCN(CC)CCOc1cc(N)ccc1OC,CCN(CC)CCOc1cc(N)ccc1OC
