tert_butyl_product,EN-code,parent_SMILES
Cc1ccc(O)c(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-50872,Cc1ccc(O)c(N)c1
COCCNCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-762906,COCCNCCN
Cn1cnc(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)n1,EN300-124062,Cn1cnc(CN)n1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCC2CC21)C(=O)c1ccco1,EN300-395886,NCC1CCC2CC12
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(O)cc1,EN300-33645,Nc1ccc(O)cc1
CCc1ncsc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-114453,CCc1ncsc1N
COC(C)(C)CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-344998,COC(C)(C)CCN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1(CCF)CCC1,EN300-26667060,NC1(CCF)CCC1
Cn1cc(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cn1,EN300-53446,Cn1cc(CN)cn1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(CO)CCC1)C(=O)c1ccco1,EN300-134397,NCC1(CO)CCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCC12CC2,EN300-331424,NC1CCCC12CC2
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(CF)CCC1)C(=O)c1ccco1,EN300-6763539,NCC1(CF)CCC1
Cc1ccc(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)s1,EN300-42750,Cc1ccc(CN)s1
C[C@H](C(=O)N(C)C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-99628,C[C@@H](N)C(=O)N(C)C
COC(=O)[C@@H](F)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-384586,COC(=O)[C@@H](F)CN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(O)C(C)(C)C)C(=O)c1ccco1,EN300-75363,CC(C)(C)C(O)CN
CC(C)(C)NC(=O)C(c1cccnc1)N(CCNS(N)(=O)=O)C(=O)c1ccco1,EN300-6740040,NCCNS(N)(=O)=O
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@@H]1COCCO1)C(=O)c1ccco1,EN300-1703415,NC[C@@H]1COCCO1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CN2CCC1C2,EN300-6739173,NC1CN2CCC1C2
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCOC(F)F)C(=O)c1ccco1,EN300-172096,NCCCOC(F)F
CNS(=O)(=O)CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-160585,CNS(=O)(=O)CCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CCc1ncn[nH]1)C(=O)c1ccco1,EN300-227021,NCCc1ncn[nH]1
C=CCC1(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCC1,EN300-2008835,C=CCC1(N)CCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1(C)CC(O)C1,EN300-7396882,CC1(N)CC(O)C1
CN(C)C(=O)CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-35746,CN(C)C(=O)CCN
CCC(C)C(CO)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-84134,CCC(C)C(N)CO
CC1C(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCN1C,EN300-393331,CC1C(N)CCN1C
C=CC(C)(C)CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-304814,C=CC(C)(C)CCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CCc1cscn1)C(=O)c1ccco1,EN300-28530,NCCc1cscn1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCc1ccc[nH]1)C(=O)c1ccco1,EN300-54456,NCCc1ccc[nH]1
CN(C)C1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC1,EN300-255680,CN(C)C1(CN)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CSCCO1)C(=O)c1ccco1,EN300-1264417,NCC1CSCCO1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccc(Br)o1)C(=O)c1ccco1,EN300-155708,NCc1ccc(Br)o1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCOC(F)(F)F)C(=O)c1ccco1,EN300-157756,NCCOC(F)(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCC2CC21,EN300-117141,NC1CCCC2CC12
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC12CCC2)C(=O)c1ccco1,EN300-1242106,NCC1CC12CCC2
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(O)C(F)(F)F)C(=O)c1ccco1,EN300-51459,NCC(O)C(F)(F)F
CCC1(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCCC1,EN300-227587,CCC1(N)CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCC2CC2C1,EN300-261882,NC1CCC2CC2C1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(C)(C)C1CC1)C(=O)c1ccco1,EN300-734891,CC(C)(CN)C1CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1O,EN300-17960,Nc1ccccc1O
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCOCC1)C(=O)c1ccco1,EN300-57193,NCC1CCOCC1
CC1CC(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)=NO1,EN300-7228044,CC1CC(CN)=NO1
CONC(=O)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-109556,CONC(=O)CN
CCCCCC(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-21292,CCCCCC(C)N
CC(C)CCCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-83415,CC(C)CCCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CCn1ncnn1)C(=O)c1ccco1,EN300-107823,NCCn1ncnn1
CC1CC(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CO1,EN300-253192,CC1CC(N)CO1
CCC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C(C)C,EN300-1270474,CCC(CN)C(C)C
CC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C(C)(C)C,EN300-370707,CC(CN)C(C)(C)C
Cn1cncc1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-216594,Cn1cncc1CN
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cnsn1)C(=O)c1ccco1,EN300-210735,NCc1cnsn1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCOCC(N)=O)C(=O)c1ccco1,EN300-108305,NCCOCC(N)=O
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCCC1O)C(=O)c1ccco1,EN300-75608,NCC1CCCC1O
CCC(C1CCC1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-818846,CCC(N)C1CCC1
CC1CC(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CS1,EN300-253381,CC1CC(N)CS1
CC1CC(C)(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-1590424,CC1CC(C)(N)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCSCCCO)C(=O)c1ccco1,EN300-70414,NCCSCCCO
CC(C)C[C@H](CO)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-300248,CC(C)C[C@@H](N)CO
Cc1sccc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-342671,Cc1sccc1N
CC(O)C(O)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-344624,CC(O)C(O)CN
CCCCC(CC)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-2010679,CCCCC(N)CC
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C)(C)CCCO,EN300-142423,CC(C)(N)CCCO
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CO)CCF,EN300-175608,NC(CO)CCF
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC(F)C1)C(=O)c1ccco1,EN300-1662457,NCC1CC(F)C1
CCOC(=O)C(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-53367,CCOC(=O)C(C)N
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(C)CCCO1)C(=O)c1ccco1,EN300-104176,CC1(CN)CCCO1
CC1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCC1,EN300-149793,CC1(CN)CCC1
CC(C)=C(Br)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-657273,CC(C)=C(Br)CN
COC(=O)C(CO)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-20652,COC(=O)C(N)CO
CC(C)C1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC1,EN300-103436,CC(C)C1(CN)CC1
C=C(CO)CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7540675,C=C(CO)CCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(C)CC1Br)C(=O)c1ccco1,EN300-311471,CC1(CN)CC1Br
CC(CN(C)C)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-220055,CC(CN)CN(C)C
CC(c1cocn1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-1604969,CC(N)c1cocn1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1[C@H]2COC[C@H]21,EN300-192482,N[C@@H]1[C@H]2COC[C@H]21
CC(C)(C)NC(=O)C(c1cccnc1)N(CCc1cc[nH]n1)C(=O)c1ccco1,EN300-378949,NCCc1cc[nH]n1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1C=CCCC1,EN300-106270,NC1C=CCCC1
CN(C)C(=O)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-30695,CN(C)C(=O)CN
Cc1cscc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-104093,Cc1cscc1N
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1COC(=O)C1,EN300-219172,N[C@@H]1COC(=O)C1
CC(C)OCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-134594,CC(C)OCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1=NO[C@@H]2[C@H]3CC[C@H](C3)[C@H]12)C(=O)c1ccco1,EN300-7466375,NCC1=NO[C@@H]2[C@H]3CC[C@H](C3)[C@H]12
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccsn1)C(=O)c1ccco1,EN300-243261,NCc1ccsn1
C#CCOCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-134148,C#CCOCCN
CC1(CCN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)N=N1,EN300-226427,CC1(CCN)N=N1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1c2ccc(Br)cc2CC1(C)C,EN300-7493139,CC1(C)Cc2cc(Br)ccc2C1N
CC(C1CCC1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-118644,CC(N)C1CCC1
CC(F)CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-218014,CC(F)CCN
CC[C@@H](COC)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-1726281,CC[C@H](N)COC
CC(C)(C)NC(=O)C(c1cccnc1)N(CC[C@@]12CCC[C@@H]1C2)C(=O)c1ccco1,EN300-7465342,NCC[C@@]12CCC[C@@H]1C2
C[C@H](C1CC1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-233791,C[C@@H](N)C1CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1=CCCC1)C(=O)c1ccco1,EN300-139380,NCC1=CCCC1
CC(=O)OCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-194180,CC(=O)OCCN
C=C=CCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7459863,C=C=CCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cocn1)C(=O)c1ccco1,EN300-72390,NCc1cocn1
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@H]1CCCO1)C(=O)c1ccco1,EN300-234214,NC[C@H]1CCCO1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cn(CC(F)(F)F)nc1C1CC1,EN300-7471985,Nc1cn(CC(F)(F)F)nc1C1CC1
C=C(CC)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-248732,C=C(CC)CN
CCC(CO)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-683278,CCC(CN)CO
CC(CCO)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-94805,CC(CN)CCO
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@]1(CO)C[C@H](O)C1,EN300-26667000,N[C@]1(CO)C[C@H](O)C1
CC[C@H](CO)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-125884,CC[C@@H](N)CO
CCC(CSC)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-126123,CCC(N)CSC
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(F)CC(C(=O)OC(C)(C)C)C1)C(=O)c1ccco1,EN300-7537484,CC(C)(C)OC(=O)C1CC(F)(CN)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC(=C2CC2)C1)C(=O)c1ccco1,EN300-7465446,NCC1CC(=C2CC2)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1CCOC1,EN300-256939,N[C@@H]1CCOC1
Cc1ncsc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-172991,Cc1ncsc1N
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@]1(F)C[C@@H](CO)C1)C(=O)c1ccco1,EN300-7356803,NC[C@]1(F)C[C@@H](CO)C1
CC#CCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-127900,CC#CCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCCCO)C(=O)c1ccco1,EN300-90243,NCCCCCO
CO[C@]1(C(F)(F)F)C[C@H](CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-7464796,CO[C@]1(C(F)(F)F)C[C@H](CN)C1
C[S+]([O-])CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-71328,C[S+]([O-])CCN
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccon1)C(=O)c1ccco1,EN300-108328,NCc1ccon1
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@]1(F)C[C@H](CO)C1)C(=O)c1ccco1,EN300-7356642,NC[C@]1(F)C[C@H](CO)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1C[C@](C)(CO)C1,EN300-7461156,C[C@]1(CO)C[C@H](N)C1
CC(CCO)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-82225,CC(N)CCO
CSCC(C)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-75667,CSCC(C)CN
CC1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCCC(F)(F)C1,EN300-7493109,CC1(CN)CCCC(F)(F)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCC#N)C(=O)c1ccco1,EN300-132659,N#CCCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1[C@H]2CCC[C@H]2[C@H]1OCc1ccccc1,EN300-6738413,N[C@H]1[C@H]2CCC[C@H]2[C@H]1OCc1ccccc1
C#CC1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCC1,EN300-7460879,C#CC1(CN)CCC1
C=CC(C)(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-746712,C=CC(C)(C)N
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCC1)C(=O)c1ccco1,EN300-36989,NCC1CCC1
COC(=O)c1cc(F)cc(C2(N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)CC2)c1,EN300-7459987,COC(=O)c1cc(F)cc(C2(N)CC2)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@@H]2CC[C@@]1(CO)C2,EN300-6738172,N[C@@H]1C[C@@H]2CC[C@@]1(CO)C2
CC(F)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-768743,CC(F)CN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC12CC2(F)F)C(=O)c1ccco1,EN300-7459769,NCC1CC12CC2(F)F
C#CC(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-152999,C#CC(C)N
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]2[C@@H]1C[C@H](O)[C@@H]2O,EN300-6736851,N[C@@H]1C[C@H]2[C@@H]1C[C@H](O)[C@@H]2O
CCC(C)(CC)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-146146,CCC(C)(N)CC
COC(=O)[C@H]1CC[C@](F)(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC1,EN300-7436318,COC(=O)[C@H]1CC[C@](F)(CN)CC1
CC#CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-101997,CC#CCN
CCCC(O)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-75514,CCCC(O)CN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC12CCC(CO)(CO1)C2)C(=O)c1ccco1,EN300-6735076,NCC12CCC(CO)(CO1)C2
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1C2CCC3C(C2)CC31,EN300-26673399,NC1C2CCC3C(C2)CC13
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCSCC1,EN300-61954,NC1CCSCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@@H]1C[C@H]2C[C@@H]1[C@H](O)[C@@H]2O)C(=O)c1ccco1,EN300-7434620,NC[C@@H]1C[C@H]2C[C@@H]1[C@H](O)[C@@H]2O
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C)(C)Cc1c[nH]c2cccc(Br)c12,EN300-6733970,CC(C)(N)Cc1c[nH]c2cccc(Br)c12
CCC(C)C(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-82040,CCC(C)C(C)N
COC(=O)[C@]1(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C[C@](O)(C(F)(F)F)C1,EN300-26673204,COC(=O)[C@]1(N)C[C@](O)(C(F)(F)F)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@@H]2C[C@H](O)[C@H]1C2,EN300-7430205,N[C@@H]1C[C@@H]2C[C@H](O)[C@H]1C2
COC(=O)C1Cc2nnc(CN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)n2C1,EN300-7352568,COC(=O)C1Cc2nnc(CN)n2C1
CC(N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C(C)(C)C,EN300-657187,CC(N)C(C)(C)C
Cc1cc2c(cc1CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)CCCC2,EN300-26664432,Cc1cc2c(cc1CCN)CCCC2
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(CF)CC2(CCC2)C1)C(=O)c1ccco1,EN300-7445552,NCC1(CF)CC2(CCC2)C1
CN1CC(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC12CCC2,EN300-6487687,CN1CC(N)CC12CCC2
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccc(C(C)(F)F)cn1)C(=O)c1ccco1,EN300-7447884,CC(F)(F)c1ccc(CN)nc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2oc(=O)cc(O)c2c1,EN300-26619375,Nc1ccc2oc(=O)cc(O)c2c1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCC2(CCC2)C1O)C(=O)c1ccco1,EN300-6477332,NCC1CCC2(CCC2)C1O
CCOC(=O)[C@H]1C[C@@](O)(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-7356369,CCOC(=O)[C@H]1C[C@@](O)(CN)C1
COC(=O)C1=NOC(C)(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-6735569,COC(=O)C1=NOC(C)(CN)C1
COC(=O)[C@@]1(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C[C@H](O)C1(C)C,EN300-26573323,COC(=O)[C@@]1(N)C[C@H](O)C1(C)C
COC(=O)C1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC2CCC1CC2,EN300-6495227,COC(=O)C1(CN)CC2CCC1CC2
CSCC(C(=O)N1CCC(CO)C1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-26619688,CSCC(N)C(=O)N1CCC(CO)C1
CCn1c(=O)cc(N2CC[C@@H](N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)C2)[nH]c1=O,EN300-7435759,CCn1c(=O)cc(N2CC[C@@H](N)C2)[nH]c1=O
COC(=O)c1cccc(OC(F)(F)CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-26673203,COC(=O)c1cccc(OC(F)(F)CN)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CS(=O)(=O)C12CCCCC2,EN300-6486612,NC1CS(=O)(=O)C12CCCCC2
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(Cl)CCOCC1)C(=O)c1ccco1,EN300-7562730,NCC1(Cl)CCOCC1
Cc1nc(C(=O)N(C)C)nc(N2CC[C@@H](N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)C2)c1C,EN300-7355894,Cc1nc(C(=O)N(C)C)nc(N2CC[C@@H](N)C2)c1C
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(n2cncn2)CC1)C(=O)c1ccco1,EN300-6733137,NCC1(n2cncn2)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cc2[nH]nnc2cc1F,EN300-6730699,Nc1cc2[nH]nnc2cc1F
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1c2ccccc2CC[C@H]1CO,EN300-7537575,N[C@H]1c2ccccc2CC[C@H]1CO
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CCc1ccc(F)c(F)c1)c1ccc(Cl)c(F)c1,EN300-7356348,NC(CCc1ccc(F)c(F)c1)c1ccc(Cl)c(F)c1
CC(O)c1nnc(C(C)N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)[nH]1,EN300-7443527,CC(N)c1nnc(C(C)O)[nH]1
Cc1nn(-c2ccc(N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)cc2)c(=O)[nH]1,EN300-2007793,Cc1nn(-c2ccc(N)cc2)c(=O)[nH]1
COC1(C(F)(F)CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCOCC1,EN300-1716812,COC1(C(F)(F)CN)CCOCC1
COC(=O)C[C@H]1C[C@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-7432008,COC(=O)C[C@H]1C[C@H](N)C1
CC12CCC(CN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)(C1)OC2,EN300-6496995,CC12CCC(CN)(C1)OC2
CCN1CC(C)(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1=O,EN300-1722226,CCN1CC(C)(CN)C1=O
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(C)(O)C1CCC(F)(F)CC1)C(=O)c1ccco1,EN300-7356135,CC(O)(CN)C1CCC(F)(F)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1C(F)(F)C12CC2,EN300-7461744,NC1C(F)(F)C12CC2
COC(=O)C[C@H]1C[C@@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-7464880,COC(=O)C[C@H]1C[C@@H](N)C1
COC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c(CC(C)C)c1,EN300-6493762,COC(=O)c1ccc(N)c(CC(C)C)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(C)(O)C1CC=CCC1)C(=O)c1ccco1,EN300-7443459,CC(O)(CN)C1CC=CCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CC2CCC1(C(=O)OC(C)(C)C)C2(C)C,EN300-1704191,CC(C)(C)OC(=O)C12CCC(CC1N)C2(C)C
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CN(Cc2ccccc2)C2(CCOCC2)C1,EN300-6497481,NC1CN(Cc2ccccc2)C2(CCOCC2)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1[C@@H]2C[C@@H]2[C@H]2C[C@@H]12,EN300-6764786,NC1[C@@H]2C[C@@H]2[C@H]2C[C@@H]12
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(C)(O)C1=CCC2CC1C2(C)C)C(=O)c1ccco1,EN300-1812055,CC(O)(CN)C1=CCC2CC1C2(C)C
