CatalogID,SMILES,scaffold_SMILES,product_SMILES
EN300-678768,CC(C)C(C)C1(CBr)CC1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C(C)C(C)C)CC2C)c1
EN300-678770,CC1CC1(CBr)CC(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(F)(F)F)CC2C)c1
EN300-678774,CC1CC1(CBr)C1CCSC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CCSC3)CC2C)c1
EN300-678779,CC1CC1(CBr)CC(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(F)F)CC2C)c1
EN300-678440,CC(CBr)Cc1ccsc1Cl,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)Cc2ccsc2Cl)c1
EN300-677250,C=C(Cl)CC1(CBr)CCOC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCOC1
EN300-674200,C=C(Cl)CC(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-674204,C=C(Cl)CC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1
EN300-674205,C=C(Cl)CC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC(C)(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-677304,C=C(Cl)CC1(CBr)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC1
EN300-677343,C=C(Cl)CC1(CBr)CC(C)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)C1
EN300-677344,C=C(Cl)CC1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1(C)C
EN300-677346,C=C(Cl)CC1(CBr)CC1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1C
EN300-677195,C=C(C)CC1(CBr)CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCCC1
EN300-677197,C=C(C)CC1(CBr)CCOC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCOC1
EN300-674189,C=C(C)CC(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-674193,C=C(C)CC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1
EN300-674194,C=C(C)CC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC(C)(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-677221,C=C(C)CC1(CBr)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC1
EN300-677231,C=C(C)CC1(CBr)CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCCO1
EN300-677235,C=C(C)CC1(CBr)CC(C)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)C1
EN300-677236,C=C(C)CC1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1(C)C
EN300-677238,C=C(C)CC1(CBr)CC1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1C
EN300-646162,CCCn1ccnc1CI,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCn1ccnc1COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-646164,CCn1c(CI)nc2ccccc21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCn1c(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)nc2ccccc21
EN300-678636,Clc1ccc(CCCBr)nc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2ccc(Cl)cn2)c1
EN300-1912788,BrCCc1cn2c(n1)CCCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2cn3c(n2)CCCC3)c1
EN300-340246,CC(CI)C(C)(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)C(C)(C)C)c1
EN300-678842,Clc1cncc(CCCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2cncc(Cl)c2)c1
EN300-677093,Cc1nc(CCCBr)c(C)s1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1nc(CCCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(C)s1
EN300-674218,BrCCC[C@@H]1CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCC[C@@H]2CCCO2)c1
EN300-677374,CC(CBr)C[C@@H]1CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)C[C@@H]2CCCO2)c1
EN300-677378,BrCC1(C[C@@H]2CCCO2)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C[C@@H]3CCCO3)CC2)c1
EN300-677379,CC(C)(CBr)C[C@@H]1CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)C[C@@H]2CCCO2)c1
EN300-674216,BrCCC[C@H]1CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCC[C@H]2CCCO2)c1
EN300-677350,CC(CBr)C[C@H]1CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)C[C@H]2CCCO2)c1
EN300-677354,BrCC1(C[C@H]2CCCO2)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C[C@H]3CCCO3)CC2)c1
EN300-677355,CC(C)(CBr)C[C@H]1CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)C[C@H]2CCCO2)c1
EN300-380648,CC(CBr)C1CCCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)C2CCCCO2)c1
EN300-678618,Cc1nnc(CC(C)CBr)s1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1nnc(CC(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)s1
EN300-677073,Cc1nc(C)c(CCCBr)s1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1nc(C)c(CCCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)s1
EN300-676897,Cc1c(CCCBr)cnn1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2cnn(C)c2C)c1
EN300-330331,BrCc1cnc(C2CC2)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3CC3)o2)c1
EN300-649253,BrCc1cnc(C2CCCCC2)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3CCCCC3)o2)c1
EN300-330335,BrCc1cnc(C2CCC2)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3CCC3)o2)c1
EN300-649255,BrCc1cnc(C2CCCC2)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3CCCC3)o2)c1
EN300-674326,CC1(C)CC1(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C)CC2(C)C)c1
EN300-3210745,CC1(C)CC1CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCC2CC2(C)C)c1
EN300-677179,CC(CBr)C1CCCCC1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)C2CCCCC2C)c1
EN300-677183,CC1CCCCC1C1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CCCCC3C)CC2)c1
EN300-677184,CC1CCCCC1C(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)C2CCCCC2C)c1
EN300-674327,CCC1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1(C)C
EN300-678817,CC1(C)CC1(CBr)C1CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CC3)CC2(C)C)c1
EN300-678818,CCCC1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1(C)C
EN300-678819,CC(C)C1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C(C)C)CC2(C)C)c1
EN300-678820,COCC1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1(C)C
EN300-678821,CC1(C)CC1(CBr)C1CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CCC3)CC2(C)C)c1
EN300-678822,CC(C)CC1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)C)CC2(C)C)c1
EN300-678824,CCC(C)C1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1(C)C
EN300-678828,CC1(C)CC1(CBr)C1CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CCCC3)CC2(C)C)c1
EN300-678891,CC(F)(F)CC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)(F)F)CC2)c1
EN300-678892,CC(F)(F)CC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)CC(C)(F)F)c1
EN300-678900,CC(F)(F)CC1(CBr)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)(F)F)CCC2)c1
EN300-678913,CC1CC1(CBr)CC(C)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)(F)F)CC2C)c1
EN300-330332,CC1CC1c1ncc(CBr)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3CC3C)o2)c1
EN300-649246,CCCc1ncc(CBr)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCc1ncc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)o1
EN300-649250,CC(C)Cc1ncc(CBr)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(CC(C)C)o2)c1
EN300-649260,BrCc1cnc(CC2CC2)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(CC3CC3)o2)c1
EN300-649261,BrCc1cnc(C2CCOC2)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3CCOC3)o2)c1
EN300-649263,CC1(c2ncc(CBr)o2)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3(C)CC3)o2)c1
EN300-330336,CC1CC(c2ncc(CBr)o2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(C3CC(C)C3)o2)c1
EN300-1914494,Fc1ccc(CCBr)nc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2ccc(F)cn2)c1
EN300-677150,Cn1c(Cl)cnc1CCCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2ncc(Cl)n2C)c1
EN300-673817,CCc1cnc(CBr)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCc1cnc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)o1
EN300-318555,CCC1(COC)COC(CI)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC1(COC)COC(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)C1
EN300-318556,CCOCC1(CC)COC(CI)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCOCC1(CC)COC(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)C1
EN300-318557,CCC1(COC(C)C)COC(CI)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC1(COC(C)C)COC(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)C1
EN300-318563,N#CC1CC1CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2CC2C#N)c1
EN300-318571,Cc1nn[nH]c1COCCI,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCOCc2[nH]nnc2C)c1
EN300-318572,Brc1nn[nH]c1COCCI,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Oc2nn[nH]c2COCCI)c1
EN300-318633,BrCc1cnc2n1CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc3n2CCC3)c1
EN300-318682,Cc1ccc(C(C)(C)CBr)nc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccc(C(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)nc1
EN300-171770,Cn1cc(CBr)cc1C#N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cc(C#N)n(C)c2)c1
EN300-319016,C=C[C@H](CBr)NC(=O)OCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C[C@H](COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)NC(=O)OCc1ccccc1
EN300-319181,CCC1(CC)CC(CBr)NC1=O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC1(CC)CC(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)NC1=O
EN300-319748,Nc1ccccc1C#CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccccc2N)c1
EN300-319749,O=C(O)c1ccc(C#CCBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccc(C(=O)O)cc2)c1
EN300-319750,Nc1ccc(C#CCBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccc(N)cc2)c1
EN300-319751,O=C(O)c1ccccc1C#CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccccc2C(=O)O)c1
EN300-319752,O=C(O)c1cccc(C#CCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2cccc(C(=O)O)c2)c1
EN300-319753,Nc1cccc(C#CCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2cccc(N)c2)c1
EN300-319755,Oc1cccc(C#CCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2cccc(O)c2)c1
EN300-319756,Oc1ccc(C#CCBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccc(O)cc2)c1
EN300-319757,CC(=O)c1ccc(C#CCBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CC(=O)c1ccc(C#CCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1
EN300-319762,Oc1ccccc1C#CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccccc2O)c1
EN300-319763,BrCC#Cc1ccc(CBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccc(CBr)cc2)c1
EN300-319764,BrCC#Cc1ccc(OCc2ccccc2)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccc(OCc3ccccc3)cc2)c1
EN300-319768,FC(F)(F)Oc1cccc(C#CCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2cccc(OC(F)(F)F)c2)c1
EN300-319770,BrCC#Cc1ccccc1Br,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC#Cc2ccccc2Br)c1
EN300-262267,NS(=O)(=O)c1cc(CBr)no1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cc(S(N)(=O)=O)on2)c1
EN300-320283,NC1Cc2ccccc2OC1CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2Oc3ccccc3CC2N)c1
EN300-320902,CS(C)(=O)=Nc1ccc(CBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ccc(N=S(C)(C)=O)cc2)c1
EN300-1934244,OC(CBr)c1ccc(OC(F)(F)F)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2ccc(OC(F)(F)F)cc2)c1
EN300-384227,BrCc1nc2ccccc2[nH]1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nc3ccccc3[nH]2)c1
EN300-8267750,COc1cccc(Cl)c1C(=O)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1cccc(Cl)c1C(=O)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-1666694,CC(C)(C)c1cncc(CBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cncc(C(C)(C)C)c2)c1
EN300-321157,NCCCCNC(=O)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(=O)NCCCCN)c1
EN300-342443,O=C(Cc1cccc(F)c1F)NCCI,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCNC(=O)Cc2cccc(F)c2F)c1
EN300-342444,O=C(Cc1c(F)cccc1F)NCCI,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCNC(=O)Cc2c(F)cccc2F)c1
EN300-332506,BrCCCCOCCCCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCCOCCCCBr)c1
EN300-254077,ICC12CC(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC23CC(CO2)C3)c1
EN300-269796,ICC1CC2(CCC2)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2CC3(CCC3)CO2)c1
EN300-300447,CC1(CBr)CNC(=O)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C)CNC(=O)C2)c1
EN300-305212,BrCC1CC2(CCC2)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2CC3(CCC3)CO2)c1
EN300-314020,O=C1O[C@H]([C@@H](O)CBr)C(O)=C1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC[C@H](O)[C@H]2OC(=O)C(O)=C2O)c1
EN300-315370,Cn1c(=O)oc2ccc(CBr)cc21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ccc3oc(=O)n(C)c3c2)c1
EN300-317658,O=C(NC1(C(=O)CBr)CC1)OCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(=O)C2(NC(=O)OCc3ccccc3)CC2)c1
EN300-318272,ICCN1CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN2CCCC2)c1
EN300-320842,CN(C)CCI,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN(C)C)c1
EN300-320867,C[Si](C)(CCBr)CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC[Si](C)(C)CCBr)c1
EN300-321161,ICCN1CCOCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN2CCOCC2)c1
EN300-321253,CCN(CC)CCI,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCN(CC)CCOc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-322150,O=C(CBr)CCNC(=O)C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(=O)CCNC(=O)C(F)(F)F)c1
EN300-333189,BrCc1cnc(-c2ccccc2)nc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc(-c3ccccc3)nc2)c1
EN300-333446,BrCC1(c2ccccc2)CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(c3ccccc3)CCCC2)c1
