SMILES,ID,product_1,product_2
NCCCCO,EN300-66126,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCCO
NCC(O)CN1CCOCC1,EN300-12626,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(O)CN1CCOCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(O)CN1CCOCC1
NCC1(CCO)CCOC1,EN300-105829,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(CCO)CCOC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(CCO)CCOC1
C=CCC(N)CO,EN300-135418,C=CCC(CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=CCC(CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OC(CN1CCNCC1)C1CC1,EN300-133821,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(O)C2CC2)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(O)C2CC2)CC1
NC1(CO)CC1,EN300-117059,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CO)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CO)CC1
OC12CNCC1C2,EN300-178288,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2CC2(O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2CC2(O)C1
CC1CN(CCO)CCN1,EN300-154157,CC1CN(CCO)CCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1CN(CCO)CCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CO[C@@H]1CN[C@H](CO)C1,EN300-244713,CO[C@H]1C[C@@H](CO)N(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CO[C@H]1C[C@@H](CO)N(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC(O)CN,EN300-20160,CC(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(O)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN(C)CC1(O)CCCNC1,EN300-183346,CN(C)CC1(O)CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CN(C)CC1(O)CCCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CN(C)CC(N)CO,EN300-212948,CN(C)CC(CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CC(CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(N)(C#N)CO,EN300-210136,CC(C#N)(CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C#N)(CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C[C@H]1CNC[C@@H](C)N1CCO,EN300-245693,C[C@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@@H](C)N1CCO,C[C@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@@H](C)N1CCO
CN[C@H](C)CO,EN300-205110,C[C@H](CO)N(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](CO)N(C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C[C@@H]1NCC[C@H]1O,EN300-245036,C[C@H]1[C@H](O)CCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H]1[C@H](O)CCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OC1(c2c[nH]nn2)CCCNC1,EN300-222120,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC(O)(c2c[nH]nn2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC(O)(c2c[nH]nn2)C1
N[C@@H]1COC[C@H]1O,EN300-246814,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1COC[C@H]1O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1COC[C@H]1O
Cn1cc(O)c(=O)cc1CN,EN300-77269,Cn1cc(O)c(=O)cc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cc(O)c(=O)cc1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC[C@H](O)CN,EN300-204364,CC[C@H](O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC[C@H](O)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC1(CO)COCCN1,EN300-127629,CC1(CO)COCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1(CO)COCCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C[C@@H](N)CCO,EN300-117685,C[C@H](CCO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](CCO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC(CO)CCF,EN300-175608,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CCF,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CCF
OC1CCN(C2CCNCC2)C1,EN300-241988,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCC(O)C2)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCC(O)C2)CC1
OC1CNCCOC1,EN300-233951,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCC(O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCC(O)C1
OC1(Cn2ccnn2)CCCNC1,EN300-244052,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC(O)(Cn2ccnn2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC(O)(Cn2ccnn2)C1
OC1CNCCOC1,EN300-233642,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCC(O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCC(O)C1
NCC1(O)CCS(=O)(=O)C1,EN300-233786,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCS(=O)(=O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCS(=O)(=O)C1
OCCNc1ncccn1,EN300-65352,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(CCO)c1ncccn1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(CCO)c1ncccn1
OCc1cn(C2CCNC2)nn1,EN300-234362,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(n2cc(CO)nn2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(n2cc(CO)nn2)C1
Cn1nccc1CNCCO,EN300-231856,Cn1nccc1CN(CCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nccc1CN(CCO)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1cc(CNCCO)cn1,EN300-231778,Cn1cc(CN(CCO)C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,Cn1cc(CN(CCO)C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
NC1CCCN(CCCO)C1,EN300-226334,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCCN(CCCO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCCN(CCCO)C1
NC1CCCN(CCO)C1,EN300-227398,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCCN(CCO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCCN(CCO)C1
COCC(C)(O)CCN,EN300-226441,COCC(C)(O)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)(O)CCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC1CCCN(CCO)C1,EN300-71006,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCCN(CCO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCCN(CCO)C1
NCC1CCCN1CCCO,EN300-226921,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCCN1CCCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCCN1CCCO
N#CC1(CO)CNC1,EN300-227044,N#CC1(CO)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,N#CC1(CO)CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
OCc1cn(C2CCCNC2)nn1,EN300-222722,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC(n2cc(CO)nn2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC(n2cc(CO)nn2)C1
OC1(c2c[nH]nn2)CCNC1,EN300-221122,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)(c2c[nH]nn2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)(c2c[nH]nn2)C1
OCc1nnn2c1CNCC2,EN300-219427,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2nnc(CO)c2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2nnc(CO)c2C1
Cc1nn(CCO)c(N)c1[N+](=O)[O-],EN300-222077,Cc1nn(CCO)c(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1[N+](=O)[O-],Cc1nn(CCO)c(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1[N+](=O)[O-]
CC(C)(CN)OCCO,EN300-214094,CC(C)(CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)OCCO,CC(C)(CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)OCCO
OC1CCN(C2CCNC2)C1,EN300-213215,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCC(O)C2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCC(O)C2)C1
NC(CO)CN1CCCC1,EN300-212797,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CN1CCCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CN1CCCC1
NC(CO)CN1CCCCC1,EN300-207543,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CN1CCCCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CN1CCCCC1
NCCCn1cc(CO)nn1,EN300-215607,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCn1cc(CO)nn1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCn1cc(CO)nn1
CNC1(CO)CC1,EN300-211403,CN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(CO)CC1,CN(C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(CO)CC1
CNC[C@@H](C)O,EN300-209069,C[C@@H](O)CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@@H](O)CN(C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCC1(O)CN2CCC1CC2,EN300-208465,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CN2CCC1CC2,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CN2CCC1CC2
C[C@@H](N)CO,EN300-33361,C[C@H](CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(N)C(C)O,EN300-72272,CC(O)C(C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(O)C(C)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCC1(O)CCS(=O)(=O)CC1,EN300-205518,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCS(=O)(=O)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCS(=O)(=O)CC1
CNC[C@H](C)O,EN300-210254,C[C@H](O)CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](O)CN(C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CNC[C@H](C)O,EN300-210255,C[C@H](O)CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](O)CN(C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCOCCCO,EN300-207948,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCOCCCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCOCCCO
NCC1(OCCO)CCOCC1,EN300-201781,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(OCCO)CCOCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(OCCO)CCOCC1
CCNCCOCCO,EN300-201578,CCN(CCOCCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCN(CCOCCO)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CNCCOCCO,EN300-200831,CN(CCOCCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(CCOCCO)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OCC1(F)CNC1,EN300-204507,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(F)(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(F)(CO)C1
OCC1(F)CNC1,EN300-204506,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(F)(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(F)(CO)C1
CN[C@@H](C)CO,EN300-204419,C[C@@H](CO)N(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@@H](CO)N(C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC[C@H](O)CN,EN300-204338,COC[C@H](O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC[C@H](O)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCC1(O)CCOCC1,EN300-207092,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCC1(O)CCOCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCC1(O)CCOCC1
NCC1(O)CCOC1,EN300-200699,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCOC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCOC1
OCC1(F)CCNC1,EN300-203118,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(F)(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(F)(CO)C1
COCCC(N)CO,EN300-199124,COCCC(CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCCC(CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCC=CCO,EN300-157158,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC=CCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC=CCO
CC1OCCC1NCCO,EN300-194568,CC1OCCC1N(CCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1OCCC1N(CCO)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OC1(c2nnn[nH]2)CCNCC1,EN300-196160,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)(c2nnn[nH]2)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)(c2nnn[nH]2)CC1
NCC(CO)C1CCOC1,EN300-188316,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(CO)C1CCOC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(CO)C1CCOC1
NC(CO)C1CCCO1,EN300-190026,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)C1CCCO1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)C1CCCO1
O[C@H]1CCCNC1,EN300-188582,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@H](O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@H](O)C1
NC1(CCO)CCOC1,EN300-183736,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CCO)CCOC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CCO)CCOC1
COCC(N)CO,EN300-191927,COCC(CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cc1noc([C@H]2C[C@H](O)CN2)n1,EN300-182665,Cc1noc([C@H]2C[C@H](O)CN2C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cc1noc([C@H]2C[C@H](O)CN2C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
CC1OCCC1(O)CN,EN300-188324,CC1OCCC1(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1OCCC1(O)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCOC1CC(O)(CN)C1,EN300-182648,CCOC1CC(O)(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CCOC1CC(O)(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
C[C@H](O)CCN,EN300-178550,C[C@H](O)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](O)CCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC1(C)OCC(N)(CO)CO1,EN300-136842,CC1(C)OCC(CO)(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CO1,CC1(C)OCC(CO)(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CO1
Cc1noc(C2(O)CCNC2)n1,EN300-180906,Cc1noc(C2(O)CCN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)n1,Cc1noc(C2(O)CCN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)n1
OC[C@@H]1COCCN1,EN300-173903,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC[C@H]1CO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC[C@H]1CO
CCOCCOCC(O)CN,EN300-177625,CCOCCOCC(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOCCOCC(O)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(=O)OCC(N)CO,EN300-176831,CC(=O)OCC(CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)OCC(CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCC(O)C(F)F,EN300-175160,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(O)C(F)F,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(O)C(F)F
CC1CC(O)CN1,EN300-173562,CC1CC(O)CN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1CC(O)CN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC(=O)C1(O)CCNC1,EN300-172481,NC(=O)C1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,NC(=O)C1(O)CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC1(O)CCNC1,EN300-176801,CC1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CC1(O)CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC(CO)N1CCCNCC1,EN300-170565,CC(CO)N1CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(CO)N1CCCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
O=S1(=O)CCNC(CO)C1,EN300-157541,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCS(=O)(=O)CC1CO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCS(=O)(=O)CC1CO
CC1CNCC(CO)O1,EN300-157776,CC1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(CO)O1,CC1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(CO)O1
CC[C@H](N)CO,EN300-157897,CC[C@@H](CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC[C@@H](CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
