SMILES,ID,product_1,product_2,product_3,product_4
CNC(=O)Cn1cc(NC(=O)CCl)cn1,EN300-48861,CNC(=O)Cn1cc(NC(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,CNC(=O)Cn1cc(NC(=O)COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,CNC(=O)Cn1cc(NC(=O)COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,CNC(=O)Cn1cc(NC(=O)COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
O=C(CCl)NCC1CCS(=O)(=O)C1,EN300-47606,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCS(=O)(=O)C1,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCS(=O)(=O)C1,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCS(=O)(=O)C1,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCS(=O)(=O)C1
O=C(CCl)N1CCN(C(=O)C2CC2)CC1,EN300-47046,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C(=O)C2CC2)CC1,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C(=O)C2CC2)CC1,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C(=O)C2CC2)CC1,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C(=O)C2CC2)CC1
O=C(CCl)N1CCC2(CC1)OCCO2,EN300-47209,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2(CC1)OCCO2,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2(CC1)OCCO2,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2(CC1)OCCO2,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2(CC1)OCCO2
CNC(=O)C1CCN(C(=O)CCl)CC1,EN300-48680,CNC(=O)C1CCN(C(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CNC(=O)C1CCN(C(=O)COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CNC(=O)C1CCN(C(=O)COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CNC(=O)C1CCN(C(=O)COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
O=C(CCl)NCC1CCOC1,EN300-46832,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCOC1,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCOC1,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCOC1,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCOC1
CC(=O)NC1CCCN(C(=O)CCl)C1,EN300-48886,CC(=O)NC1CCCN(C(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CC(=O)NC1CCCN(C(=O)COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CC(=O)NC1CCCN(C(=O)COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CC(=O)NC1CCCN(C(=O)COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
Cn1cc(C(=O)CCl)cc1C(N)=O,EN300-35592,Cn1cc(C(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1C(N)=O,Cn1cc(C(=O)COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1C(N)=O,Cn1cc(C(=O)COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1C(N)=O,Cn1cc(C(=O)COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1C(N)=O
CN(CC(=O)NC1CC1)C(=O)CCl,EN300-13668,CN(CC(=O)NC1CC1)C(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(CC(=O)NC1CC1)C(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(CC(=O)NC1CC1)C(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(CC(=O)NC1CC1)C(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN(C(=O)CCl)C1CCS(=O)(=O)C1,EN300-05841,CN(C(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCS(=O)(=O)C1,CN(C(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCS(=O)(=O)C1,CN(C(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCS(=O)(=O)C1,CN(C(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCS(=O)(=O)C1
CC(=O)NCCNC(=O)CCl,EN300-23129,CC(=O)NCCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NCCNC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NCCNC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NCCNC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C=CCNC(=O)NC(=O)C(C)Cl,EN300-29336,C=CCNC(=O)NC(=O)C(C)O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=CCNC(=O)NC(=O)C(C)OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=CCNC(=O)NC(=O)C(C)OCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=CCNC(=O)NC(=O)C(C)OCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CNC(=O)CNC(=O)CCl,EN300-23223,CNC(=O)CNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CNC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CNC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CNC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(CCl)NC(=O)NCC(F)(F)F,EN300-14712,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NCC(F)(F)F,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NCC(F)(F)F,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NCC(F)(F)F,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NCC(F)(F)F
CCCNC(=O)C(C)NC(=O)CCl,EN300-23214,CCCNC(=O)C(C)NC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCCNC(=O)C(C)NC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCCNC(=O)C(C)NC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCCNC(=O)C(C)NC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C1CCC(=O)N1CCBr,EN300-30700,O=C1CCC(=O)N1CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C1CCC(=O)N1CCOC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C1CCC(=O)N1CCOCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C1CCC(=O)N1CCOCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C1CNC(=O)N1CCBr,EN300-30712,O=C1CNC(=O)N1CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C1CNC(=O)N1CCOC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C1CNC(=O)N1CCOCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C1CNC(=O)N1CCOCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1c(=O)c2nc(CCl)[nH]c2n(C)c1=O,EN300-31037,Cn1c(=O)c2nc(CO[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[nH]c2n(C)c1=O,Cn1c(=O)c2nc(COC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[nH]c2n(C)c1=O,Cn1c(=O)c2nc(COCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[nH]c2n(C)c1=O,Cn1c(=O)c2nc(COCCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[nH]c2n(C)c1=O
CNC(=O)NC(=O)CCl,EN300-05374,CNC(=O)NC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)NC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)NC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)NC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COCC(C)NC(=O)NC(=O)CCl,EN300-22490,COCC(C)NC(=O)NC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)NC(=O)NC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)NC(=O)NC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)NC(=O)NC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)CCNC(=O)CCl,EN300-23110,COC(=O)CCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CCNC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CCNC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CCNC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)CCCNC(=O)CCl,EN300-23133,COC(=O)CCCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CCCNC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CCCNC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CCCNC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
N#CCNC(=O)CCl,EN300-28347,N#CCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,N#CCNC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,N#CCNC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,N#CCNC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(CCl)NCC(=O)N1CCCC1,EN300-28340,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(=O)N1CCCC1,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(=O)N1CCCC1,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(=O)N1CCCC1,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(=O)N1CCCC1
CN(CC(=O)NC(C)(C)C)C(=O)CCl,EN300-23019,CN(CC(=O)NC(C)(C)C)C(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(CC(=O)NC(C)(C)C)C(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(CC(=O)NC(C)(C)C)C(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(CC(=O)NC(C)(C)C)C(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(Cl)C(=O)NC(=O)NC1CC1,EN300-24278,CC(O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(=O)NC1CC1,CC(OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(=O)NC1CC1,CC(OCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(=O)NC1CC1,CC(OCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(=O)NC1CC1
CC(Cl)C(=O)N(C)C,EN300-14458,CC(O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N(C)C,CC(OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N(C)C,CC(OCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N(C)C,CC(OCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N(C)C
CC1CN(C(=O)CCl)CCO1,EN300-25572,CC1CN(C(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1,CC1CN(C(=O)COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1,CC1CN(C(=O)COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1,CC1CN(C(=O)COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1
CC(Cl)C(=O)NC(N)=O,EN300-05997,CC(O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(N)=O,CC(OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(N)=O,CC(OCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(N)=O,CC(OCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NC(N)=O
BrCC1OCCO1,EN300-77092,O=C(Nc1cncc2ccccc12)[C@]1(OCC2OCCO2)CCOc2ccc(Cl)cc21,O=C(Nc1cncc2ccccc12)[C@]1(COCC2OCCO2)CCOc2ccc(Cl)cc21,O=C(Nc1cncc2ccccc12)[C@]1(CCOCC2OCCO2)CCOc2ccc(Cl)cc21,O=C(Nc1cncc2ccccc12)[C@]1(CCCOCC2OCCO2)CCOc2ccc(Cl)cc21
O=C(CCl)NC(=O)NC1CC1,EN300-10480,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NC1CC1,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NC1CC1,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NC1CC1,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(=O)NC1CC1
CC(Cl)C(=O)N1CCNC1=O,EN300-14512,CC(O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N1CCNC1=O,CC(OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N1CCNC1=O,CC(OCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N1CCNC1=O,CC(OCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N1CCNC1=O
CC(=O)N1CCC(NC(=O)CCl)CC1,EN300-23226,CC(=O)N1CCC(NC(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(=O)N1CCC(NC(=O)COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(=O)N1CCC(NC(=O)COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(=O)N1CCC(NC(=O)COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CC(C)NC(=O)CNC(=O)CCl,EN300-23221,CC(C)NC(=O)CNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)NC(=O)CNC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)NC(=O)CNC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)NC(=O)CNC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCN(CC(=O)NC(C)C)C(=O)CCl,EN300-07936,CCN(CC(=O)NC(C)C)C(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCN(CC(=O)NC(C)C)C(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCN(CC(=O)NC(C)C)C(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCN(CC(=O)NC(C)C)C(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CNC(=O)NC(=O)C(C)Cl,EN300-05825,CNC(=O)NC(=O)C(C)O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)NC(=O)C(C)OC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)NC(=O)C(C)OCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)NC(=O)C(C)OCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(CCl)NNC(=O)c1ccccc1,EN300-08157,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NNC(=O)c1ccccc1,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NNC(=O)c1ccccc1,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NNC(=O)c1ccccc1,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NNC(=O)c1ccccc1
CNC(=O)CCl,EN300-01998,CNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(CCl)NC1CCS(=O)(=O)C1,EN300-05512,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCS(=O)(=O)C1,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCS(=O)(=O)C1,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCS(=O)(=O)C1,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCS(=O)(=O)C1
C=CCNC(=O)NC(=O)CCl,EN300-05661,C=CCNC(=O)NC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=CCNC(=O)NC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=CCNC(=O)NC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=CCNC(=O)NC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCNC(=O)NC(=O)CCl,EN300-05668,CCNC(=O)NC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCNC(=O)NC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCNC(=O)NC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCNC(=O)NC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(N)=C(C#N)C(=O)CCl,EN300-01914,CC(N)=C(C#N)C(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(N)=C(C#N)C(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(N)=C(C#N)C(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(N)=C(C#N)C(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC(=O)C1CCN(C(=O)CCl)CC1,EN300-08063,NC(=O)C1CCN(C(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,NC(=O)C1CCN(C(=O)COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,NC(=O)C1CCN(C(=O)COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,NC(=O)C1CCN(C(=O)COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
COCCNC(=O)NC(=O)CCl,EN300-06699,COCCNC(=O)NC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCCNC(=O)NC(=O)COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCCNC(=O)NC(=O)COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCCNC(=O)NC(=O)COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=c1cc(CCl)[nH]c(=O)[nH]1,EN300-11300,O=C(Nc1cncc2ccccc12)[C@]1(OCc2cc(=O)[nH]c(=O)[nH]2)CCOc2ccc(Cl)cc21,O=C(Nc1cncc2ccccc12)[C@]1(COCc2cc(=O)[nH]c(=O)[nH]2)CCOc2ccc(Cl)cc21,O=C(Nc1cncc2ccccc12)[C@]1(CCOCc2cc(=O)[nH]c(=O)[nH]2)CCOc2ccc(Cl)cc21,O=C(Nc1cncc2ccccc12)[C@]1(CCCOCc2cc(=O)[nH]c(=O)[nH]2)CCOc2ccc(Cl)cc21
CCOC(=O)C1=C(CBr)NC(=O)NC1,EN300-12596,CCOC(=O)C1=C(CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)NC(=O)NC1,CCOC(=O)C1=C(COC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)NC(=O)NC1,CCOC(=O)C1=C(COCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)NC(=O)NC1,CCOC(=O)C1=C(COCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)NC(=O)NC1
O=C(CCl)N1CCNC1=O,EN300-11188,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCNC1=O,O=C(COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCNC1=O,O=C(COCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCNC1=O,O=C(COCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCNC1=O
CC(=O)N1CCN(C(=O)C(C)Cl)CC1,EN300-28106,CC(=O)N1CCN(C(=O)C(C)O[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(=O)N1CCN(C(=O)C(C)OC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(=O)N1CCN(C(=O)C(C)OCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(=O)N1CCN(C(=O)C(C)OCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
