SMILES,TITLE,fragments,Hybrid2,docked_fragment,Mpro-x0434_dock,site
c1cc(cnc1)NC(=O)N[C@H](c2ccc(cc2)F)c3[nH]ccn3,12082,x0434,-7.650807,x0434,-7.650807,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CCO)c2ccc(cc2)Br,8653,x0434,-7.649569,x0434,-7.649569,active-noncovalent
c1ccc(cc1)CC[C@H](C23CC4CC(C2)CC(C4)C3)NC(=O)Nc5cccnc5,9680,x0434,-7.649217,x0434,-7.649217,active-noncovalent
C[C@H](Cc1c(cccc1F)F)NC(=O)Nc2cccnc2,14706,x0434,-7.648424,x0434,-7.648424,active-noncovalent
Cc1cc(c(c(c1)C)[C@H](C)NC(=O)Nc2cccnc2)C,3071,x0434,-7.646836,x0434,-7.646836,active-noncovalent
Cc1c(c(n(n1)C)C)CCNC(=O)Nc2cccnc2,9019,x0434,-7.646374,x0434,-7.646374,active-noncovalent
CC[C@H](c1ccc(cc1)F)NC(=O)Nc2cccnc2,1377,x0434,-7.644357,x0434,-7.644357,active-noncovalent
CC(C)[C@](C)(Cc1ccccc1)NC(=O)Nc2cccnc2,12331,x0434,-7.643742,x0434,-7.643742,active-noncovalent
c1ccc(c(c1)C2(CC2)NC(=O)Nc3cccnc3)Cl,14771,x0434,-7.643389,x0434,-7.643389,active-noncovalent
C[C@@H](c1ccc(cc1)NC(=O)N)NC(=O)Nc2cccnc2,2867,x0434,-7.643172,x0434,-7.643172,active-noncovalent
C[C@@H](c1cccc(c1)C#N)NC(=O)Nc2cccnc2,10815,x0434,-7.642535,x0434,-7.642535,active-noncovalent
C[C@@H](c1cccc(c1)C#N)NC(=O)Nc2cccnc2,7137,x0434,-7.642535,x0434,-7.642535,active-noncovalent
C[C@@H](c1cc(ccc1Br)Cl)NC(=O)Nc2cccnc2,8810,x0434,-7.642409,x0434,-7.642409,active-noncovalent
c1ccc(c(c1)c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,14050,x0434,-7.642010,x0434,-7.64201,active-noncovalent
c1cc(cnc1)NC(=O)NCCC2(CCCCC2)O,7222,x0434,-7.641919,x0434,-7.641919,active-noncovalent
Cc1ccsc1CCNC(=O)Nc2cccnc2,3538,x0434,-7.641672,x0434,-7.641672,active-noncovalent
c1ccc(cc1)[C@@H](CCNC(=O)Nc2cccnc2)O,3210,x0434,-7.641198,x0434,-7.641198,active-noncovalent
CC(C)(C)c1coc(n1)CNC(=O)Nc2cccnc2,13421,x0434,-7.640662,x0434,-7.640662,active-noncovalent
c1ccc2c(c1)CC[C@H]([C@H]2NC(=O)Nc3cccnc3)O,13488,x0434,-7.639411,x0434,-7.639411,active-noncovalent
c1ccc(cc1)COCCCCNC(=O)Nc2cccnc2,6641,x0434,-7.639115,x0434,-7.639115,active-noncovalent
CC[C@@H](Cc1ccc(cc1)Br)NC(=O)Nc2cccnc2,10617,x0434,-7.639057,x0434,-7.639057,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2CCC[C@@H]2Oc3cc(cc(c3)F)F,2125,x0434,-7.638279,x0434,-7.638279,active-noncovalent
COc1cccc(c1)[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,13680,x0434,-7.635586,x0434,-7.635586,active-noncovalent
CCOc1ccc(cc1)[C@@H](COC)NC(=O)Nc2cccnc2,8260,x0434,-7.633955,x0434,-7.633955,active-noncovalent
c1cc(cc(c1)NC(=O)C2CCCCC2)CNC(=O)Nc3cccnc3,13725,x0434,-7.633544,x0434,-7.633544,active-noncovalent
Cc1ccc(cc1F)[C@H]([C@H](C2CC2)O)NC(=O)Nc3cccnc3,11935,x0434,-7.633360,x0434,-7.63336,active-noncovalent
c1cc(cnc1)NC(=O)NCCc2ccc(cc2)O,11065,x0434,-7.632992,x0434,-7.632992,active-noncovalent
c1cc2c(c(c1)Cl)OCCC[C@H]2NC(=O)Nc3cccnc3,4759,x0434,-7.632899,x0434,-7.632899,active-noncovalent
CCOC(=O)[C@H]1CC[C@@H](CC1)CNC(=O)Nc2cnccc2,4607,x0434,-7.632895,x0434,-7.632895,active-noncovalent
CCCC1(CCC1)CNC(=O)Nc2cccnc2,15131,x0434,-7.632885,x0434,-7.632885,active-noncovalent
c1cc(cnc1)NC(=O)NCc2c(cccn2)n3cccn3,10392,x0434,-7.631646,x0434,-7.631646,active-noncovalent
COc1cccc(c1F)C2(CCOCC2)NC(=O)Nc3cccnc3,11769,x0434,-7.630308,x0434,-7.630308,active-noncovalent
COC(=O)C[C@H](c1cccc(c1)I)NC(=O)Nc2cccnc2,4400,x0434,-7.629589,x0434,-7.629589,active-noncovalent
C[C@@H](c1ccns1)NC(=O)Nc2cccnc2,7333,x0434,-7.629339,x0434,-7.629339,active-noncovalent
c1ccc(cc1)C[N@@H+]2C[C@@H](CC23CCCC3)NC(=O)Nc4cccnc4,5709,x0434,-7.628330,x0434,-7.62833,active-noncovalent
C[NH+](C)CC1CCN(CC1)c2ccccc2NC(=O)Nc3cccnc3,4078,x0434,-7.628145,x0434,-7.628145,active-noncovalent
Cc1ccc(cc1)N2CCC[C@H]2CNC(=O)Nc3cccnc3,6326,x0434,-7.627142,x0434,-7.627142,active-noncovalent
CN(C)CC[NH2+]CCCNC(=O)Nc1cccnc1,11049,x0434,-7.626993,x0434,-7.626993,active-noncovalent
Cc1ccc2c(c1C)OCC[C@@H]2NC(=O)Nc3cccnc3,2762,x0434,-7.626791,x0434,-7.626791,active-noncovalent
CC[C@@H](Cc1ccccc1)NC(=O)Nc2cccnc2,14788,x0434,-7.626383,x0434,-7.626383,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H](c2ccc(cc2)Br)C3CCC3,10501,x0434,-7.625027,x0434,-7.625027,active-noncovalent
Cc1cc(cc(c1CCNC(=O)Nc2cccnc2)C)Br,9603,x0434,-7.624762,x0434,-7.624762,active-noncovalent
c1ccc(cc1)Cc2nc(on2)CCNC(=O)Nc3cccnc3,8104,x0434,-7.624589,x0434,-7.624589,active-noncovalent
c1ccc(c(c1)C2(CCCCC2)CNC(=O)Nc3cccnc3)Cl,13890,x0434,-7.624506,x0434,-7.624506,active-noncovalent
c1cc(cnc1)NC(=O)NCC2CC[NH+](CC2)Cc3cccs3,10266,x0434,-7.624448,x0434,-7.624448,active-noncovalent
Cc1c(scn1)CCNC(=O)Nc2cccnc2,13135,x0434,-7.623118,x0434,-7.623118,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@H]2CCCC[C@H](C2)O,10934,x0434,-7.621801,x0434,-7.621801,active-noncovalent
C[C@@H](c1c[nH+]c2n1CCCC2)NC(=O)Nc3cccnc3,9635,x0434,-7.621188,x0434,-7.621188,active-noncovalent
CC[C@H](c1ccc(cc1F)F)NC(=O)Nc2cccnc2,4937,x0434,-7.621017,x0434,-7.621017,active-noncovalent
COc1ccc(cc1)[C@@H](CCC(=O)OC)NC(=O)Nc2cccnc2,13749,x0434,-7.620997,x0434,-7.620997,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CF)c2ccc(cc2)Cl,3200,x0434,-7.620982,x0434,-7.620982,active-noncovalent
C=CCC1(CC=CC1)NC(=O)Nc2cccnc2,13462,x0434,-7.619779,x0434,-7.619779,active-noncovalent
Cc1c(c2c([nH]1)cccc2Cl)CCNC(=O)Nc3cccnc3,14052,x0434,-7.619474,x0434,-7.619474,active-noncovalent
C[C@H](c1ccccc1)[C@@H](C)NC(=O)Nc2cccnc2,10783,x0434,-7.618732,x0434,-7.618732,active-noncovalent
COc1cccc(n1)Cn2cccc(c2=O)NC(=O)Nc3cccnc3,11709,x0434,-7.617782,x0434,-7.617782,active-noncovalent
c1cc(c(c(c1)F)F)C2(CCCC2)NC(=O)Nc3cccnc3,12111,x0434,-7.617132,x0434,-7.617132,active-noncovalent
CC1(Cc2ccccc2[C@@H]1NC(=O)Nc3cccnc3)C,10529,x0434,-7.616428,x0434,-7.616428,active-noncovalent
c1cc(cnc1)NC(=O)NCCc2cc(cc(c2)F)O,6919,x0434,-7.615193,x0434,-7.615193,active-noncovalent
c1ccc(cc1)COCC2CC(C2)NC(=O)Nc3cccnc3,12061,x0434,-7.614867,x0434,-7.614867,active-noncovalent
c1ccc(cc1)COC(=O)[C@H](CNC(=O)Nc2cccnc2)c3ccccc3,13669,x0434,-7.614849,x0434,-7.614849,active-noncovalent
C[C@@H]1CC(C[C@@H](O1)C)CNC(=O)Nc2cccnc2,8996,x0434,-7.614387,x0434,-7.614387,active-noncovalent
c1cc(cnc1)NC(=O)NCCc2ccc(cc2F)F,5146,x0434,-7.614093,x0434,-7.614093,active-noncovalent
c1cc(cc(c1)Br)C[C@]2(CCOC2)NC(=O)Nc3cccnc3,12098,x0434,-7.613958,x0434,-7.613958,active-noncovalent
CC1(CCC(CC1)(F)F)NC(=O)Nc2cccnc2,10925,x0434,-7.613264,x0434,-7.613264,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H](c2ccc(cc2)Cl)c3ccsc3,2653,x0434,-7.613126,x0434,-7.613126,active-noncovalent
c1ccc(cc1)[C@H](c2ccc3c(c2)nc[nH]3)NC(=O)Nc4cccnc4,4083,x0434,-7.612447,x0434,-7.612447,active-noncovalent
C[C@@H]1CCC[C@H]([NH+]1CCNC(=O)Nc2cccnc2)C,1423,x0434,-7.612346,x0434,-7.612346,active-noncovalent
c1cc(cc(c1)O)CCCNC(=O)Nc2cccnc2,3202,x0434,-7.611865,x0434,-7.611865,active-noncovalent
c1cc(cnc1)NC(=O)NCCc2cc(ccc2Br)O,14635,x0434,-7.611532,x0434,-7.611532,active-noncovalent
C[C@H]([C@H](c1ccc(cc1)Cl)OC)NC(=O)Nc2cccnc2,10451,x0434,-7.611072,x0434,-7.611072,active-noncovalent
c1cc(cnc1)NC(=O)NC2(CCCC2)[C@@H](c3ccc(cc3)F)O,4241,x0434,-7.610865,x0434,-7.610865,active-noncovalent
c1cc(cnc1)NC(=O)NCC23C[C@@H]4C[C@H](C2)CC(C4)O3,11545,x0434,-7.609746,x0434,-7.609746,active-noncovalent
c1ccc(c(c1)c2cc(cc(c2)F)F)NC(=O)Nc3cccnc3,13874,x0434,-7.609682,x0434,-7.609682,active-noncovalent
c1cc(cnc1)NC(=O)NCCc2cc(ccc2Cl)N,1964,x0434,-7.608473,x0434,-7.608473,active-noncovalent
C[C@@H](c1cccc(c1)O)NC(=O)Nc2cccnc2,1574,x0434,-7.607089,x0434,-7.607089,active-noncovalent
C[C@@H](c1cccc(c1)O)NC(=O)Nc2cccnc2,12994,x0434,-7.607089,x0434,-7.607089,active-noncovalent
C[C@@H](c1ccc(cc1)OCC(F)(F)F)NC(=O)Nc2cccnc2,13949,x0434,-7.606892,x0434,-7.606892,active-noncovalent
c1cc(cc(c1)Oc2cccc(c2)F)CNC(=O)Nc3cccnc3,11825,x0434,-7.606421,x0434,-7.606421,active-noncovalent
c1ccc(cc1)n2cnnc2CNC(=O)Nc3cccnc3,10480,x0434,-7.605285,x0434,-7.605285,active-noncovalent
C[C@@H]1C[C@]1(Cc2ccccc2)NC(=O)Nc3cccnc3,55,x0434,-7.604627,x0434,-7.604627,active-noncovalent
CCn1cc(nn1)CCNC(=O)Nc2cccnc2,3325,x0434,-7.604578,x0434,-7.604578,active-noncovalent
c1cc(cnc1)NC(=O)NCC2CC(C2)c3ccc(cc3)Cl,12287,x0434,-7.604529,x0434,-7.604529,active-noncovalent
Cn1cc(nc1)CCNC(=O)Nc2cccnc2,4904,x0434,-7.604062,x0434,-7.604062,active-noncovalent
c1ccc(cc1)[C@@H](CNC(=O)Nc2cccnc2)C(F)F,14434,x0434,-7.603927,x0434,-7.603927,active-noncovalent
c1ccc2c(c1)[C@H](CO2)NC(=O)Nc3cccnc3,1651,x0434,-7.603769,x0434,-7.603769,active-noncovalent
COC(=O)COc1ccc(cc1)CCNC(=O)Nc2cccnc2,8119,x0434,-7.603126,x0434,-7.603126,active-noncovalent
c1cc(cc(c1)F)[C@H](c2cccc(c2)Br)NC(=O)Nc3cccnc3,6093,x0434,-7.603014,x0434,-7.603014,active-noncovalent
Cc1ccccc1C2(CC2)CNC(=O)Nc3cccnc3,8756,x0434,-7.601118,x0434,-7.601118,active-noncovalent
C[C@H](c1cccc(c1)Cl)NC(=O)Nc2cccnc2,3423,x0434,-7.601067,x0434,-7.601067,active-noncovalent
Cc1cc(ccc1F)[C@@H]([C@@H](C)NC(=O)Nc2cccnc2)O,4655,x0434,-7.599878,x0434,-7.599878,active-noncovalent
c1ccc(c(c1)CSCCNC(=O)Nc2cccnc2)F,3150,x0434,-7.599246,x0434,-7.599246,active-noncovalent
CC(C)(c1ccc(cc1)F)C2(CC2)NC(=O)Nc3cccnc3,6356,x0434,-7.599022,x0434,-7.599022,active-noncovalent
c1cncc(c1)NC(=O)NC[C@]2(CC[C@H](CC2)CO)F,3713,x0434,-7.598729,x0434,-7.598729,active-noncovalent
c1cc(cnc1)NC(=O)NC2(CCC2)Cc3ccc(cc3Cl)Cl,8212,x0434,-7.597768,x0434,-7.597768,active-noncovalent
COc1cc2c(c(c1)OC)[C@@H](CCO2)NC(=O)Nc3cccnc3,4336,x0434,-7.596792,x0434,-7.596792,active-noncovalent
CN1C[C@@H](Cc2c1cccc2)CNC(=O)Nc3cccnc3,997,x0434,-7.596523,x0434,-7.596523,active-noncovalent
CCOC(=O)C1(CC1)CNC(=O)Nc2cccnc2,1582,x0434,-7.594275,x0434,-7.594275,active-noncovalent
C[C@H](Cc1c[nH]c2c1cc(cc2)F)NC(=O)Nc3cccnc3,10155,x0434,-7.592386,x0434,-7.592386,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2CCC[C@H]2C3CC3,15092,x0434,-7.592180,x0434,-7.59218,active-noncovalent
CCOC(=O)[C@@H]1CC[C@@H](C1)NC(=O)Nc2cccnc2,268,x0434,-7.588270,x0434,-7.58827,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@H]2CCN(C2)c3ccc(cc3F)F,633,x0434,-7.587106,x0434,-7.587106,active-noncovalent
Cc1cccc2c1c(c[nH]2)CCNC(=O)Nc3cccnc3,12381,x0434,-7.586909,x0434,-7.586909,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CCN(C2)c3ccc(cc3)C(F)(F)F,534,x0434,-7.586328,x0434,-7.586328,active-noncovalent
CS(=O)(=O)CCCCCNC(=O)Nc1cccnc1,11027,x0434,-7.585731,x0434,-7.585731,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@]23[C@H](C2(F)F)CCCO3,7717,x0434,-7.585392,x0434,-7.585392,active-noncovalent
Cc1cc(cc(c1)CCNC(=O)Nc2cccnc2)C,7029,x0434,-7.584774,x0434,-7.584774,active-noncovalent
C[C@]1(C[C@H]1c2ccccc2)CNC(=O)Nc3cccnc3,2120,x0434,-7.584507,x0434,-7.584507,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@H]2CCCC3(C2)CC3,10716,x0434,-7.584059,x0434,-7.584059,active-noncovalent
CCCOC(=O)[C@@H](Cc1cc(oc1Cl)Cl)NC(=O)Nc2cccnc2,5636,x0434,-7.583568,x0434,-7.583568,active-noncovalent
CC[N@@](CCNC(=O)Nc1cccnc1)CC(F)F,3454,x0434,-7.582979,x0434,-7.582979,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CC2)c3ccncc3F,7723,x0434,-7.582270,x0434,-7.58227,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H](c2ccc(c(c2)C(F)(F)F)F)C3CC3,2275,x0434,-7.581754,x0434,-7.581754,active-noncovalent
c1cc(c(c(c1)F)F)CNC(=O)Nc2cccnc2,1584,x0434,-7.581391,x0434,-7.581391,active-noncovalent
C[C@@H](c1cccc(c1)Cl)NC(=O)Nc2cccnc2,9161,x0434,-7.580832,x0434,-7.580832,active-noncovalent
c1cc(cc(c1)F)C2(CCC2)NC(=O)Nc3cccnc3,14529,x0434,-7.580606,x0434,-7.580606,active-noncovalent
Cc1ccccc1[C@H](C)NC(=O)Nc2cccnc2,3431,x0434,-7.579471,x0434,-7.579471,active-noncovalent
c1ccc(cc1)C[NH+]2CCC(CC2)CNC(=O)Nc3cccnc3,6264,x0434,-7.579396,x0434,-7.579396,active-noncovalent
c1cc(cnc1)NC(=O)NC2(CC(C2)F)c3ccc(cc3)Br,120,x0434,-7.579367,x0434,-7.579367,active-noncovalent
COC(=O)C[C@H](c1ccc(cc1)C(F)(F)F)NC(=O)Nc2cccnc2,5942,x0434,-7.579010,x0434,-7.57901,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2C[C@H]3C=C[C@@H]2O3,9306,x0434,-7.578493,x0434,-7.578493,active-noncovalent
c1cc(cnc1)NC(=O)NCCc2cccnc2Cl,7171,x0434,-7.578071,x0434,-7.578071,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CO)c2ccc(cc2)Cl,1386,x0434,-7.576362,x0434,-7.576362,active-noncovalent
CCCn1ccc(c1)CNC(=O)Nc2cccnc2,3379,x0434,-7.576033,x0434,-7.576033,active-noncovalent
CCOC(=O)[C@@H](CCc1cnccn1)NC(=O)Nc2cccnc2,13474,x0434,-7.575966,x0434,-7.575966,active-noncovalent
CC(C)C(=O)Nc1cccc(c1)CNC(=O)Nc2cccnc2,4544,x0434,-7.575062,x0434,-7.575062,active-noncovalent
COc1ccc(c(c1)NC(=O)Nc2cccnc2)c3cc(c(c(c3)F)F)F,9389,x0434,-7.574909,x0434,-7.574909,active-noncovalent
CC1(CCC[C@H](CC1)NC(=O)Nc2cccnc2)C,12934,x0434,-7.573020,x0434,-7.57302,active-noncovalent
CCOC(=O)[C@H](Cc1ccc(cc1)OC)NC(=O)Nc2cccnc2,2332,x0434,-7.572792,x0434,-7.572792,active-noncovalent
C=CCOC(=O)N1CCC[C@@H](C1)NC(=O)Nc2cccnc2,928,x0434,-7.571327,x0434,-7.571327,active-noncovalent
CCc1cc(ncn1)N2CCC[C@@H](C2)NC(=O)Nc3cccnc3,607,x0434,-7.570622,x0434,-7.570622,active-noncovalent
c1ccc(cc1)[C@H](CN2CCCC2=O)NC(=O)Nc3cccnc3,6258,x0434,-7.569211,x0434,-7.569211,active-noncovalent
c1ccc(cc1)N2CCC[C@H]2CNC(=O)Nc3cccnc3,4619,x0434,-7.568676,x0434,-7.568676,active-noncovalent
CC(C)(C)[C@@H](COc1ccccc1F)NC(=O)Nc2cccnc2,4333,x0434,-7.567873,x0434,-7.567873,active-noncovalent
CC1(CCC1)OCCNC(=O)Nc2cccnc2,7652,x0434,-7.566912,x0434,-7.566912,active-noncovalent
COc1ccc(cc1C2(CC2)NC(=O)Nc3cccnc3)Br,6520,x0434,-7.566070,x0434,-7.56607,active-noncovalent
COC(=O)[C@H](c1cccs1)NC(=O)Nc2cccnc2,7037,x0434,-7.565995,x0434,-7.565995,active-noncovalent
c1cc(c(c(c1)Cl)Cl)c2cc(ccc2NC(=O)Nc3cccnc3)Cl,425,x0434,-7.565724,x0434,-7.565724,active-noncovalent
CCOc1cccc(c1)CCNC(=O)Nc2cccnc2,3141,x0434,-7.565512,x0434,-7.565512,active-noncovalent
CCCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)Nc2cccnc2,2617,x0434,-7.565267,x0434,-7.565267,active-noncovalent
c1cc(cnc1)NC(=O)NCCC2C3CC4CC(C3)CC2C4,8375,x0434,-7.565147,x0434,-7.565147,active-noncovalent
CC(C)(C1(CC1)c2ccccc2)NC(=O)Nc3cccnc3,2789,x0434,-7.564605,x0434,-7.564605,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CCCCC2)c3ccc(cc3Cl)Cl,6091,x0434,-7.563572,x0434,-7.563572,active-noncovalent
Cc1cccc(c1)[C@H](C)NC(=O)Nc2cccnc2,9081,x0434,-7.562328,x0434,-7.562328,active-noncovalent
c1ccc2c(c1)C[NH2+]C[C@@H]2CNC(=O)Nc3cccnc3,1146,x0434,-7.561490,x0434,-7.56149,active-noncovalent
C[C@H]([C@@H](C(F)(F)F)OC)NC(=O)Nc1cccnc1,9102,x0434,-7.561310,x0434,-7.56131,active-noncovalent
c1cc(cnc1)NC(=O)NCCOCC(=O)N,1826,x0434,-7.560967,x0434,-7.560967,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CCCC2)c3ccc(cc3F)F,11901,x0434,-7.559464,x0434,-7.559464,active-noncovalent
Cc1cc(ccc1Br)CC(C)(C)NC(=O)Nc2cccnc2,6518,x0434,-7.558737,x0434,-7.558737,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CC(F)(F)F)c2ccc(cc2)Br,6302,x0434,-7.557259,x0434,-7.557259,active-noncovalent
c1ccc2c(c1)CN(C(=O)CO2)CCNC(=O)Nc3cccnc3,13438,x0434,-7.556736,x0434,-7.556736,active-noncovalent
CC(=CCNC(=O)Nc1cccnc1)C,11323,x0434,-7.555410,x0434,-7.55541,active-noncovalent
c1ccc(cc1)[C@@H](COc2ccccc2)NC(=O)Nc3cccnc3,536,x0434,-7.554922,x0434,-7.554922,active-noncovalent
C[C@@]12CC[C@@](C1)(CO2)CCNC(=O)Nc3cccnc3,9393,x0434,-7.554091,x0434,-7.554091,active-noncovalent
CC(C)OCC(C)(C)NC(=O)Nc1cccnc1,6398,x0434,-7.553997,x0434,-7.553997,active-noncovalent
c1ccc2c(c1)CCN(C2=O)CCNC(=O)Nc3cccnc3,4422,x0434,-7.553596,x0434,-7.553596,active-noncovalent
CCOC(=O)C[C@H](C1CCCCCC1)NC(=O)Nc2cccnc2,13859,x0434,-7.553569,x0434,-7.553569,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@H]2CCc3c[nH]nc3C2,14712,x0434,-7.553379,x0434,-7.553379,active-noncovalent
Cc1cnc(nc1C)CCNC(=O)Nc2cccnc2,5830,x0434,-7.552637,x0434,-7.552637,active-noncovalent
CC[C@@H](CNC(=O)Nc1cccnc1)OC,13252,x0434,-7.551788,x0434,-7.551788,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CCOCC2)c3ccc(cc3Cl)Cl,526,x0434,-7.551065,x0434,-7.551065,active-noncovalent
c1cc(cnc1)NC(=O)NCCn2cc(c(n2)C(F)(F)F)Cl,12244,x0434,-7.550944,x0434,-7.550944,active-noncovalent
CC(C)n1cc2c(n1)[C@H](CCC2)NC(=O)Nc3cccnc3,4620,x0434,-7.550193,x0434,-7.550193,active-noncovalent
C[C@]1(CC[N@@H+](C1)Cc2ccccc2)CNC(=O)Nc3cccnc3,6138,x0434,-7.549429,x0434,-7.549429,active-noncovalent
c1cc(cnc1)NC(=O)NCC[C@@H]2C[C@H]3CC[C@@H]2C3,11062,x0434,-7.549082,x0434,-7.549082,active-noncovalent
COc1ccc2c(c1)[C@@](CC2)(CNC(=O)Nc3cccnc3)O,8262,x0434,-7.548621,x0434,-7.548621,active-noncovalent
Cc1ccc(cc1)C2(CCC2)NC(=O)Nc3cccnc3,4970,x0434,-7.548122,x0434,-7.548122,active-noncovalent
c1cc(cnc1)NC(=O)NCC2C[C@H]3CC[C@@H](C2)S3,3839,x0434,-7.548011,x0434,-7.548011,active-noncovalent
C=CCCC[C@@H](c1ccccc1)NC(=O)Nc2cccnc2,4641,x0434,-7.547269,x0434,-7.547269,active-noncovalent
CCc1ccc2ccccc2c1CNC(=O)Nc3cccnc3,7622,x0434,-7.544588,x0434,-7.544588,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CF)c2ccc(cc2)C#N,14425,x0434,-7.544104,x0434,-7.544104,active-noncovalent
c1cc(cnc1)NC(=O)NCc2nnc3n2cc(cc3Cl)C(F)(F)F,7958,x0434,-7.543942,x0434,-7.543942,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2C[C@H]3[C@@H]2CCCCC3,5634,x0434,-7.541653,x0434,-7.541653,active-noncovalent
CNC(=O)OCCCNC(=O)Nc1cccnc1,13024,x0434,-7.541597,x0434,-7.541597,active-noncovalent
CC1CCC2(CC[C@@H](O2)CNC(=O)Nc3cccnc3)CC1,14160,x0434,-7.540920,x0434,-7.54092,active-noncovalent
C[C@@H](CCc1cccn1C)NC(=O)Nc2cccnc2,5062,x0434,-7.540593,x0434,-7.540593,active-noncovalent
c1cc(cnc1)NC(=O)NCC2[C@H]3[C@@H]2CCCC3,11109,x0434,-7.539103,x0434,-7.539103,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CCO)c2ccc(cc2)Cl,4906,x0434,-7.538284,x0434,-7.538284,active-noncovalent
c1cc(cnc1)NC(=O)N[C@]23CCC[C@H]2OCC3,2058,x0434,-7.538261,x0434,-7.538261,active-noncovalent
CC[C@H](C)c1ccc(cc1)[C@H](c2cccs2)NC(=O)Nc3cccnc3,13746,x0434,-7.538224,x0434,-7.538224,active-noncovalent
c1ccc(cc1)CO[C@H]2COCC[C@@H]2NC(=O)Nc3cccnc3,11999,x0434,-7.538196,x0434,-7.538196,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@@H]2CC[N@H+]2C3CC3,11652,x0434,-7.538058,x0434,-7.538058,active-noncovalent
CCC(CC)(CCO)CNC(=O)Nc1cccnc1,10948,x0434,-7.537642,x0434,-7.537642,active-noncovalent
C[C@@H](c1ccc(cc1F)C(F)(F)F)NC(=O)Nc2cccnc2,8179,x0434,-7.537616,x0434,-7.537616,active-noncovalent
CC(C)(c1ccccc1OC)NC(=O)Nc2cccnc2,13043,x0434,-7.536988,x0434,-7.536988,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CCCC2)c3ccc(cc3)Cl,14091,x0434,-7.536549,x0434,-7.536549,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@H]2CC[C@@H]3C[C@H]2CO3,7631,x0434,-7.536489,x0434,-7.536489,active-noncovalent
C[C@@H](c1ccc(cc1Br)Cl)NC(=O)Nc2cccnc2,5074,x0434,-7.536192,x0434,-7.536192,active-noncovalent
CC1(C[C@H](c2ccc(cc2O1)F)NC(=O)Nc3cccnc3)C,12088,x0434,-7.535216,x0434,-7.535216,active-noncovalent
Cc1cc(cc(c1O)C)CCNC(=O)Nc2cccnc2,8760,x0434,-7.535102,x0434,-7.535102,active-noncovalent
c1cc(c(c(c1)Cl)F)C2(CCCC2)CNC(=O)Nc3cccnc3,538,x0434,-7.534750,x0434,-7.53475,active-noncovalent
CC1(Cc2cccc(c2O1)OCCNC(=O)Nc3cccnc3)C,4313,x0434,-7.533656,x0434,-7.533656,active-noncovalent
C[C@@](CO)(c1ccccc1)NC(=O)Nc2cccnc2,7066,x0434,-7.532593,x0434,-7.532593,active-noncovalent
c1cc(cnc1)NC(=O)NCc2nccc(n2)C(F)(F)F,12505,x0434,-7.531991,x0434,-7.531991,active-noncovalent
C[C@@]1(CCC=CC1)NC(=O)Nc2cccnc2,15166,x0434,-7.531907,x0434,-7.531907,active-noncovalent
CC(C)[C@H]([C@@H]1C[C@H]1c2ccccc2)NC(=O)Nc3cccnc3,3689,x0434,-7.531735,x0434,-7.531735,active-noncovalent
c1cc(cnc1)NC(=O)NCc2c(cc(cc2O)O)O,7628,x0434,-7.531530,x0434,-7.53153,active-noncovalent
c1cc(cnc1)NC(=O)NCC2C[C@H]3CC[C@@H](C2)O3,15160,x0434,-7.530777,x0434,-7.530777,active-noncovalent
c1cc(cc(c1)N2CCCC2=O)CNC(=O)Nc3cccnc3,6462,x0434,-7.529562,x0434,-7.529562,active-noncovalent
CCOC(=O)[C@@H](Cc1ccc(cc1)I)NC(=O)Nc2cccnc2,2445,x0434,-7.527969,x0434,-7.527969,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2CCC[C@H]2CCO,5412,x0434,-7.527442,x0434,-7.527442,active-noncovalent
