SMILES,TITLE,intermediate
C[C@@H](C(=O)N)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-23648_2,C3_amine
C[C@@H](C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)N(C)C,EN300-306495_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCC(=O)NC5CCS(=O)(=O)C5,EN300-05512_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)Cn5nccn5,EN300-100916_2,C1_amine
Cn1cc(cn1)CN(C)C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-65978_2,C1_alcohol
CC(CNC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)(CO)O,EN300-95562_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCC(=O)N5CCCCC5C(=O)N,EN300-22879_3,C2_alcohol
CC(CNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)(CO)O,EN300-95562_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cn5nccn5,EN300-100916_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCC5=NOC(C5)CC6(COC6)O,EN300-7457160_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)Cn5ccnn5,EN300-100467_2,C1_amine
CC(=O)N1CCN(CC1)C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1724771_2,C1_alcohol
CC(CC(=O)N)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-84785_1,C2_amine
Cn1cc(cn1)S(=O)(=O)NCCOCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-95598_3,C2_alcohol
CC(CC(=O)N)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-84785_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cn5ccnn5,EN300-100467_1,C0_amine
c1ccc(cc1)C(CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)(C(=O)N)O,EN300-248526_1,C0_alcohol
Cc1c(nn[nH]1)C(=O)NC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-83691_2,C1_amine
CCCNC(=O)CN(C)C(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-12204_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCCNC(=O)N,EN300-269419_1,C2_amine
Cn1c2c(cn1)c(=O)[nH]c(n2)COCC[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-44149_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCCNC(=O)N,EN300-269419_2,C3_amine
Cc1c(nn[nH]1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-83691_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCC(=O)NC5CCCCNC5=O,EN300-37195_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)Cc5ccon5,EN300-82037_2,C1_amine
CC(C(=O)NC1CCS(=O)(=O)C1)OC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-23318_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCCN5CCC5,EN300-114312_1,C2_amine
CNC(=O)C1CCCN1C(=O)COCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-48902_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCCN5CCC5,EN300-114312_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cc5ccon5,EN300-82037_1,C0_amine
CC1(CCS(=O)(=O)C1)NC(=O)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-10414_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)C(=O)NC5CC5,EN300-78135_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCC(=O)N5CCCCC5C(=O)N,EN300-22879_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NC5CC(=O)NC5,EN300-127487_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCC(=O)NCC5CCS(=O)(=O)C5,EN300-47606_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NC5CC(=O)NC5,EN300-127487_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C(=O)NC5CC5,EN300-78135_1,C0_amine
CC(C(=O)N1CCS(=O)(=O)CC1)O[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1265949_1,C0_alcohol
Cc1[nH]c(cn1)C(=O)NC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-72409_2,C1_amine
Cn1cc(cn1)S(=O)(=O)NCCOC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-95598_2,C1_alcohol
CC(CC(=O)N)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-84785_1,C2_amine
Cn1cc(cc1C(=O)N)C(=O)COCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-35592_3,C2_alcohol
CC(CC(=O)N)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-84785_2,C3_amine
Cc1[nH]c(cn1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-72409_1,C0_amine
Cc1c(c(n(n1)C)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)S(=O)(=O)N,EN300-6732040_1,C0_alcohol
CCCN(C)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-70652_2,C1_amine
Cn1c2c(cn1)c(=O)[nH]c(n2)COC[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-44149_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)Nc5nccnn5,EN300-20363_1,C2_amine
CN(CC(=O)NC1CC1)C(=O)COCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-13668_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)Nc5nccnn5,EN300-20363_2,C3_amine
CCCN(C)CC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-70652_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCc5nnc(o5)N6CCOCC6,EN300-6486576_1,C0_alcohol
Cc1c(non1)C(=O)NC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-75674_2,C1_amine
CNC(=O)C1CCCN1C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-48902_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)Nc5c[nH][nH]c5=O,EN300-223284_1,C2_amine
CN(C1CCS(=O)(=O)C1)C(=O)COCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-05841_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)Nc5c[nH][nH]c5=O,EN300-223284_2,C3_amine
Cc1c(non1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-75674_1,C0_amine
CC(=O)N1CCN(CC1)C(=O)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1724771_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)CCCC(=O)N,EN300-59478_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCC(=O)NCC5CCS(=O)(=O)C5,EN300-47606_2,C1_alcohol
CCN1CC(C1)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-6482918_1,C2_amine
CCCNC(=O)C(C)NC(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-23214_3,C2_alcohol
CCN1CC(C1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-6482918_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)CCCC(=O)N,EN300-59478_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCc5nc(on5)N6CCOCC6,EN300-1608590_1,C0_alcohol
CCS(=O)(=O)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-53395_2,C1_amine
Cn1cc(cc1C(=O)N)C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-35592_2,C1_alcohol
Cn1cnc(n1)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-194647_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCC(=O)NCC(=O)N5CCCC5,EN300-28340_3,C2_alcohol
Cn1cnc(n1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-194647_2,C3_amine
CCS(=O)(=O)CC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-53395_1,C0_amine
COCCN(CCOC)C(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-04491_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)CN5CCCC5,EN300-41375_2,C1_amine
CN(CC(=O)NC1CC1)C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-13668_2,C1_alcohol
Cn1cc(nn1)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-219101_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCC(=O)N5CCC(CC5)C(=O)N,EN300-08063_3,C2_alcohol
Cn1cc(nn1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-219101_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)CN5CCCC5,EN300-41375_1,C0_amine
Cc1c(c(nn1C)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)S(=O)(=O)N,EN300-1629199_1,C0_alcohol
CN(CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)C5CC5,EN300-56078_2,C1_amine
CN(C1CCS(=O)(=O)C1)C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-05841_2,C1_alcohol
CCC(C(=O)N)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-218962_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCC(=O)N5CCCC(C5)C(=O)N,EN300-22880_3,C2_alcohol
CCC(C(=O)N)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-218962_2,C3_amine
CN(CC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)C5CC5,EN300-56078_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCC(=O)NCCCn5cccn5,EN300-47500_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)C5COCCO5,EN300-36158_2,C1_amine
CCCNC(=O)C(C)NC(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-23214_2,C1_alcohol
Cn1c(cnn1)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-199290_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCO[C@H]5[C@@H](C[C@H]6[C@@H]5CC6=O)O,EN300-6481287_3,C2_alcohol
Cn1c(cnn1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-199290_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C5COCCO5,EN300-36158_1,C0_amine
Cn1ccn2c(nnc2c1=O)CO[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-379020_1,C0_alcohol
CN1CCC(C1)C(=O)NC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-40028_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCC(=O)NCC(=O)N5CCCC5,EN300-28340_2,C1_alcohol
CC(=O)OCCNC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-194180_1,C2_amine
CC1(CN(C1)C)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-188125_2,C3_amine
CN1CCC(C1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-40028_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCc5[nH]c(=O)c6c(n5)CCOC6,EN300-343103_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5[nH]c(=O)[nH]n5,EN300-35843_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCC(=O)N5CCC(CC5)C(=O)N,EN300-08063_2,C1_alcohol
CC1(CN(C1)C)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-188125_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCc5ccn[nH]5,EN300-39785_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5[nH]c(=O)[nH]n5,EN300-35843_1,C0_amine
CC(C)(C)NC(=O)CNC(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-48760_1,C0_alcohol
Cn1c(ccn1)C(=O)NC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-31077_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCC(=O)N5CCCC(C5)C(=O)N,EN300-22880_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCc5ccn[nH]5,EN300-39785_1,C2_amine
Cn1cnnc1NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-137456_2,C3_amine
Cn1c(ccn1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-31077_1,C0_amine
Cn1cc(cn1)CN(C)C(=O)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-65978_1,C0_alcohol
Cn1cc(cn1)C(=O)NC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-14395_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CO[C@H]5[C@@H](C[C@H]6[C@@H]5CC6=O)O,EN300-6481287_2,C1_alcohol
Cn1cnnc1NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-137456_1,C2_amine
CC(CS(=O)C)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-133486_2,C3_amine
Cn1cc(cn1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-14395_1,C0_amine
CC(=O)N1CCN(CC1)C(=O)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1724771_1,C0_alcohol
CS(=O)(=O)NCC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-30419_2,C1_amine
CC(C(=O)N1CCCC(C1)C(=O)N)OC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-28177_2,C1_alcohol
CC(CS(=O)C)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-133486_1,C2_amine
CC(CNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)C,EN300-116067_2,C3_amine
CS(=O)(=O)NCC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-30419_1,C0_amine
CCCNC(=O)CN(C)C(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-12204_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5ccnnc5,EN300-75875_2,C1_amine
CNC(=O)C1CCN(CC1)C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-48680_2,C1_alcohol
CC(CNC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)C,EN300-116067_1,C2_amine
C[C@@H](C(=O)N)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-23648_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ccnnc5,EN300-75875_1,C0_amine
CC(C(=O)NC1CCS(=O)(=O)C1)O[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-23318_1,C0_alcohol
CNC(=O)NCC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-36911_2,C1_amine
CC(=O)NC1CCCN(C1)C(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-48886_2,C1_alcohol
C[C@@H](C(=O)N)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-23648_1,C2_amine
Cn1c(nnn1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-126760_2,C3_amine
CNC(=O)NCC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-36911_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCC(=O)N5CCCCC5C(=O)N,EN300-22879_1,C0_alcohol
CS(=O)(=O)CCC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31387_2,C1_amine
CC(C)(C)NC(=O)CN(C)C(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-23019_2,C1_alcohol
Cn1c(nnn1)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-126760_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NC5CS(=O)(=O)C5,EN300-123291_2,C3_amine
CS(=O)(=O)CCC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31387_1,C0_amine
Cn1cc(cn1)S(=O)(=O)NCCO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-95598_1,C0_alcohol
CC(C(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)C,EN300-39405_2,C1_amine
CC(=O)N1CCC(CC1)NC(=O)COC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-23226_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NC5CS(=O)(=O)C5,EN300-123291_1,C2_amine
Cn1nc(nn1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-112641_2,C3_amine
CC(C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)C,EN300-39405_1,C0_amine
Cn1c2c(cn1)c(=O)[nH]c(n2)CO[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-44149_1,C0_alcohol
CC(=O)N(C)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-33657_2,C1_amine
CCN(CC(=O)NC(C)C)C(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-07936_2,C1_alcohol
Cn1nc(nn1)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-112641_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCc5[nH]nnn5,EN300-57990_2,C3_amine
CC(=O)N(C)CC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-33657_1,C0_amine
CNC(=O)C1CCCN1C(=O)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-48902_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)CSCC(=O)N,EN300-33513_2,C1_amine
CC(C(=O)N1CCN(CC1)C(=O)C)OC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-28106_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCc5[nH]nnn5,EN300-57990_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)Nc5cnncn5,EN300-110325_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)CSCC(=O)N,EN300-33513_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCC(=O)NCC5CCS(=O)(=O)C5,EN300-47606_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)C5(CC5)C(=O)N,EN300-69070_2,C1_amine
CC(C(=O)N1CCC(CC1)C(=O)N)OC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-28113_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)Nc5cnncn5,EN300-110325_1,C2_amine
Cn1c(ncn1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-108670_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C5(CC5)C(=O)N,EN300-69070_1,C0_amine
Cn1cc(cc1C(=O)N)C(=O)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-35592_1,C0_alcohol
CN(C)CCCC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-42520_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCC(=O)NCCCN5CCCC5=O,EN300-08259_2,C1_alcohol
Cn1c(ncn1)NC(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-108670_1,C2_amine
CN1CCC(C1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-54011_2,C3_amine
CN(C)CCCC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-42520_1,C0_amine
CN(CC(=O)NC1CC1)C(=O)CO[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-13668_1,C0_alcohol
