SMILES,TITLE,Hybrid2,fragments,site
C[C@@H](c1ccccn1)/N=N/C(=S)N2CCC2,NSC-319726,-9.023738,x1418,active-covalent
c1cc(ccc1C[C@@H](C(=O)[O-])[NH3+])N(=O)(CCCl)CCCl,melphalan-n-oxide,-9.023522,x0107,active-noncovalent
c1cc(ccc1C[C@@H](C(=O)[O-])[NH3+])N(=O)(CCCl)CCCl,PX-478,-9.023522,x0107,active-noncovalent
c1cc2c(cc1C#N)c(c([nH]2)O)c3ccc(cn3)C[NH+]4CCOCC4,AZD1080,-9.022916,x0195,active-noncovalent
Cc1cc(c(c2c1[nH]c(=O)c3c2ccs3)c4ccc(cc4)[C@@H](C)C[NH3+])O,OTS514,-9.022333,x0708,active-covalent
c1ccc2c(c1)c3ccccc3s2,dibenzothiophene,-9.022096,x0749,active-covalent
C[NH+](C)C/C=C/C(=O)Nc1cccc(c1)C(=O)Nc2cccc(c2)Nc3ncc(c(n3)c4c[nH]c5c4cccc5)Cl,THZ2,-9.021342,x0161,active-noncovalent
C[C@H](CCc1ccccc1)[NH2+][C@@H](C)[C@H](c2ccc(cc2)O)O,buphenine,-9.020359,x0434,active-noncovalent
Cc1ccccc1N2CC[NH+](CC2)CCc3nnc4n3CCCC4,dapiprazole,-9.019834,x0107,active-noncovalent
c1ccc(cc1)CCNc2c3c4ccccc4c(=O)c5cccc(nc2=O)[C@H]53,BRD-7389,-9.018826,x0195,active-noncovalent
c1cc(ccc1c2nn(c(=O)o2)Cc3cc(ccc3O)Cl)C(F)(F)F,BMS-191011,-9.018175,x0946,active-noncovalent
c1ccc2c(c1)[nH]c(n2)CCC(=O)[O-],procodazole,-9.017670,x0749,active-covalent
Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C,pazopanib,-9.017019,x0678,active-noncovalent
CCOC(=O)Nc1ccc(cc1N)NCc2ccc(cc2)F,retigabine,-9.013970,x1093,active-noncovalent
C[C@@H]([NH3+])[C@H]1CC[C@@H](CC1)C(=O)Nc2ccncc2,Y-27632,-9.013731,x0749,active-covalent
CC(C)(C)[NH2+]C[C@@H](COc1cccc2c1cc([nH]2)C#N)O,cyanopindolol,-9.013508,x0104,active-noncovalent
C[C@@H]([C@H](c1ccc(cc1)O)O)[NH2+]CCc2ccc(cc2)O,ritodrine,-9.010501,x0678,active-noncovalent
c1c(c(cnc1N)c2cc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F,buparlisib,-9.009110,x0678,active-noncovalent
CC(C)(C=C)c1cc(c(cc1O)OC)/C=C/C(=O)c2ccc(cc2)O,licochalcone-a,-9.008456,x0195,active-noncovalent
CC(=CCc1c(cc(c2c1oc(c(c2=O)[O-])c3ccc(cc3)C(F)(F)F)[O-])O)C,SNG-1153,-9.008386,x0161,active-noncovalent
CC(=O)c1ccc2c(c1)N(c3ccccc3S2)CCC[NH+](C)C,acepromazine,-9.007215,x0161,active-noncovalent
COc1ccc2c(c1)cc([nH]2)C(=O)c3ccccc3,D-64131,-9.004910,x0749,active-covalent
c1ccc2c(c1)CN3CCCC3=[NH+]2,desoxypeganine,-9.004529,x0749,active-covalent
Cc1cc(no1)c2nncc3n2nc(c3C(C)(C)C)OCc4ncnn4C,MRK-016,-9.003543,x1418,active-covalent
C[NH+](C)CC[C@](c1ccccc1)(c2ccccc2Cl)O,clofedanol,-9.003261,x0072,active-noncovalent
Cc1ccc2c(cc(c(c2n1)OC(=O)c3ccccc3)Br)Br,broxaldine,-9.002949,x0830,active-covalent
CC[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)Nc3cccc(c3)c4ccccn4,DRF053-(R),-9.002911,x0161,active-noncovalent
C[NH+]1CCC(=C2c3ccccc3CCn4c2[nH+]cc4C=O)CC1,alcaftadine,-9.002264,x0195,active-noncovalent
C[NH+]1CCN(CC1)C2=[NH+]c3cc(ccc3Nc4c2cccc4)Cl,clozapine,-9.001734,x0195,active-noncovalent
CC(C)Oc1ccc2c(c1)occ(c2=O)c3ccccc3,ipriflavone,-8.999832,x0749,active-covalent
CC[C@@H](c1nc2cccc(c2c(=O)n1c3ccccc3)F)Nc4c5c(nc[nH]5)ncn4,idelalisib,-8.999259,x0678,active-noncovalent
Cc1cc2c(n1C)nc(nc2N3CCCC3)N4CCCC4,PNU-89843,-8.999031,x0195,active-noncovalent
c1csc(c1)/C=C\2/C(=O)/C(=C/c3sccc3)/CCC2,tenylidone,-8.998743,x0161,active-noncovalent
CC[C@@H](CO)NC(=O)[C@H]1C[N@H+]([C@@H]2Cc3cn(c4c3c(ccc4)C2=C1)C)C,methysergide,-8.998618,x0104,active-noncovalent
c1ccc(cc1)NC[C@@H](Cn2c3ccc(cc3c4c2ccc(c4)Br)Br)O,P7C3,-8.998287,x0195,active-noncovalent
c1ccc(c(c1)C(=O)[O-])Nc2cc(ccc2C(=O)[O-])Cl,lobenzarit,-8.995890,x1093,active-noncovalent
c1cc(ccc1Nc2ncnc(n2)N)Cl,chlorazanil,-8.995859,x0830,active-covalent
Cn1cnc2c1cc(c(c2F)Nc3ccc(cc3F)Br)C(=O)NOCCO,MEK162,-8.995431,x0749,active-covalent
Cn1cc2c3c1cccc3[C@]4(C[C@H](C[N@H+]([C@@H]4C2)C)COC(=O)c5cc(cnc5)Br)OC,nicergoline,-8.995126,x0107,active-noncovalent
c1cc(c(cc1Cl)Cl)CO[C@H](Cn2ccnc2)c3ccc(cc3Cl)Cl,miconazole,-8.993138,x0195,active-noncovalent
c1ccc(c(c1)Cn2c3c(cccn3)c(n2)c4ncc(c(n4)N)C5CC5)F,BAY-41-2272,-8.991726,x0195,active-noncovalent
CC(C)(C)[NH2+]C[C@@H](COc1ccccc1C2CCCC2)O,penbutolol,-8.989674,x0195,active-noncovalent
c1ccc(cc1)C(CC[NH+]2CCCCC2)(c3ccccc3)O,pridinol,-8.988610,x0678,active-noncovalent
c1ccc2c(c1)c(ns2)N3CC[NH+](CC3)C[C@@H]4CCCC[C@H]4Cn5c(c6c(c5O)[C@H]7CC[C@@H]6C7)O,lurasidone,-8.988393,x0874,active-noncovalent
CC(C)[NH+](CCc1c[nH]c2c1cccc2)C(C)C,DIPT,-8.988087,x0072,active-noncovalent
COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccc(cc3)F,flubendazole,-8.986604,x0161,active-noncovalent
C[NH+]1CCN(CC1)c2c(cc3c(c2F)n(cc(c3=O)C(=O)[O-])CCF)F,fleroxacin,-8.985910,x1077,active-noncovalent
c1cc(ccc1Cn2ccnc2)/C=C/C(=O)[O-],ozagrel,-8.985313,x0072,active-noncovalent
CC(C)[NH2+]C[C@@H](COc1ccccc1n2cccc2)O,isamoltane,-8.984540,x0195,active-noncovalent
Cc1cnc(nc1c2cc([nH]c2)C(=O)N[C@H](CO)c3cccc(c3)Cl)Nc4ccc(cc4Cl)F,VX-11e,-8.984134,x0161,active-noncovalent
COC(=O)[C@@H](c1ccccc1)[C@H]2CCCC[NH2+]2,methylphenidate,-8.984003,x0195,active-noncovalent
C[C@H](c1ccc(cc1)C(=O)Nc2ccnc3c2cc[nH]3)[NH3+],Y-39983,-8.983973,x0749,active-covalent
c1cc(c(c(c1)F)C(=O)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F,JNJ-7706621,-8.983945,x0161,active-noncovalent
Cc1cnc(c(c1OC)C)Cn2cc(c3c2nc(nc3Cl)N)C#CCC(C)(C)O,EC-144,-8.982940,x0434,active-noncovalent
CS(=O)(=O)[N@@](Cc1ccco1)C[C@@H](Cn2c3ccccc3c4c2cccc4)O,KL-001,-8.982489,x0195,active-noncovalent
CCN(CC)C(=O)[C@@]1(C[C@@H]1C[NH3+])c2ccccc2,milnacipran,-8.981915,x0678,active-noncovalent
CCCCc1c(n(n(c1=O)c2ccccc2)c3ccccc3)[O-],phenylbutazone,-8.981514,x0678,active-noncovalent
Cc1c(=O)c2cccc(c2oc1c3ccccc3)C(=O)OCC[NH+]4CCCCC4,flavoxate,-8.981435,x0195,active-noncovalent
CN1CC(=O)[NH+]=C1NC(=O)Nc2cccc(c2)Cl,fenobam,-8.981092,x0678,active-noncovalent
C[C@@H]1c2ccc(cc2C[NH2+]1)c3ccc4c(c3OC(F)F)n(cc(c4=O)C(=O)[O-])C5CC5,garenoxacin,-8.981041,x0874,active-noncovalent
C=CCc1cccc(c1O)/C=N/NC(=O)CN2CC[NH+](CC2)Cc3ccccc3,PAC-1,-8.979566,x0104,active-noncovalent
C[NH+](C)CCC[C@]1(c2ccc(cc2CO1)C#N)c3ccc(cc3)F,citalopram,-8.976013,x0072,active-noncovalent
Cn1c(ncn1)[C@H]2c3c4c(cc(cc4N[C@@H]2c5ccc(cc5)F)F)c(=O)[nH]n3,talazoparib,-8.975266,x0195,active-noncovalent
C[NH+](C)CC(=O)Nc1ccc2c(c1)c3ccccc3c(=O)[nH]2,PJ-34,-8.975261,x0195,active-noncovalent
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@@H]3Cn4cnc[n+]4C3)C(=O)[O-])[C@@H](C)O,biapenem,-8.974404,x0749,active-covalent
c1c[nH]c2c1c(ncn2)c3cnn(c3)[C@H](CC#N)C4CCCC4,ruxolitinib,-8.974321,x0831,active-covalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)CS(=O)(=O)N3CCCC3,almotriptan,-8.972091,x0946,active-noncovalent
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(c2)F)N3CCSCC3,sutezolid,-8.969722,x0104,active-noncovalent
CCCCCCCCCCC[C@@H](c1cc(ccc1O)C)N=O,1E-1-(2-hydroxy-5-methylphenyl)-1-dodecanone oxime,-8.969067,x0072,active-noncovalent
c1cc(ccc1C(=O)OC[C@@H](CO)O)N,lisadimate,-8.968984,x0195,active-noncovalent
c1cc(ccc1O)Oc2c(cc(cc2I)CCC(=O)[O-])I,diiodothyropropionic-acid,-8.968004,x0678,active-noncovalent
CC(=O)[C@]1(CC[C@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)O,cyproterone,-8.967553,x0749,active-covalent
CCn1cc(c(=O)c2c1cc(cc2)c3ccncc3)C(=O)[O-],rosoxacin,-8.966793,x0195,active-noncovalent
c1cc(ccc1Cc2cnc(s2)N)Br,NS-19504,-8.965410,x0678,active-noncovalent
Cc1c(c(n[nH]1)C(F)(F)F)Cc2c(c3c(=O)n(c(=O)n(c3s2)C(C)C)C)C(=O)N4C[C@](CO4)(C)O,AZD3965,-8.965068,x1077,active-noncovalent
CCCCCCCCCCCCCCCC[N+](C)(C)C,cetrimonium,-8.964239,x0161,active-noncovalent
CCCOc1ccc2c(n1)c(c[nH]2)C3=CC[NH2+]CC3,CP-94253,-8.963996,x0195,active-noncovalent
C1C[C@H](N2C[C@@H]1N(C2=O)OS(=O)(=O)[O-])C(=O)N,avibactam,-8.962753,x0397,active-noncovalent
CC[C@@](C)(C[NH+](C)C)OC(=O)c1ccccc1,amyleine,-8.962002,x0161,active-noncovalent
c1c2c(cc(c1Cl)Cl)[N@@]3CC[NH2+]C[C@@H]3C(=O)N2,WAY-161503,-8.961515,x0195,active-noncovalent
c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)N3CC(C3)([C@@H]4CCCC[NH2+]4)O,cobimetinib,-8.961427,x0161,active-noncovalent
c1ccc(cc1)C(=CCC[N@H+]2CCC[C@@H](C2)C(=O)[O-])c3ccccc3,SKF-89976A,-8.960825,x0678,active-noncovalent
CN(C(=O)CCc1cc(n(n1)c2ccc(cc2)OC)c3ccc(cc3)Cl)O,tepoxalin,-8.960777,x1077,active-noncovalent
Cc1ccc(o1)/C=N/NC(=O)c2ccccc2Oc3ccccc3,PNU-74654,-8.960410,x0678,active-noncovalent
Cc1cc(c(n1c2ccccc2)C)/C=c/3\c(=O)n4c5ccccc5nc4s3,ITX3,-8.959538,x0161,active-noncovalent
CC[NH+](CCCc1ccccc1)CCCc2ccccc2,alverine,-8.959128,x0104,active-noncovalent
Cc1ccc(c(c1)[C@H](CC[NH+](C(C)C)C(C)C)c2ccccc2)O,tolterodine,-8.958519,x0195,active-noncovalent
C1C[C@H](N(C1)C(=O)C[NH2+]C23C[C@H]4C[C@@H](C2)CC(C4)(C3)O)C#N,vildagliptin,-8.958366,x0678,active-noncovalent
c1ccc(cc1)C(=O)NC2CC[NH+](CC2)CCc3c[nH]c4c3cccc4,indoramin,-8.957365,x0161,active-noncovalent
CN(C)c1ccc2c(c1)Sc3cc(ccc3N2)N(C)C,leucomethylene-blue,-8.957329,x0749,active-covalent
C[C@@H](c1ccccc1)NC(=O)c2c(ccs2)OCc3ccc(cc3)Cl,AS-1949490,-8.956342,x0749,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@]34C,testolactone,-8.955894,x0749,active-covalent
c1ccc(cc1)/C=c\2/c(=C\c3ccc(o3)c4ccccc4F)/c(=O)n([nH]2)c5ccc(cc5)C(=O)[O-],GS-143,-8.955709,x0434,active-noncovalent
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2OC,guacetisal,-8.955244,x1093,active-noncovalent
CC(C)(C)[NH2+]C[C@@H](COc1cccc2c1CCC(=O)N2)O,carteolol,-8.953836,x0104,active-noncovalent
C=CCc1ccc(c(c1)c2cc(ccc2O)CC=C)O,magnolol,-8.953657,x0946,active-noncovalent
c1cc(oc1/C=N/N2C[C@H](OC2=O)C[NH+]3CCOCC3)N(=O)=O,furaltadone,-8.952264,x0104,active-noncovalent
CCC[NH+](CCC)[C@H]1CCc2ccc(cc2C1)O,7-hydroxy-DPAT,-8.951046,x0749,active-covalent
c1ccc2c(c1)[nH]c(n2)c3c(c4cc(ccc4[nH]c3=O)Cl)N[C@@H]5C[NH+]6CCC5CC6,CHIR-124,-8.950308,x0104,active-noncovalent
CCCCCCCCc1ccc(cc1)CCC(CO)(CO)[NH3+],fingolimod,-8.949097,x0161,active-noncovalent
c1ccc2c(c1)c(cs2)CNS(=O)(=O)N,JNJ-26990990,-8.946698,x0678,active-noncovalent
CC(C)OC(=O)c1cc2c([nH]1)cccc2OC[C@H](C[NH2+]C(C)(C)C)O,SDZ-21009,-8.945505,x0195,active-noncovalent
c1cc2cc(ccc2nc1)Cn3c4c(ncc(n4)c5cnn(c5)CCO)nn3,PF-04217903,-8.945086,x0072,active-noncovalent
C=CC(=O)c1ccc2ccccc2c1,JAK3-inhibitor-V,-8.944732,x0195,active-noncovalent
C=C[C@H]1[C@@H](OC=C2C1=CCOC2=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,gentiopicrin,-8.943614,x0107,active-noncovalent
c1cc2c(cc1Cl)[nH]c(c(c2=O)C(=O)C3CC3)[O-],L-701252,-8.942568,x0749,active-covalent
c1cc2c(cc[nH]c2=O)cc1OC3CC[NH2+]CC3,SAR407899,-8.942403,x0107,active-noncovalent
c1ccc2c(c1)C(=C(C2=O)c3ccc(cc3)Cl)[O-],chlorindione,-8.942376,x0749,active-covalent
CC(=O)Oc1cc2c(s1)CC[N@@H+](C2)[C@H](c3ccccc3F)C(=O)C4CC4,prasugrel,-8.942296,x0104,active-noncovalent
C[N@@]1CC[N@@]2c3c1cccc3[C@H]4[C@@H]2CC[N@@H+](C4)CCCC(=O)c5ccc(cc5)F,lumateperone,-8.941424,x0072,active-noncovalent
Cc1ccc(cc1)c2cn3c4c(sc3[nH+]2)CCCC4,pifithrin-cyclic,-8.940604,x0749,active-covalent
Cc1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@H+](C3)C(C)C)Oc4ccc(cc4)F,YIL-781,-8.939627,x0104,active-noncovalent
CC(C)n1c(ccn1)c2c(cccn2)COc3cccc(c3C=O)O,hemoglobin-modulators-1,-8.937109,x0195,active-noncovalent
COc1cc2c(cc1OC)nc(nc2NC3CCCCCC3)N4CCC(CC4)[NH+]5CCCCC5,C-021,-8.936455,x0434,active-noncovalent
C[C@@H]1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1[C@H](C=O)O)C)O)F)C,desoximetasone,-8.936263,x0749,active-covalent
C1CCc2c(c(c3c([nH+]2)CCC3)N)C1,ipidacrine,-8.935726,x0749,active-covalent
c1cc2cnccc2c(c1)S(=O)(=O)NCC[NH+]=C(N)N,HA-1004,-8.935545,x0540,active-noncovalent
CCCCOc1ccc(cc1)CC/C=C\2/C(=O)N(C(=O)S2)CC[NH3+],K145,-8.935119,x1093,active-noncovalent
CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)[O-])/O2)O)O,epoprostenol,-8.934647,x0161,active-noncovalent
c1cc(c(c(c1)F)Cn2cc(nn2)C(=O)N)F,rufinamide,-8.933000,x0678,active-noncovalent
Cc1cc(ccc1n2c(ccc2c3ccc(cc3)n4ccnc4)CCC(=O)[O-])C(=O)N,N6022,-8.932371,x0107,active-noncovalent
CCC[N@H+](CCc1cccs1)[C@H]2CCc3c(cccc3O)C2,rotigotine,-8.930602,x0678,active-noncovalent
Cc1cccc(c1)OC[C@H](C[NH2+]CCc2ccc(c(c2)OC)OC)O,bevantolol,-8.929432,x0104,active-noncovalent
CC[NH+](CC)[C@H](C)C(=O)c1ccccc1,amfepramone,-8.929401,x0161,active-noncovalent
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,hydrocortisone,-8.928353,x0072,active-noncovalent
c1cc(ccc1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,salidroside,-8.927611,x0749,active-covalent
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N[C@@H](N2)[C@H]3C[C@@H]4C[C@H]3C=C4,cyclothiazide,-8.927109,x0195,active-noncovalent
c1ccc(cc1)/[NH+]=C(/c2cccs2)\N,LTA,-8.926369,x1093,active-noncovalent
C[C@@H]1CCc2c(cc(c(c2Br)F)Br)N1C=O,CE3F4,-8.926040,x0195,active-noncovalent
CCSc1ccc2c(c1)N(c3ccccc3S2)CCCN4CC[NH+](CC4)C,thiethylperazine,-8.925845,x0195,active-noncovalent
CC(C)CNc1ccnc(n1)NCc2csc(n2)c3ccccc3,KHS-101,-8.925818,x0072,active-noncovalent
C[C@@H]1CCC[C@H](/C=C\C(=O)O[C@]23[C@@H](/C=C/C1)[C@@H](C(=C)[C@H]([C@H]2[C@@H](NC3=O)Cc4ccccc4)C)O)O,cytochalasin-b,-8.924711,x0195,active-noncovalent
c1cc(ccc1C(=O)CCC[NH+]2CCC(CC2)(c3ccc(cc3)Br)O)F,bromperidol,-8.924329,x0161,active-noncovalent
CC(C)(C)c1cc2nnc(n2nc1OCc3ncnn3C)c4cc(ccc4F)F,L-838417,-8.924032,x0195,active-noncovalent
C[C@@H](c1ccc2c(c1)c(=O)oc3c2cc(c(c3)OCc4ccc(cc4)OC)OC)O,palomid-529,-8.923805,x1077,active-noncovalent
CCOC(=O)C1=C(Oc2ccc(cc2[C@@H]1[C@@H](C#N)C(=O)OCC)Br)[NH3+],HA-14-1,-8.923680,x0195,active-noncovalent
CCOc1cc(cc(c1OCC)OCC)C(=O)Nc2ccc(c(c2)c3[nH]c4ccccc4n3)Cl,SANT-2,-8.923345,x0104,active-noncovalent
c1ccc2c(c1)c3c(o2)C(=NCC(=O)N3)c4cccc(c4)Br,5-BDBD,-8.923232,x0195,active-noncovalent
CN1CCC[NH+]=C1/C=C/c2cccs2,pyrantel-tartrate,-8.923189,x0678,active-noncovalent
CN1CCC[NH+]=C1/C=C/c2cccs2,pyrantel-pamoate,-8.923189,x0678,active-noncovalent
C[N@H+]1Cc2c(cccc2N)[C@@H](C1)c3ccccc3,nomifensine,-8.923178,x0161,active-noncovalent
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,progesterone,-8.923118,x1077,active-noncovalent
COc1ccc(cc1)C(=O)/C(=C/C(=O)[O-])/Br,bromebric-acid,-8.921595,x0749,active-covalent
Cc1c2cc(ccc2sc1S(=O)(=O)Nc3ccc(c(c3)N4CC[NH2+]CC4)OC)Cl,SB-271046,-8.921076,x0161,active-noncovalent
c1ccc(c(c1)C(=O)[O-])NC(=O)C23CC4CC(C2)CC(C4)C3,anthranilic-acid,-8.920912,x0749,active-covalent
c1cc(sc1)C(=O)c2ccc(c(c2Cl)Cl)OCC(=O)[O-],tienilic-acid,-8.919909,x0749,active-covalent
COCCOc1cc2c(cc1OCCO)c(ncn2)Nc3cccc(c3)C#C,OSI-420,-8.919124,x0161,active-noncovalent
c1ccc(cc1)C[NH+]2CCN(CC2)S(=O)(=O)c3ccc(cc3N(=O)=O)Cl,RN-1747,-8.918812,x0946,active-noncovalent
c1ccc(cc1)[C@](CC[NH+]2CCCC2)(C3CCCCC3)O,procyclidine,-8.917593,x1093,active-noncovalent
c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)[O-])N3C(=O)c4ccccc4C3=O,RG108,-8.916986,x0831,active-covalent
CC(=O)NCCc1c[nH]c2c1cc(c(c2)Cl)OC,6-chloromelatonin,-8.915622,x0161,active-noncovalent
C[NH+](C)CCn1c(=O)c2cccc3c/c(=N/C(=O)N)/cc(c1=O)[C@@H]32,UNBS-5162,-8.915493,x0195,active-noncovalent
CC(=O)NCCc1c[nH]c2c1cc(cc2)OC,melatonin,-8.913157,x0104,active-noncovalent
COc1cc(ccc1O)C[C@@H](CO)[C@@H](Cc2ccc(c(c2)OC)O)CO,secoisolariciresinol-(-),-8.912988,x0161,active-noncovalent
CCc1ccc(cc1)OCc2ccccc2C(=O)Nc3ccc4c(c3)c(cc([nH+]4)C)N,JTC-801,-8.912385,x1093,active-noncovalent
Cc1ccc(cc1Nc2ccc3c(c2)c(=O)n(cn3)C)NC(=O)c4cccc(c4)C(C)(C)C#N,AZ-628,-8.911637,x0104,active-noncovalent
C/C(=C(/C#N)\C(=O)Nc1ccc(cc1)C(F)(F)F)/O,teriflunomide,-8.911253,x0749,active-covalent
c1cc(ccc1c2c(c(nc(c2C#N)SCC(=O)N)N)C#N)OCC3CC3,BAY-60-6583,-8.910889,x0195,active-noncovalent
CC(C)n1c2ccccc2c(c1/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)c3ccc(cc3)F,fluvastatin,-8.910583,x0161,active-noncovalent
c1ccc(cc1)n2c(ccn2)NS(=O)(=O)c3ccc(cc3)N,sulfaphenazole,-8.909131,x0749,active-covalent
CCC[N@@+]12[C@H]3C[C@@H]([C@@H]([C@H]1O)CC)[C@H]4[C@@H]2C[C@@]5([C@H]3[N@](c6c5cccc6)C)[C@H]4O,neo-gilurytmal,-8.909109,x0749,active-covalent
Cc1ccc(cc1)CC2(CC[NH+](CC2)CCOc3ccc(cc3)O)O,CO-101244,-8.908525,x0434,active-noncovalent
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,alfaxalone,-8.907814,x0749,active-covalent
Cc1cc(nc2c1c(c(s2)C(=O)NCc3ccc(cc3)OC)N)C,VU-152100,-8.907442,x0161,active-noncovalent
CS(=O)(=O)c1cc(cc2c1n(c3c2CC[C@@H]3CC(=O)[O-])Cc4ccc(cc4)Cl)F,laropiprant,-8.907263,x0195,active-noncovalent
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C,ethisterone,-8.907250,x0749,active-covalent
CC(C)(C)[NH2+]C[C@@H](COc1cc(ccc1Cl)Cl)O,cloranolol,-8.906892,x0104,active-noncovalent
C/N=c\1/nc(n(s1)c2ccccc2)c3ccccc3,SCH-202676,-8.906518,x0195,active-noncovalent
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5ccccc5C4=O)[O-])(C(=O)C)O)[NH3+])O,idarubicin,-8.905663,x0161,active-noncovalent
CCC[N@@H+]1CCC[C@H]2[C@H]1Cc3c[nH]nc3C2,quinpirol-(-),-8.903880,x1418,active-covalent
CCC[NH2+][C@H]1CCc2c(sc(n2)N)C1,pramipexole,-8.901696,x0678,active-noncovalent
C[C@@H](Cc1ccccc1)[N@@H+](C)CC#C,selegiline,-8.901691,x0161,active-noncovalent
C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,hyodeoxycholic-acid,-8.901196,x0104,active-noncovalent
C[C@H]1[C@H](Cc2ccccc2O1)[NH+](C)C,trebenzomine,-8.900448,x0195,active-noncovalent
CCn1c(c([nH]c1=O)c2ccccc2)[O-],ethotoin,-8.900129,x0195,active-noncovalent
c1ccc(cc1)Sc2c3cc(ccc3n(c2C(=O)[O-])Cc4ccc(cc4)Cl)Cl,nTZDpa,-8.899461,x1093,active-noncovalent
CC(C)c1ccc(cc1)c2cc(=O)c3ccccc3o2,MN-64,-8.896603,x0104,active-noncovalent
c1cc(c2c3c1C[C@@H]4[C@]5([C@]3(CC[N@@H+]4CC6CCC6)[C@@H](O2)[C@H](CC5)O)O)O,nalbuphine,-8.895498,x1077,active-noncovalent
c1ccc(c(c1)C2CCN(CC2)C(=O)Nc3ccccc3C(=O)[O-])C(F)(F)F,A-1120,-8.895464,x0161,active-noncovalent
Cc1cc(no1)C(=O)NNCc2ccccc2,isocarboxazid,-8.895260,x0678,active-noncovalent
c1ccc(cc1)S(=O)(=O)[N@@](CC(F)(F)F)c2ccc(cc2)C(C(F)(F)F)(C(F)(F)F)O,T-0901317,-8.894518,x1077,active-noncovalent
C[C@H](CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)[NH2+]CCc2cnc[nH]2,HTMT,-8.894108,x0161,active-noncovalent
CCOP(=S)(OCC)Oc1ccc2c(c(c(=O)oc2c1)Cl)C,coumophos,-8.893631,x0749,active-covalent
Cc1ccc(c(c1)OCC2=[NH+]CCN2)C(C)C,tymazoline,-8.893587,x0195,active-noncovalent
c1cc2c(cc1C#N)c(c[nH]2)CCCC[NH+]3CCN(CC3)c4ccc5c(c4)cc(o5)C(=O)N,vilazodone,-8.891726,x0395,active-noncovalent
CCC[NH2+][C@@H]1CCc2c(cccc2OC)[C@@H]1C,AJ76-(+),-8.891234,x0195,active-noncovalent
C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)n2ccc(=O)[nH]c2=O)(C)F)O)Oc3ccccc3,sofosbuvir,-8.890982,x0195,active-noncovalent
C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)n2ccc(=O)[nH]c2=O)(C)F)O)Oc3ccccc3,PSI-7976,-8.890982,x0195,active-noncovalent
CC1(CCC(c2c1cc(c(c2)/C=C/c3ccc(cc3)C(=O)[O-])Cn4cccn4)(C)C)C,palovarotene,-8.890108,x1077,active-noncovalent
CCCCCCCCCCCCOS(=O)(=O)O,sodium-dodecyl-sulfate,-8.889218,x0072,active-noncovalent
CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[P@@](=O)([O-])OCC[N+](C)(C)C)[NH3+])O,sphingosylphosphorylcholine,-8.889180,x0678,active-noncovalent
CCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)Br)[O-])Br,benzbromarone,-8.888633,x0831,active-covalent
