SMILES,TITLE,CAS Number,Drug Groups,InChIKey,InChI,,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID,DrugBank ID,Hybrid2,fragments,Mpro-x0678_dock,Mpro-x0107_dock,Mpro-x0749_dock,Mpro-x0830_dock,Mpro-x1077_dock,Mpro-x0104_dock,Mpro-x0072_dock,Mpro-x0831_dock,Mpro-x0692_dock,Mpro-x0967_dock,Mpro-x0195_dock,Mpro-x0161_dock,Mpro-x1334_dock,Mpro-x0397_dock,Mpro-x1392_dock,Mpro-x0946_dock,Mpro-x1386_dock,Mpro-x0434_dock,Mpro-x0770_dock,Mpro-x1418_dock,Mpro-x1093_dock,Mpro-x1385_dock,Mpro-x0708_dock,Mpro-x0354_dock,Mpro-x0874_dock,Mpro-x0759_dock,Mpro-x1375_dock,Mpro-x1374_dock,Mpro-x0426_dock,Mpro-x0820_dock,Mpro-x1412_dock,Mpro-x0305_dock,Mpro-x0736_dock,Mpro-x1249_dock,Mpro-x1311_dock,Mpro-x0395_dock,Mpro-x0387_dock,Mpro-x1493_dock,Mpro-x1187_dock,Mpro-x0734_dock,Mpro-x0540_dock,Mpro-x1458_dock,Mpro-x0774_dock,Mpro-x1348_dock,Mpro-x1380_dock,Mpro-x1358_dock,Mpro-x0981_dock,Mpro-x0691_dock,Mpro-x1478_dock,Mpro-x1351_dock,Mpro-x1382_dock,Mpro-x0771_dock,Mpro-x1384_dock,Mpro-x0705_dock,Mpro-x0731_dock,Mpro-x0887_dock,Mpro-x0752_dock,Mpro-x0769_dock,Mpro-x1425_dock,Mpro-x1308_dock,Mpro-x0755_dock,Mpro-x0978_dock,Mpro-x1402_dock,Mpro-x0689_dock,Mpro-x0786_dock,site
B1(c2ccc(cc2CO1)F)O,Tavaborole,174671-46-6,approved; investigational,LFQDNHWZDQTITF-UHFFFAOYSA-N,"InChI=1S/C7H6BFO2/c9-6-1-2-7-5(3-6)4-11-8(7)10/h1-3,10H,4H2",,C7H6BFO2,,D10169,11499245,310264989,77942,CHEMBL443052,,9674047,50370987,DB09041,-8.175386,x0195,-7.234369,-4.111604,-6.541744,-4.391588,-6.199014,-6.797505,-6.586364,-4.934688,-4.964044,-4.647674,-8.175386,-7.364526,-5.410259,-3.232994,-5.968945,-6.53712,-5.379498,-5.081043,-5.400132,-5.866439,-6.588361,-5.818901,-5.75236,-6.167374,-6.072676,-4.604053,-5.195688,-5.691435,-4.13354,-3.910121,-5.060503,-6.89049,-4.393726,-3.008693,-6.16533,-5.922232,-5.302974,-4.176145,-2.204868,-4.192185,1.935996,-4.9207,-5.29739,-4.124148,-3.862257,-3.382979,-1.233503,-3.241096,-3.552887,-3.358764,-7.149098,-4.130301,-3.262848,-3.168472,-3.072617,-1.193116,-2.882341,-3.199018,-3.273524,-3.323909,-2.953304,-1.813493,-2.837245,-2.881082,-1.444602,active-noncovalent
CCc1c(c(nc(n1)N)N)c2ccccc2,"6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE",,experimental,XREDUPOVEQDQQS-UHFFFAOYSA-N,"InChI=1S/C12H14N4/c1-2-9-10(8-6-4-3-5-7-8)11(13)16-12(14)15-9/h3-7H,2H2,1H3,(H4,13,14,15,16)",,C12H14N4,,,93114,99444048,,CHEMBL22148,CP7,84060,18788,DB07577,-8.175291,x0195,-7.34682,-7.505443,-6.767867,-6.243941,-7.820455,-6.674961,-5.414852,-6.513352,-5.656865,-7.52279,-8.175291,-6.941905,-7.074789,-6.470341,-5.780991,-5.548779,-6.312583,-5.939984,-6.108956,-7.118696,-5.443703,-7.191597,-5.892079,-5.527653,-6.245375,-5.628994,-5.492802,-4.865886,-3.474611,-4.450912,-7.011653,-6.096061,-6.193697,-3.041894,-5.358094,-5.246127,-5.627152,-4.204132,-3.946409,-5.997407,-5.722687,-5.798282,-6.76434,-5.223538,-4.316894,-4.213892,0.974517,-2.192423,-3.191518,-2.981224,-6.049278,-3.33356,-2.416669,-2.057151,-1.396275,-1.672958,-2.882298,-4.25618,-2.594646,-3.148068,-4.763829,-1.267276,-5.31067,-5.722143,-1.444559,active-noncovalent
c1cc2c(cc(c(c2nc1)O)I)Cl,Clioquinol,130-26-7,approved; vet_approved; withdrawn,QCDFBFJGMNKBDO-UHFFFAOYSA-N,"InChI=1S/C9H5ClINO/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H",,C9H5ClINO,,,2788,46509081,74460,CHEMBL497,CQL,2686,32188,DB04815,-8.172704,x0195,-6.917617,-4.973938,-7.066649,-6.188366,-5.957066,-7.125574,-5.022259,-5.891337,-5.974,-4.529567,-8.172704,-6.684422,-5.856473,-5.867815,-6.529106,-6.200328,-6.457568,-6.202598,-6.710425,-6.885981,-6.230696,-6.526939,-6.867037,-6.188193,-5.308493,-4.748249,-4.678643,-5.192039,-5.888342,-4.282608,-4.806779,-5.894958,-5.028488,-3.390467,-5.746082,-5.569368,-4.084855,-5.667213,-5.257561,-4.838933,-6.314214,-4.83179,-4.555613,-5.842069,-3.917971,-4.106204,-0.621025,-4.349727,-4.539553,-3.625861,-5.59128,-5.741054,-3.048541,-3.579039,-3.243366,-2.197154,-3.734252,-3.426839,-3.562194,-4.662429,-4.139141,-2.105544,-3.56217,-4.033107,-2.735588,active-noncovalent
CCC1=C[C@@H]2[C@H](C1)C[C@@]2(CC(=O)[O-])C[NH3+],Mirogabalin,1138245-13-2,investigational,FTBQORVNHOIASH-CKYFFXLPSA-N,"InChI=1S/C12H19NO2/c1-2-8-3-9-5-12(7-13,6-11(14)15)10(9)4-8/h4,9-10H,2-3,5-7,13H2,1H3,(H,14,15)/t9-,10-,12-/m1/s1",,C12H19NO2,,,59509752,347828172,,CHEMBL3545125,,32701007,,DB11825,-8.171089,x1334,-6.815621,-6.680223,-7.611298,-7.29027,-7.610674,-5.470997,-6.704368,-6.043882,-5.860044,-4.299138,-7.767237,-8.055408,-8.171089,-6.365553,-6.759223,-5.907588,-6.187019,-4.863665,-5.996919,-6.094207,-5.367439,-8.138164,-6.215813,-4.829357,-5.567111,-6.773005,-6.978519,-7.017354,-3.621714,-4.452896,-8.030516,-4.652397,-5.705289,-4.092266,-6.404856,-5.768599,-5.94714,-5.365256,-1.651255,-6.242411,-3.229612,-6.374664,-7.626801,-5.172074,-5.429736,-5.750143,-1.85859,-4.639425,-6.256363,-5.975259,-6.017763,-4.451033,-6.081094,-5.342934,-3.01836,-2.242038,-4.762927,-5.84784,-3.982856,-5.022181,-5.871643,-1.340816,-5.946718,-5.351988,-3.152548,active-covalent
CCC(=O)N(c1ccccc1)[C@@H]2CC[N@@H+](C[C@@H]2C)CCc3cccs3,3-Methylthiofentanyl,86052-04-2,experimental; illicit,SRARDYUHGVMEQI-UHFFFAOYSA-N,"InChI=1S/C21H28N2OS/c1-3-21(24)23(18-8-5-4-6-9-18)20-12-14-22(16-17(20)2)13-11-19-10-7-15-25-19/h4-10,15,17,20H,3,11-14,16H2,1-2H3",,C21H28N2OS,,,62296,46506995,53763,CHEMBL2365680,,56092,,DB01439,-8.170733,x1077,-4.782149,-4.436707,-6.619861,-5.720901,-8.170733,-5.198976,-6.231907,-3.571666,-3.760434,-3.374776,-6.847744,-5.426549,-7.070046,-0.441342,-6.613109,-6.763731,-1.965088,-5.068196,-2.033834,-2.374052,-5.850756,-6.391726,-3.827385,-3.348997,-5.652799,-3.151174,-1.340415,1.143069,2.14428,-2.698788,-5.166965,-3.955241,-1.628991,-4.039595,-3.837918,-4.874833,-4.450486,-2.672087,-2.148083,-4.447159,1.375641,-3.27225,-5.218547,-2.432216,-3.907658,-2.085635,2.999776,-1.476642,-5.257158,-2.644575,1.48138,-2.910478,-0.27638,-1.468322,-0.95558,0.874702,-1.302506,-2.606265,-3.993312,-1.070964,-1.691358,2.589198,-2.467679,-0.530397,0.540192,active-noncovalent
COC(=O)Nc1[nH]c2cc(ccc2n1)[S@](=O)c3ccccc3,Oxfendazole,53716-50-0,investigational; vet_approved,BEZZFPOZAYTVHN-UHFFFAOYSA-N,"InChI=1S/C15H13N3O3S/c1-21-15(19)18-14-16-12-8-7-11(9-13(12)17-14)22(20)10-5-3-2-4-6-10/h2-9H,1H3,(H2,16,17,18,19)",,C15H13N3O3S,,D05291,,,35812,CHEMBL42442,,37316,50300124,DB11446,-8.170349,x0195,-6.652035,-6.274696,-6.090699,-7.549907,-7.154043,-6.644783,-6.955318,-6.122506,-5.14939,-5.838867,-8.170349,-7.975705,-5.839082,-6.011855,-6.298882,-6.070407,-6.018686,-4.339171,-7.227734,-6.985995,-6.795677,-5.196401,-2.931704,-4.139658,-6.358314,-6.415506,-4.469393,-4.957697,1.370225,-1.450732,-5.543553,-2.422818,-6.487191,-2.992718,-5.70656,-7.242896,-5.99052,-1.453988,-2.954633,-4.344604,-1.151835,-6.56451,-3.401963,-4.101948,-3.709597,-2.295076,-0.06766,0.126982,-1.767886,-1.144478,-0.917346,-1.423496,-2.33484,-0.336121,-0.186745,-1.279715,-1.251347,-1.343376,-0.408196,-0.220037,-0.2985,-0.499864,0.366188,0.003241,-0.509765,active-noncovalent
c1c(cc(c(c1Sc2cc(cc(c2O)Cl)Cl)O)Cl)Cl,Bithionol,97-18-7,approved; withdrawn,JFIOVJDNOJYLKP-UHFFFAOYSA-N,"InChI=1S/C12H6Cl4O2S/c13-5-1-7(15)11(17)9(3-5)19-10-4-6(14)2-8(16)12(10)18/h1-4,17-18H",,C12H6Cl4O2S,C07967,D00802,2406,46508019,3131,CHEMBL290106,B1T,2313,36880,DB04813,-8.169826,x0161,-6.954483,-6.885096,-7.010615,-7.693486,-5.835602,-6.739872,-6.318754,-7.37058,-6.481919,-4.94061,-5.94959,-8.169826,-4.267499,-5.290314,-6.18797,-6.492415,-6.547731,-5.816788,-6.423038,-6.553217,-6.425585,-4.951003,-5.907296,-4.239159,-6.656832,-5.555855,-5.926021,-5.1405,-0.754549,-2.937585,-5.015385,-5.252616,-3.718415,-4.559526,-5.206265,-6.461505,-4.311574,-2.159916,-4.784965,-3.042859,0.202272,-3.411001,-5.199276,-5.26531,-4.293037,-2.985299,-0.009001,-2.209784,-4.152791,-2.306499,-5.00414,-3.343709,-1.986174,-2.438584,-2.399297,-1.589534,-1.181787,-2.289848,-1.682915,-2.962366,-2.370416,-0.528022,-1.606375,-1.815582,-2.319981,active-noncovalent
Cc1c(ssc1=S)c2cnccn2,Oltipraz,64224-21-1,investigational,CKNAQFVBEHDJQV-UHFFFAOYSA-N,"InChI=1S/C8H6N2S3/c1-5-7(12-13-8(5)11)6-4-9-2-3-10-6/h2-4H,1H3",,C8H6N2S3,,,47318,347828765,77319,CHEMBL178459,,43066,50418081,DB12539,-8.167756,x0749,-7.020178,-7.84576,-8.167756,-5.655187,-5.66153,-6.191643,-5.7892,-6.358873,-5.798328,-5.509651,-7.565668,-7.153646,-6.445869,-6.886932,-6.195354,-6.247381,-7.147751,-6.914997,-7.949332,-7.79134,-6.371822,-6.268054,-6.243966,-4.333786,-5.173199,-6.546814,-3.793753,-4.846602,-4.912848,-4.292092,-5.373959,-5.269868,-5.165648,-3.330917,-5.218363,-5.611402,-7.569675,-5.390286,-3.264199,-5.192266,-6.334418,-5.750826,-6.203055,-5.818366,-5.446258,-3.839837,-1.346066,-3.271105,-4.572697,-3.638952,-5.595421,-4.090801,-3.171432,-3.465007,-2.751542,-2.53736,-3.148251,-3.606155,-3.418273,-3.376153,-3.479634,-1.019368,-3.893471,-3.389665,-3.065891,active-covalent
c1[nH]c2c(n1)c(ncn2)Br,6-bromopurine,767-69-1,experimental,CTGFGRDVWBZYNB-UHFFFAOYSA-N,"InChI=1S/C5H3BrN4/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H,7,8,9,10)",,C5H3BrN4,,,5287830,46506278,,,BP1,4450126,,DB02168,-8.162199,x0678,-8.162199,-7.357107,-5.769984,-4.484109,-6.255165,-5.2873,-5.25371,-4.911077,-5.174541,-5.363658,-6.442783,-4.669762,-6.202769,-7.673217,-4.114969,-4.639502,-5.20434,-5.555165,-5.781441,-4.877984,-6.12452,-6.106122,-6.421792,-5.480052,-6.116635,-4.908734,-4.723501,-4.730991,-7.800783,-3.807384,-5.710143,-5.086768,-5.245944,-1.316736,-4.203556,-5.350495,-4.08316,-4.691648,-0.996697,-4.799781,-7.7481,-4.478853,-4.53967,-4.379457,-3.573627,-3.894394,-4.462359,-4.651194,-4.827444,-3.905745,-5.73262,-4.2762,-3.190745,-3.414258,-3.746539,-3.234519,-4.810707,-5.177949,-3.500697,-3.868939,-5.347734,-3.800883,-5.328767,-5.264244,-2.361214,active-noncovalent
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,Fluocinolone acetonide,67-73-2,approved; investigational; vet_approved,FEBLZLNTKCEFIT-VSXGLTOVSA-N,"InChI=1S/C24H30F2O6/c1-20(2)31-19-9-13-14-8-16(25)15-7-12(28)5-6-21(15,3)23(14,26)17(29)10-22(13,4)24(19,32-20)18(30)11-27/h5-7,13-14,16-17,19,27,29H,8-11H2,1-4H3/t13-,14-,16-,17-,19+,21-,22-,23-,24+/m0/s1",,C24H30F2O6,,D01825,6215,46506244,31623,CHEMBL989,,5980,,DB00591,-8.159698,x1077,-3.960061,-6.502359,-5.990429,-2.931662,-8.159698,-5.594365,-7.504457,-3.682928,-3.804866,-5.792495,-5.946629,-6.919474,-2.637032,-2.513833,-6.417387,-6.423309,0.246566,-3.498131,-0.121211,-0.9124,-5.307306,-0.498888,-2.029437,-1.869834,-7.520087,-3.11936,-3.718596,-2.216478,2.474044,1.64904,0.657341,-2.940346,-0.507844,-3.63642,-3.476999,-6.090002,-6.166937,0.677144,-2.727529,1.620898,2.257021,0.074615,-0.663825,-2.44374,-1.961507,-1.359774,4.253727,2.29413,-1.512262,-1.108338,1.621503,-0.352619,1.38376,0.847264,1.85338,0.910014,1.860468,1.285163,1.156166,1.203082,1.784485,3.484208,3.857164,1.985822,0.667762,active-noncovalent
CC[C@@]1(CCC(=O)NC1=O)c2ccccc2,Glutethimide,77-21-4,approved; illicit,JMBQKKAJIKAWKF-UHFFFAOYSA-N,"InChI=1S/C13H15NO2/c1-2-13(10-6-4-3-5-7-10)9-8-11(15)14-12(13)16/h3-7H,2,8-9H2,1H3,(H,14,15,16)",,C13H15NO2,C07489,D00532,3487,46506283,5439,CHEMBL1102,,3367,,DB01437,-8.159465,x0195,-6.715055,-5.039838,-6.394482,-5.097371,-6.716851,-5.051303,-6.697998,-6.151055,-5.037839,-5.041325,-8.159465,-7.442199,-6.68711,-5.400593,-6.51897,-4.881006,-5.304368,-6.038327,-5.112415,-5.638999,-6.435723,-7.295071,-6.076755,-5.050924,-6.689693,-4.6828,-5.866333,-6.142671,-1.594111,-5.37664,-7.053474,-5.382253,-4.927333,-3.775352,-6.593183,-6.133134,-6.303238,-5.40866,-3.735068,-5.767105,-1.08943,-6.715351,-6.938087,-4.758978,-5.348567,-5.599269,-1.110083,-4.423539,-5.147862,-5.143287,-6.503533,-4.476032,-3.61792,-4.2282,-4.400579,-0.871736,-3.433464,-4.33686,-5.256763,-5.04967,-4.303976,-0.590185,-4.45768,-3.992425,-2.249003,active-noncovalent
C(C(=O)[O-])N1C(=O)C(=O)N[C@@]1(C[NH3+])O,"(2R)-2-(aminomethyl)-2,4-dihydroxy-5-oxo-3-(2-oxoethyl)-2,5-dihydro-1h-imidazol-",,experimental,IMYOMVNQPPPJHU-ZCFIWIBFSA-O,"InChI=1S/C6H9N3O5/c7-2-6(14)8-4(12)5(13)9(6)1-3(10)11/h14H,1-2,7H2,(H2,8,10,11,12)/p+1/t6-/m1/s1",,C6H10N3O5,,,131704181,46507549,,,CR5,25057119,,DB01797,-8.159104,x0397,-4.168258,-6.695573,-3.658181,-5.138004,-5.031116,-4.215325,-2.799152,-3.198926,-3.849598,-2.60209,-5.607396,-4.368319,-4.175863,-8.159104,-4.462831,-3.644876,-4.158125,-5.043658,-3.635788,-3.709178,-3.599173,-4.410246,-3.150299,-3.1533,-4.881696,-4.678417,-3.609548,-5.042191,-4.138453,-3.392754,-4.883348,-3.761186,-5.015599,-0.097778,-4.174534,-2.715115,-4.210843,-3.389413,0.374074,-3.244641,1.616354,-4.82146,-3.753642,-4.220255,-3.130672,-3.474068,-1.769639,-2.524412,-3.76143,-2.923954,-2.736502,-3.272686,-3.696375,-3.25467,-2.696356,-0.983193,-2.667994,-2.433887,-2.736264,-2.435979,-2.847339,-1.544862,-2.702903,-1.589363,-1.618313,active-noncovalent
CC(C)c1c(c2ccccn2n1)C(=O)C(C)C,Ibudilast,50847-11-5,investigational,ZJVFLBOZORBYFE-UHFFFAOYSA-N,"InChI=1S/C14H18N2O/c1-9(2)13-12(14(17)10(3)4)11-7-5-6-8-16(11)15-13/h5-10H,1-4H3",,C14H18N2O,,,3671,99443231,31684,CHEMBL19449,AVL,3543,50240404,DB05266,-8.158834,x0678,-8.158834,-4.097453,-6.869637,-5.566018,-6.53072,-5.847147,-6.161418,-5.664526,-6.144437,-4.913322,-7.952199,-6.159231,-5.592468,-3.862144,-6.071949,-5.457283,-6.029315,-6.125719,-5.979919,-5.827349,-5.133968,-5.861666,-4.818705,-5.228973,-6.952696,-4.916412,-3.271327,-3.711058,-2.34144,-3.335631,-6.50691,-6.319695,-5.358198,-3.03261,-4.925378,-5.615065,-4.704792,-4.053738,-3.646149,-4.140104,-2.286008,-4.317846,-5.41065,-4.564715,-3.711658,-3.113866,-1.071897,-2.375278,-4.101524,-2.482084,-5.51162,-3.843085,-2.816849,-2.585492,-2.075898,-0.945581,-3.312827,-2.340944,-3.473341,-3.207008,-2.523598,-0.377772,-3.054868,-2.115714,-3.375283,active-noncovalent
COc1ccc(cc1OC)CCC(=O)[O-],"3-(3,4-Dimethoxyphenyl)Propionic Acid",,experimental,LHHKQWQTBCTDQM-UHFFFAOYSA-N,"InChI=1S/C11H14O4/c1-14-9-5-3-8(4-6-11(12)13)7-10(9)15-2/h3,5,7H,4,6H2,1-2H3,(H,12,13)",,C11H14O4,,,75019,46507340,44235,CHEMBL458049,MPP,67572,,DB04208,-8.157972,x0759,-7.250238,-6.94177,-6.753057,-6.388061,-6.301112,-5.582856,-6.197268,-5.635741,-5.542099,-4.84203,-6.446377,-6.231159,-6.030356,-5.263396,-5.728982,-5.815106,-5.683506,-4.154289,-5.772598,-6.194608,-6.219709,-6.372271,-6.395317,-3.445344,-4.884928,-8.157972,-3.783591,-4.217797,-3.234487,-3.506881,-4.58202,-5.045106,-5.48778,-3.485896,-6.354656,-5.39683,-5.379114,-5.393119,-5.136447,-4.738389,-2.551283,-4.866591,-4.662482,-5.246445,-4.68115,-4.568261,-0.37908,-2.62719,-4.30014,-4.052051,-4.410871,-4.141908,-3.071826,-3.604854,-2.897629,-2.214621,-3.734711,-3.067319,-3.957425,-3.298534,-2.997803,-0.051944,-3.899242,-2.550016,-3.173853,active-covalent
c1ccc(c(c1)/C=C/C(=O)C(=O)[O-])O,2-Hydroxybenzalpyruvate,90293-62-2,experimental,HMXOGGUFCBUALL-AATRIKPKSA-N,"InChI=1S/C10H8O4/c11-8-4-2-1-3-7(8)5-6-9(12)10(13)14/h1-6,11H,(H,13,14)/b6-5+",,C10H8O4,C06203,,5280911,99445107,59354,,TOH,4444428,,DB08636,-8.155440,x0749,-7.594435,-5.361217,-8.15544,-5.793679,-5.928991,-7.042572,-6.369412,-7.241585,-7.020391,-4.165471,-7.415934,-6.011986,-6.18199,-6.948927,-6.973115,-6.276495,-7.911117,-5.564309,-6.547172,-6.838312,-6.291604,-6.540146,-7.274436,-4.674864,-6.235114,-6.296889,-5.418565,-4.828198,-4.334129,-4.747659,-5.843451,-4.223834,-5.894469,-3.833248,-5.565236,-6.35155,-5.353303,-3.213031,-4.55711,-5.833223,1.246085,-5.403773,-5.230646,-5.277175,-5.186329,-4.684372,-0.911311,-3.164855,-3.29494,-3.505601,-4.955028,-2.189609,-2.561476,-2.341269,-0.996712,-0.886498,-3.598183,-4.248489,-2.68732,-3.758251,-3.972704,-1.380654,-3.757252,-4.317168,-4.039532,active-covalent
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@H]([NH2+]C3(C)C)c4ccccc4)C(=O)[O-])C,Hetacillin,3511-16-8,approved; vet_approved; withdrawn,DXVUYOAEDJXBPY-NFFDBFGFSA-N,"InChI=1S/C19H23N3O4S/c1-18(2)13(17(25)26)21-15(24)12(16(21)27-18)22-14(23)11(20-19(22,3)4)10-8-6-5-7-9-10/h5-9,11-13,16,20H,1-4H3,(H,25,26)/t11-,12-,13+,16-/m1/s1",,C19H23N3O4S,C11729,D01074,443387,46504545,5683,CHEMBL1201116,,391616,,DB00739,-8.155181,x0831,-5.432995,-6.690563,-5.567401,-6.578321,-6.893315,-5.031436,-5.940894,-8.155181,-4.847598,-4.094002,-6.305223,-4.211074,-4.436074,-4.782924,-4.079613,-4.793118,-4.964478,-4.547545,-4.119366,-3.973958,-4.576814,-3.437768,-0.694086,-0.968273,-5.285636,-3.886464,-3.691459,0.017707,1.884894,-1.713488,-2.427076,-3.876032,-2.061021,-3.398036,-2.176111,-2.596411,-5.104547,-0.877807,-0.217198,-2.590481,0.361825,-2.885308,-2.345535,-2.487844,-2.14727,-1.747982,2.268863,-0.084283,-7.631216,-0.509352,-1.268335,-0.271347,-0.755443,-0.622903,1.506202,0.239441,-0.632022,-1.506006,-1.507343,-0.114753,-1.96677,2.117033,-1.224694,-0.420782,1.948843,active-covalent
c1ccc(cc1)C(c2ccc(cc2)F)(c3ccc(cc3)F)C(=O)N,Senicapoc,289656-45-7,investigational,SCTZUZTYRMOMKT-UHFFFAOYSA-N,"InChI=1S/C20H15F2NO/c21-17-10-6-15(7-11-17)20(19(23)24,14-4-2-1-3-5-14)16-8-12-18(22)13-9-16/h1-13H,(H2,23,24)",,C20H15F2NO,,,,,,CHEMBL405821,,187516,50371391,DB06280,-8.150712,x0072,-7.829828,-5.037811,-6.431065,-6.207574,-6.336464,-2.858453,-8.150712,-5.261958,-6.363979,-6.243832,-8.087377,-7.096957,-2.219528,-2.854555,-7.015117,-6.482852,-7.085125,-8.061774,-6.592927,-7.620188,-7.416196,-3.114815,-5.194782,-7.034335,-7.613431,-4.887125,-3.794748,-3.549651,-0.492915,-3.19013,-5.518832,-6.489644,-1.75115,-5.658298,-4.2612,-6.920734,-5.084838,-2.826846,-4.172048,-4.67348,-0.173822,-5.519731,-6.384983,-3.120528,-5.013705,-2.93295,-2.348624,-1.65978,-4.475348,-2.059426,-3.921749,-2.586143,-1.830638,-2.46251,-1.609265,-1.28074,-3.957003,-2.507435,-2.542389,-2.726956,-2.757037,1.66579,-1.879362,-1.867157,-0.739942,active-noncovalent
CS(=O)(=O)Nc1cccc2c1nccc2,N-(QUINOLIN-8-YL)METHANESULFONAMIDE,,experimental,XYEPUTZVZYUENX-UHFFFAOYSA-N,"InChI=1S/C10H10N2O2S/c1-15(13,14)12-9-6-2-4-8-5-3-7-11-10(8)9/h2-7,12H,1H3",,C10H10N2O2S,,,151506,99444922,,CHEMBL1235568,QMS,133530,,DB08451,-8.149688,x0195,-6.566722,-4.760996,-6.067068,-5.636074,-4.83863,-6.96757,-4.941266,-5.920009,-5.168271,-5.160552,-8.149688,-5.118821,-5.228815,-3.950892,-5.204087,-6.338134,-5.958642,-7.585149,-5.287151,-5.808199,-5.731733,-5.570632,-5.166918,-5.980726,-6.16784,-4.049518,-5.87027,-5.793455,-1.429546,-3.522289,-4.204517,-4.858849,-4.629516,-4.153494,-5.891088,-4.462743,-3.868615,-3.640024,-2.46519,-4.340066,-2.365461,-4.842238,-4.709359,-4.807026,-4.622572,-2.571035,-1.495866,-2.778399,-3.642954,-2.379226,-4.195327,-4.063987,-2.338766,-2.713078,-1.979943,-0.806747,-1.934909,-2.932661,-2.942407,-3.215191,-3.063658,-1.821079,-2.482694,-2.099715,-2.678873,active-noncovalent
Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],Dicloxacillin,3116-76-5,approved; investigational; vet_approved,YFAGHNZHGGCZAX-JKIFEVAISA-N,"InChI=1S/C19H17Cl2N3O5S/c1-7-10(12(23-29-7)11-8(20)5-4-6-9(11)21)15(25)22-13-16(26)24-14(18(27)28)19(2,3)30-17(13)24/h4-6,13-14,17H,1-3H3,(H,22,25)(H,27,28)/t13-,14+,17-/m1/s1",,C19H17Cl2N3O5S,C06950,D02348,18381,46508182,4511,CHEMBL893,,17358,50350476,DB00485,-8.149154,x0072,-7.706628,-4.555088,-4.230671,-6.143433,-5.060166,-3.368784,-8.149154,-4.965526,-1.736508,-2.648456,-3.002778,-6.132572,-3.800542,-4.537292,-5.020638,-4.643788,-1.940762,-4.649644,-1.251031,-2.192356,-3.117559,-4.617182,-1.86201,-2.132009,-4.633151,-4.701163,-3.214915,-4.061951,1.160948,-1.076132,-4.156243,-3.256148,-3.112879,-1.64842,-4.610192,-3.088817,-3.219497,-1.374704,-2.039297,-0.384321,1.05586,-2.580733,-3.628159,-1.108442,-1.942842,-2.369527,3.478114,0.959356,-1.599312,0.773246,1.548567,1.294989,0.11177,-0.529314,0.059939,3.006773,0.380084,0.007072,-0.0274,1.267553,0.806294,5.230934,-0.811205,0.272984,-0.429717,active-noncovalent
Cn1c2ccccc2ccc1=O,1-Methyl-2-quinolone,606-43-9,experimental,QYEMNJMSULGQRD-UHFFFAOYSA-N,"InChI=1S/C10H9NO/c1-11-9-5-3-2-4-8(9)6-7-10(11)12/h2-7H,1H3",,C10H9NO,,,11820,46504985,,CHEMBL216146,12Q,11327,50157646,DB04580,-8.149032,x0195,-6.893388,-4.5986,-7.08496,-5.416419,-6.464344,-6.783048,-6.230818,-5.159565,-5.704322,-5.128158,-8.149032,-6.76318,-6.162961,-3.743799,-6.125341,-5.708433,-6.243657,-4.630228,-6.157135,-6.698843,-5.475383,-6.561139,-5.174491,-6.471972,-5.722432,-5.205876,-5.759361,-5.823709,-5.478415,-4.780617,-5.776179,-6.605148,-5.68732,-3.233606,-6.432511,-5.027482,-5.536731,-5.905995,-1.787983,-4.894463,-4.372645,-5.369246,-5.697515,-4.933999,-4.528684,-5.352334,-1.057456,-4.246178,-4.554966,-4.748019,-6.748496,-5.525974,-3.254596,-4.112638,-4.156649,-0.923919,-3.020895,-4.8995,-3.759096,-5.225799,-4.621378,-1.177785,-4.328349,-4.021366,-1.034489,active-noncovalent
