!Source	"The Drug Repurposing Hub, Broad Institute"										
!URL	http://www.broadinstitute.org/repurposing										
!File_date	3/24/2020										
!Table_name	sample information										
!API_available	We suggest using the available data API and/or custom web export function for additional annotation fields and database source information.										
!Disclaimer	For research use only. Do not use the Repurposing Hub to make clinical treatment decisions. BROAD DOES NOT GUARANTEE OR WARRANT THE ACCURACY OF THE DATA WITHIN THE REPURPOSING HUB.  RELIANCE ON THE REPURPOSING HUB IS AT THE USER'S SOLE RISK.										
!Restrictions	The Drug Repurposing Hub data is provided for non-commercial use only.										
!Citation	"Please cite usage as: Corsello SM, et al. Nature Medicine. 2017 Apr 7;23(4):405-408. doi: 10.1038/nm.4306."										
!Contact	repurposing@broadinstitute.org										
broad_id	pert_iname	qc_incompatible	purity	vendor	catalog_no	vendor_name	expected_mass	smiles	InChIKey	pubchem_cid	deprecated_broad_id
BRD-K28307902-001-20-9	flutamide	0	96.45	Selleck	S1908	Flutamide	276.072	CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	MKXKFYHWDHIYRV-UHFFFAOYSA-N	3397	
BRD-K62310379-001-12-1	fluticasone-propionate	0	89.09	Tocris	2007	Fluticasone propionate	500.184	"CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF |c:18,t:14|"	WMWTYOKRWGGJOA-CENSZEJFSA-N	444036	
BRD-K62310379-001-14-9	fluticasone-propionate	0	91.24	Tocris	2007	Fluticasone propionate	500.184	"CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF |c:18,t:14|"	WMWTYOKRWGGJOA-CENSZEJFSA-N	444036	
BRD-K62310379-001-13-9	fluticasone-propionate	0	93.69	Selleck	S1992	Fluticasone propionate	500.184	"CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF |c:18,t:14|"	WMWTYOKRWGGJOA-CENSZEJFSA-N	444036	BRD-K40517875-001-01-0
BRD-K62310379-001-10-5	fluticasone-propionate	0	96.66	Tocris	2007	Fluticasone propionate	500.184	"CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF |c:18,t:14|"	WMWTYOKRWGGJOA-CENSZEJFSA-N	444036	
BRD-A00218260-001-03-4	flutrimazole	0	99.39	SantaCruz	sc-358236		346.128	Fc1ccc(cc1)C(c1ccccc1)(c1ccccc1F)n1ccnc1 |&1:7|	QHMWCHQXCUNUAK-UHFFFAOYSA-N	3401	
BRD-K66296774-001-07-9	fluvastatin	0	9.71	MicroSource	1504911	FLUVASTATIN	411.185	CC(C)n1c(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)c(-c2ccc(F)cc2)c2ccccc12	FJLGEFLZQAZZCD-MCBHFWOFSA-N	446155	
BRD-K66296774-236-12-1	fluvastatin	0	93.58	Tocris	3309	Fluvastatin sodium	411.185	CC(C)n1c(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)c(-c2ccc(F)cc2)c2ccccc12	FJLGEFLZQAZZCD-MCBHFWOFSA-N	446155	BRD-M74726084-304-01-9
BRD-K66296774-236-11-3	fluvastatin	0	97.47	Selleck	S1909	Fluvastatin sodium (Lescol)	411.185	CC(C)n1c(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)c(-c2ccc(F)cc2)c2ccccc12	FJLGEFLZQAZZCD-MCBHFWOFSA-N	446155	
BRD-K66296774-236-10-5	fluvastatin	0	28.49	Selleck	S1909	Fluvastatin Sodium	411.185	CC(C)n1c(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)c(-c2ccc(F)cc2)c2ccccc12	FJLGEFLZQAZZCD-MCBHFWOFSA-N	446155	
BRD-K53517854-050-21-4	fluvoxamine	0	0	MicroSource	1505604	FLUVOXAMINE MALEATE	318.156	COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F	CJOFXWAVKWHTFT-XSFVSMFZSA-N	5324346	
BRD-K53517854-050-22-9	fluvoxamine	0	95.13	Tocris	1033	Fluvoxamine maleate	318.156	COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F	CJOFXWAVKWHTFT-XSFVSMFZSA-N	5324346	
BRD-K53517854-050-20-6	fluvoxamine	0	93.04	Tocris	1033	Fluvoxamine maleate	318.156	COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F	CJOFXWAVKWHTFT-XSFVSMFZSA-N	5324346	
BRD-K53517854-051-01-4	fluvoxamine	0	93.31	Selleck	S1336	Fluvoxamine maleate	318.156	COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F	CJOFXWAVKWHTFT-XSFVSMFZSA-N	5324346	
BRD-K15327298-001-05-5	fmoc-L-leucine	0	99.78	Sigma	MFCD00204311	(2S)-2-{[(9H-fluoren-9-ylmethoxy)carbonyl]amino}-4-methylpentanoic acid	353.163	CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C(O)=O	CBPJQFCAFFNICX-IBGZPJMESA-N	1549133	
BRD-K00003096-001-01-9	FN-1501	0	95.77	MedChemEx	HY-111361	FN-1501	431.218	CN1CCN(Cc2ccc(NC(=O)c3[nH]ncc3Nc3ncnc4[nH]ccc34)cc2)CC1	VXLAKHWYGRKCGI-UHFFFAOYSA-N	72195175	
BRD-K18673820-001-15-5	folic-acid	0	89.21	MicroSource	1502020	FOLIC ACID	441.14	Nc1nc(=O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2[nH]1	OVBPIULPVIDEAO-LBPRGKRZSA-N	6037	
BRD-K56810756-003-07-7	fomepizole	0	98.99	MicroSource	1505432	FOMEPIZOLE HYDROCHLORIDE	82.053	Cc1cn[nH]c1	RIKMMFOAQPJVMX-UHFFFAOYSA-N	3406	
BRD-K56810756-001-08-9	fomepizole	0	92.35	MedChemEx	HY-B0876	Fomepizole	82.053	Cc1cn[nH]c1	RIKMMFOAQPJVMX-UHFFFAOYSA-N	3406	
BRD-K56810756-001-03-0	fomepizole	0	98.21	MicroSource	1506159	FOMEPIZOLE	82.053	Cc1cn[nH]c1	RIKMMFOAQPJVMX-UHFFFAOYSA-N	3406	
BRD-K44942188-001-10-9	fomocaine	0	94.06	Sigma	A_____329983	Fomocaine	311.189	C(CN1CCOCC1)Cc1ccc(COc2ccccc2)cc1	CVHGCWVMTZWGAY-UHFFFAOYSA-N	71693	
BRD-K44942188-001-09-1	fomocaine	0	96.22	ChemDiv	1822-0278		311.189	C(CN1CCOCC1)Cc1ccc(COc2ccccc2)cc1	CVHGCWVMTZWGAY-UHFFFAOYSA-N	71693	
BRD-K00003513-363-01-9	fondaparinux	0	93.3	MedChemEx	HY-B0597	Fondaparinux (sodium)	1506.951	[H][C@@]1(O[C@@H]2[C@@H](COS(O)(=O)=O)O[C@H](O[C@@]3([H])[C@H](O)[C@@H](OS(O)(=O)=O)[C@H](O[C@@]4([H])[C@H](O)[C@@H](NS(O)(=O)=O)[C@@H](OC)O[C@@H]4COS(O)(=O)=O)O[C@H]3C(O)=O)[C@H](NS(O)(=O)=O)[C@H]2OS(O)(=O)=O)O[C@@H]([C@@H](O[C@@]2([H])O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]2NS(O)(=O)=O)[C@H](O)[C@H]1O)C(O)=O	KANJSNBRCNMZMV-ABRZTLGGSA-N	5282448	
BRD-K03449891-001-08-6	foretinib	0	96.33	Selleck	S1111	Foretinib (GSK1363089)	632.245	COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1	CXQHYVUVSFXTMY-UHFFFAOYSA-N	42642645	
BRD-K03449891-001-06-0	foretinib	0		Selleck	S1111	"Foretinib (GSK1363089, XL880)"	632.245	COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1	"InChI=1S/C34H34F2N4O6/c1-43-30-20-25-27(21-31(30)45-16-2-13-40-14-17-44-18-15-40)37-12-9-28(25)46-29-8-7-24(19-26(29)36)39-33(42)34(10-11-34)32(41)38-23-5-3-22(35)4-6-23/h3-9,12,19-21H,2,10-11,13-18H2,1H3,(H,38,41)(H,39,42)"	42642645	
BRD-A26503646-001-16-6	formestane	0	100	MicroSource	1504116	FORMESTANE	302.188	"C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O |a:1,4,5,15,17,&1:8|"	ZMEULISFKSVRLQ-LZBOESDWSA-N		
BRD-A26503646-001-20-9	formestane	0	71.92	MedChemEx	HY-B0697	Formestane	302.188	"C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O |a:1,4,5,15,17,&1:8|"	ZMEULISFKSVRLQ-LZBOESDWSA-N		
BRD-A26503646-001-18-2	formestane	0	96.73	Selleck	S2208	Formestane	302.188	"C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O |a:1,4,5,15,17,&1:8|"	ZMEULISFKSVRLQ-LZBOESDWSA-N		BRD-A87468186-001-01-6
BRD-K55567017-001-14-9	formononetin	0	96.41	MedChemEx	HY-N0183	Formononetin	268.074	COc1ccc(cc1)-c1coc2cc(O)ccc2c1=O	HKQYGTCOTHHOMP-UHFFFAOYSA-N	5280378	
BRD-K55567017-001-12-3	formononetin	0	96.93	Selleck	S2299	Formononetin	268.074	COc1ccc(cc1)-c1coc2cc(O)ccc2c1=O	HKQYGTCOTHHOMP-UHFFFAOYSA-N	5280378	
BRD-K54006094-051-06-6	formoterol	0	94.6	Tocris	1448	Formoterol hemifumarate	344.174	COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1	BPZSYCZIITTYBL-ORAYPTAESA-N	3034756	BRD-M00539986-051-06-0
BRD-K54006094-051-01-7	formoterol	0	89.53	Selleck	S2020	Formoterol Hemifumarate	344.174	COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1	BPZSYCZIITTYBL-ORAYPTAESA-N	3034756	BRD-M00539986-051-03-7
BRD-K54006094-051-10-9	formoterol	0	97.81	Tocris	1448	Formoterol hemifumarate	344.174	COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1	BPZSYCZIITTYBL-ORAYPTAESA-N	3034756	
BRD-K54006094-051-03-3	formoterol	0	98.09	Selleck	S2020	Formoterol hemifumarate	344.174	COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1	BPZSYCZIITTYBL-ORAYPTAESA-N	3034756	BRD-M00539986-051-05-2
BRD-K54006094-051-02-5	formoterol	0	84.08	Tocris	1448	Formoterol hemifumarate	344.174	COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1	BPZSYCZIITTYBL-ORAYPTAESA-N	3034756	BRD-M00539986-051-04-5
BRD-K16505263-003-01-1	forodesine	0	97.5	MedChemEx	HY-16209	Forodesine (hydrochloride)	266.102	OC[C@H]1N[C@H]([C@H](O)[C@@H]1O)c1c[nH]c2c1[nH]cnc2=O	IWKXDMQDITUYRK-KUBHLMPHSA-N	135409409	
BRD-K16505263-003-02-9	forodesine	0	100	MedChemEx	HY-16209	Forodesine (hydrochloride)	266.102	OC[C@H]1N[C@H]([C@H](O)[C@@H]1O)c1c[nH]c2c1[nH]cnc2=O	IWKXDMQDITUYRK-KUBHLMPHSA-N	135409409	
BRD-K57774929-001-01-3	foropafant	0	97.36	Sigma	SML0542	"N~1~,N~1~-dimethyl-N~2~-(3-pyridinylmethyl)-N~2~-[4-(2,4,6-triisopropylphenyl)-1,3-thiazol-2-yl]-1,2-ethanediamine"	464.297	CC(C)c1cc(C(C)C)c(-c2csc(n2)N(CCN(C)C)Cc2cccnc2)c(c1)C(C)C	VVBFISAUNSXQGZ-UHFFFAOYSA-N	119368	
BRD-K09602097-001-20-1	forskolin	0	99.68	Tocris	1099	Forskolin	410.23	CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C	OHCQJHSOBUTRHG-KGGHGJDLSA-N	47936	
BRD-K09602097-001-13-6	forskolin	0	100	Tocris	1099	Forskolin	410.23	CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C	OHCQJHSOBUTRHG-KGGHGJDLSA-N	47936	
BRD-K09602097-001-23-5	forskolin	0	99.1	Selleck	S2449	Forskolin	410.23	CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C	OHCQJHSOBUTRHG-KGGHGJDLSA-N	47936	BRD-K77830450-001-05-7|BRD-K62498766-001-01-8
BRD-K59110290-238-01-7	fosamprenavir	0	93.28	MedChemEx	HY-17431	Fosamprenavir (Calcium Salt)	585.191	CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	MLBVMOWEQCZNCC-OEMFJLHTSA-N	131536	
BRD-K59110290-238-02-9	fosamprenavir	0	96.18	MedChemEx	HY-17431	Fosamprenavir (Calcium Salt)	585.191	CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	MLBVMOWEQCZNCC-OEMFJLHTSA-N	131536	
BRD-K23848629-401-05-2	fosaprepitant-dimeglumine	0	77.8	MedChemEx	HY-14407A	Fosaprepitant (dimeglumine)	614.117	C[C@@H](O[C@H]1OCCN(Cc2nn(c(=O)[nH]2)P(O)(O)=O)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	BARDROPHSZEBKC-OITMNORJSA-N	135413538	
BRD-K23848629-401-04-5	fosaprepitant-dimeglumine	0	0	MedChemEx	HY-14407A	Fosaprepitant (dimeglumine)	614.117	C[C@@H](O[C@H]1OCCN(Cc2nn(c(=O)[nH]2)P(O)(O)=O)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	BARDROPHSZEBKC-OITMNORJSA-N	135413538	
BRD-K23848629-401-02-9	fosaprepitant-dimeglumine	0	0	Selleck	S3038	Fosaprepitant dimeglumine salt	614.117	C[C@@H](O[C@H]1OCCN(Cc2nn(c(=O)[nH]2)P(O)(O)=O)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	BARDROPHSZEBKC-OITMNORJSA-N	135413538	
BRD-K23848629-401-03-7	fosaprepitant-dimeglumine	0	78.2	Selleck	S3038	Fosaprepitant dimeglumine salt	614.117	C[C@@H](O[C@H]1OCCN(Cc2nn(c(=O)[nH]2)P(O)(O)=O)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	BARDROPHSZEBKC-OITMNORJSA-N	135413538	
BRD-K06814349-304-02-7	fosbretabulin	0	90.79	MedChemEx	HY-17449	Fosbretabulin (disodium)	396.097	COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1OP(O)(O)=O	WDOGQTQEKVLZIJ-WAYWQWQTSA-N	5351387	
BRD-K06814349-304-01-9	fosbretabulin	0	79.41	MedChemEx	HY-17449	Fosbretabulin (disodium)	396.097	COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1OP(O)(O)=O	WDOGQTQEKVLZIJ-WAYWQWQTSA-N	5351387	
BRD-K85146014-314-06-2	foscarnet	1	0	MicroSource	1502019	FOSCARNET SODIUM	125.972	OC(=O)P(O)(O)=O	ZJAOAACCNHFJAH-UHFFFAOYSA-N	3415	
BRD-K85146014-314-05-4	foscarnet	1	0	Selleck	S3076	Foscarnet Sodium	125.972	OC(=O)P(O)(O)=O	ZJAOAACCNHFJAH-UHFFFAOYSA-N	3415	
BRD-K85146014-314-07-0	foscarnet	1	0	Selleck	S3076	Foscarnet Sodium	125.972	OC(=O)P(O)(O)=O	ZJAOAACCNHFJAH-UHFFFAOYSA-N	3415	
BRD-K85146014-314-08-8	foscarnet	1	0	Selleck	S3076	Foscarnet Sodium	125.972	OC(=O)P(O)(O)=O	ZJAOAACCNHFJAH-UHFFFAOYSA-N	3415	
BRD-K20801936-001-01-9	fosfestrol	0	0	MatrixSci	59774		428.079	CC\C(=C(\CC)c1ccc(OP(O)(O)=O)cc1)c1ccc(OP(O)(O)=O)cc1	NLORYLAYLIXTID-ISLYRVAYSA-N	3032325	
BRD-K00003384-001-01-9	fosfluconazole	0	63.38	MedChemEx	HY-100666	Fosfluconazole	386.07	OP(O)(=O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	GHJWNRRCRIGGIO-UHFFFAOYSA-N	214356	
BRD-K81101512-238-06-9	fosfomycin	0	8.3	MedChemEx	HY-B1075	Fosfomycin (calcium)	138.008	C[C@@H]1O[C@@H]1P(O)(O)=O	YMDXZJFXQJVXBF-STHAYSLISA-N	446987	
BRD-K81101512-234-01-9	fosfomycin	0	100	Selleck	S4385	Fosfomycin Tromethamine	138.008	C[C@@H]1O[C@@H]1P(O)(O)=O	YMDXZJFXQJVXBF-STHAYSLISA-N	446987	BRD-K48461310-234-01-3
BRD-K81101512-304-02-8	fosfomycin	0	0	CombiBlocks	OR-4912	Fosfomycin sodium	138.008	C[C@@H]1O[C@@H]1P(O)(O)=O	YMDXZJFXQJVXBF-STHAYSLISA-N	446987	
BRD-K28687144-001-07-9	fosfosal	0	64.03	MicroSource	1502012	FOSFOSAL	217.998	OC(=O)c1ccccc1OP(O)(O)=O	FFKUDWZICMJVPA-UHFFFAOYSA-N	3418	
BRD-K28687144-001-08-7	fosfosal	0	84.64	Sigma	MFCD00042645	2-(phosphonooxy)benzoic acid	217.998	OC(=O)c1ccccc1OP(O)(O)=O	FFKUDWZICMJVPA-UHFFFAOYSA-N	3418	
BRD-K27963513-236-01-3	fosfructose	0	1.47	CombiBlocks	QC-8918	"Fructose-1,6-diphosphate sodium salt"	339.996	O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)C(=O)COP(O)(O)=O	XPYBSIWDXQFNMH-UYFOZJQFSA-N	84951	
BRD-A51382177-236-03-0	fosinopril	0	88.75	Selleck	S2095	Fosinopril sodium (Monopril)	563.301	"CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C |a:5,24,26,&1:7|"	BIDNLKIUORFRQP-AJTMIRJTSA-N	6708482	
BRD-A51382177-236-04-8	fosinopril	0	97.48	Selleck	S2095	Fosinopril sodium (Monopril)	563.301	"CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C |a:5,24,26,&1:7|"	BIDNLKIUORFRQP-AJTMIRJTSA-N	6708482	
BRD-A33506612-001-01-2	fosinoprilat	0	61.88	AvaChem	2813	"(2S,4S)-4-cyclohexyl-1-{[hydroxy(4-phenylbutyl)phosphoryl]acetyl}-2-pyrrolidinecarboxylic acid"	435.217	"OC(=O)[C@@H]1C[C@H](CN1C(=O)C[P@](O)(=O)CCCCc1ccccc1)C1CCCCC1 |a:3,5,&1:11|"	WOIWWYDXDVSWAZ-RTWAWAEBSA-N	62956	
BRD-K53809807-304-02-4	fosphenytoin	0	94.91	CombiBlocks	QA-8988	"sodium (2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl phosphate"	362.067	OP(O)(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1	XWLUWCNOOVRFPX-UHFFFAOYSA-N	56339	
BRD-K53809807-304-01-6	fosphenytoin	0	0	AKSci	K681		362.067	OP(O)(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1	XWLUWCNOOVRFPX-UHFFFAOYSA-N	56339	
BRD-K85178109-001-03-1	fostamatinib	0	92.92	Selleck	S2625	R788 (Fostamatinib)	580.148	COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)N(COP(O)(O)=O)c4n3)n2)cc(OC)c1OC	GKDRMWXFWHEQQT-UHFFFAOYSA-N	11671467	
BRD-K85178109-304-04-9	fostamatinib	0	80.92	MedChemEx	HY-13038	Fostamatinib Disodium	580.148	COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)N(COP(O)(O)=O)c4n3)n2)cc(OC)c1OC	GKDRMWXFWHEQQT-UHFFFAOYSA-N	11671467	
BRD-K85178109-001-02-3	fostamatinib	0	75.97	Selleck	S2625	Fostamatinib (R788)	580.148	COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)N(COP(O)(O)=O)c4n3)n2)cc(OC)c1OC	GKDRMWXFWHEQQT-UHFFFAOYSA-N	11671467	
BRD-K00003191-001-01-9	fostemsavir	0	97.19	MedChemEx	HY-15440A	Fostemsavir	583.158	COc1cnc(-n2cnc(C)n2)c2n(COP(O)(O)=O)cc(C(=O)C(=O)N3CCN(CC3)C(=O)c3ccccc3)c12	SWMDAPWAQQTBOG-UHFFFAOYSA-N	11319217	
BRD-A62893078-001-02-3	fotemustine	0	36.92	MedChemEx	HY-B0733	Fotemustine	315.075	"CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)[NH2+][O-] |&1:8,r|"	UETIXAMLWBFWOE-QMMMGPOBSA-N		
BRD-A62893078-001-01-5	fotemustine	0	0	MedChemEx	HY-B0733	Fotemustine	315.075	"CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)[NH2+][O-] |&1:8,r|"	UETIXAMLWBFWOE-QMMMGPOBSA-N		
BRD-K13005598-001-02-3	foxy-5	0	99.26	Tocris	5461		694.23	CSCC[C@H](NC=O)C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(O)=O	WFZPJYYCTSHDJI-ATIWLJMLSA-N	44628955	
BRD-M17926088-001-02-1	FPA-124	1	0	Tocris	2926	4-oxo-4H-chromene-3-carbaldehyde thiosemicarbazone compound with dichlorocopper (1:1)	379.909	Cl[Cu]Cl.NC(=S)N\N=C\c1coc2ccccc2c1=O	HZRXQEVFXXQYFS-VBPDOGLUSA-L	73438499	
BRD-M17926088-001-01-3	FPA-124	1	0	Tocris	2926	FPA 124	379.909	Cl[Cu]Cl.NC(=S)N\N=C\c1coc2ccccc2c1=O	HZRXQEVFXXQYFS-VBPDOGLUSA-L	73438499	
BRD-K61250484-001-02-3	FPH1-(BRD-6125)	0	96.07	Selleck	S7451	FPH1 (BRD-6125)	388.046	Cc1ccc(Cl)cc1N(CC(=O)Nc1c(F)cccc1F)S(C)(=O)=O	WAOBCCBUTHNTFO-UHFFFAOYSA-N	2210370	
BRD-K61250484-001-03-1	FPH1-(BRD-6125)	0	95.96	Selleck	S7451	FPH1	388.046	Cc1ccc(Cl)cc1N(CC(=O)Nc1c(F)cccc1F)S(C)(=O)=O	WAOBCCBUTHNTFO-UHFFFAOYSA-N	2210370	
BRD-A09368919-001-01-7	FPL-12495	0	92.23	Enamine	Z2379179579	"1,2-diphenyl-2-propanamine"	211.136	CC(N)(Cc1ccccc1)c1ccccc1 |&1:1|	JINQHBRSXWQJAZ-UHFFFAOYSA-N	164087	
BRD-A96456596-001-02-2	FPL-55712	0	97.14	Tocris	2276	FPL 55712	498.189	"CCCc1c(OC[C@@H](O)COc2ccc3c(oc(cc3=O)C(O)=O)c2CCC)ccc(C(C)=O)c1O |&1:7,r|"	LMQBMWHHGVZWMR-MRXNPFEDSA-N	92460042	
BRD-A96456596-001-03-9	FPL-55712	0	95.49	Tocris	2276	FPL 55712	498.189	"CCCc1c(OC[C@@H](O)COc2ccc3c(oc(cc3=O)C(O)=O)c2CCC)ccc(C(C)=O)c1O |&1:7,r|"	LMQBMWHHGVZWMR-MRXNPFEDSA-N	92460042	
BRD-K59875992-001-01-8	FPL-62064	0	86.14	Astatech	FD7168	N-(4-METHOXYPHENYL)-1-PHENYL-1H-PYRAZOL-3-AMINE	265.122	COc1ccc(Nc2ccn(n2)-c2ccccc2)cc1	WKLGNFJHVJIZPK-UHFFFAOYSA-N	128268	
BRD-K78959463-001-15-7	FPL-64176	0	98.96	Tocris	1403	FPL 64176	347.152	COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1	MDMWHKZANMNXTF-UHFFFAOYSA-N	3423	
BRD-K78959463-001-16-9	FPL-64176	0	98.13	Tocris	1403	FPL 64176	347.152	COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1	MDMWHKZANMNXTF-UHFFFAOYSA-N	3423	
BRD-K78959463-001-13-2	FPL-64176	0	98.64	Tocris	1403	FPL 64176	347.152	COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1	MDMWHKZANMNXTF-UHFFFAOYSA-N	3423	
BRD-K87691185-001-01-2	FPS-ZM1	0	97.01	MedChemEx	HY-19370	FPS-ZM1	327.139	Clc1ccc(cc1)C(=O)N(Cc1ccccc1)C1CCCCC1	XDFKWGIBQMHSOH-UHFFFAOYSA-N	24752728	
BRD-K30990140-003-03-9	FR-122047	0	94.55	Tocris	1507	FR 122047 hydrochloride	423.162	COc1ccc(cc1)-c1nc(sc1-c1ccc(OC)cc1)C(=O)N1CCN(C)CC1	UBHKJRYGKOSQDJ-UHFFFAOYSA-N	196841	
BRD-K30990140-003-02-4	FR-122047	0	98.1	Tocris	1507	FR 122047 hydrochloride	423.162	COc1ccc(cc1)-c1nc(sc1-c1ccc(OC)cc1)C(=O)N1CCN(C)CC1	UBHKJRYGKOSQDJ-UHFFFAOYSA-N	196841	
BRD-K19318328-001-02-1	FR-139317	0	97.59	Tocris	1210	FR 139317	604.337	CC(C)C[C@H](NC(=O)N1CCCCCC1)C(=O)N[C@H](Cc1cn(C)c2ccccc12)C(=O)N[C@H](Cc1ccccn1)C(O)=O	LIOKMIQQPDDTNO-UPRLRBBYSA-N	107810	
BRD-K19318328-001-03-9	FR-139317	0	94.71	Tocris	1210	FR 139317	604.337	CC(C)C[C@H](NC(=O)N1CCCCCC1)C(=O)N[C@H](Cc1cn(C)c2ccccc12)C(=O)N[C@H](Cc1ccccn1)C(O)=O	LIOKMIQQPDDTNO-UPRLRBBYSA-N	107810	
BRD-K19318328-001-01-3	FR-139317	0	93.35	Tocris	1210	FR 139317	604.337	CC(C)C[C@H](NC(=O)N1CCCCCC1)C(=O)N[C@H](Cc1cn(C)c2ccccc12)C(=O)N[C@H](Cc1ccccn1)C(O)=O	LIOKMIQQPDDTNO-UPRLRBBYSA-N	107810	
BRD-K68756823-001-10-5	FR-180204	0	85.02	Tocris	3706	FR 180204	327.123	Nc1[nH]nc2nnc(cc12)-c1c(nn2ccccc12)-c1ccccc1	XVECMUKVOMUNLE-UHFFFAOYSA-N	53338808	
