SMILES,TITLE,pert_iname,vendor,catalog_no,vendor_name,Hybrid2,docked_fragment,Mpro-_dock,site
c1ccc(cc1)[C@@H]2C[NH2+]CCc3c2cc(c(c3Cl)O)O,BRD-A09828896-004-12-8,SKF-81297,Tocris,1447,SKF 81297 hydrobromide,-9.841992,x1392,-1.794581,active-covalent
CCn1cc(c(=O)c2c1c(c(c(c2)F)[N@]3CC[NH2+][C@@H](C3)C)F)C(=O)[O-],BRD-A75850590-213-01-0,lomefloxacin,MicroSource,1502037,LOMEFLOXACIN,-9.841339,x0749,4.831072,active-covalent
CCn1cc(c(=O)c2c1c(c(c(c2)F)[N@]3CC[NH2+][C@@H](C3)C)F)C(=O)[O-],BRD-A75850590-003-09-8,lomefloxacin,Selleck,S2539,Lomefloxacin HCl,-9.841339,x0749,4.831072,active-covalent
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,BRD-A32796301-001-01-6,4-galactosyllactose,Key,MD-0231,4-O-(4-O-beta-D-galactopyranosyl-beta-D-galactopyranosyl)-D-glucopyranose,-9.840419,x0161,9.860323,active-noncovalent
CN(C)C(=O)COC(=O)Cc1ccc(cc1)OC(=O)c2ccc(cc2)[NH+]=C(N)N,BRD-K43806473-066-03-9,camostat-mesilate,Tocris,3193,Camostat mesylate,-9.839316,x0395,10.607838,active-noncovalent
CN(C)C(=O)COC(=O)Cc1ccc(cc1)OC(=O)c2ccc(cc2)[NH+]=C(N)N,BRD-K43806473-066-02-1,camostat-mesilate,Selleck,S2874,Camostat Mesilate,-9.839316,x0395,10.607838,active-noncovalent
c1cc(cnc1)[C@@H]2CCCC[NH2+]2,BRD-A24284985-001-09-9,anabasine,Enzo,AC1068,"(R,S)-3-(2-Piperidinyl) pyridine [(-)-Anabasine]",-9.837004,x0678,-2.863494,active-noncovalent
C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34C[C@H]5C[C@@H](C3)CC(C5)(C4)O)[NH3+],BRD-A81513827-001-03-6,saxagliptin,Selleck,S1540,Saxagliptin,-9.835773,x0749,0.949373,active-covalent
c1cc(ccc1CCNC(=[NH2+])SCCCc2cnc[nH]2)I,BRD-K51918615-303-02-9,iodophenpropit,Tocris,779,Iodophenpropit dihydrobromide,-9.834923,x0107,-0.62164,active-noncovalent
C[N@H+]1CCC2=C(C1)[C@@H](c3c2cccc3)c4ccccc4,BRD-A33178345-001-02-2,phenindamine,AMS,A001025678,"2-methyl-9-phenyl-2,3,4,9-tetrahydro-1H-indeno[2,1-c]pyridine",-9.834886,x1418,0.39297,active-covalent
C[N@H+]1CCC2=C(C1)[C@@H](c3c2cccc3)c4ccccc4,BRD-A33178345-001-01-4,phenindamine,AMS,A001025678,"2-methyl-9-phenyl-2,3,4,9-tetrahydro-1H-indeno[2,1-c]pyridine",-9.834886,x1418,0.39297,active-covalent
C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,BRD-K84163249-001-03-5,ercalcitriol,MedChemEx,HY-32350,Ercalcitriol,-9.834070,x0104,7.488061,active-noncovalent
C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,BRD-K84163249-001-01-9,ercalcitriol,MedChemEx,HY-32350,Ercalcitriol,-9.834070,x0104,7.488061,active-noncovalent
Cn1cc2c3c1cccc3[C@H]4C[C@H](C[N@H+]([C@@H]4C2)C)CNC(=O)OCc5ccccc5,BRD-K56699285-001-23-5,metergoline,Tocris,590,Metergoline,-9.831735,x0678,3.214119,active-noncovalent
Cn1cc2c3c1cccc3[C@H]4C[C@H](C[N@H+]([C@@H]4C2)C)CNC(=O)OCc5ccccc5,BRD-K56699285-001-24-3,metergoline,Tocris,590,Metergoline,-9.831735,x0678,3.214119,active-noncovalent
C[C@@H]1CN(CCN1C(=O)C(=O)c2c[nH]c3c2c(ccn3)OC)C(=O)c4ccccc4,BRD-K55773932-001-03-8,BMS-806,Selleck,S2632,BMS-806 (BMS 378806),-9.830076,x0107,3.250546,active-noncovalent
C[C@@H]1CN(CCN1C(=O)C(=O)c2c[nH]c3c2c(ccn3)OC)C(=O)c4ccccc4,BRD-K55773932-001-02-0,BMS-806,Selleck,S2632,BMS-378806,-9.830076,x0107,3.250546,active-noncovalent
COc1ccccc1N2CC[NH+](CC2)C[C@@H](COc3cccc4c3cccc4)O,BRD-A01787639-300-08-6,naftopidil,Selleck,S1387,Naftopidil DiHCl,-9.827548,x0161,2.978958,active-noncovalent
COc1ccccc1N2CC[NH+](CC2)C[C@@H](COc3cccc4c3cccc4)O,BRD-A01787639-001-07-2,naftopidil,MicroSource,1506024,NAFTOPIDIL,-9.827548,x0161,2.978958,active-noncovalent
COc1ccccc1N2CC[NH+](CC2)C[C@@H](COc3cccc4c3cccc4)O,BRD-A01787639-003-16-9,naftopidil,Tocris,597,Naftopidil dihydrochloride,-9.827548,x0161,2.978958,active-noncovalent
COc1ccccc1N2CC[NH+](CC2)C[C@@H](COc3cccc4c3cccc4)O,BRD-A01787639-001-06-4,naftopidil,Selleck,S2126,Naftopidil,-9.827548,x0161,2.978958,active-noncovalent
COc1ccccc1N2CC[NH+](CC2)C[C@@H](COc3cccc4c3cccc4)O,BRD-A01787639-300-09-4,naftopidil,Selleck,S1387,Naftopidil Dihydrochloride,-9.827548,x0161,2.978958,active-noncovalent
COc1ccccc1N2CC[NH+](CC2)C[C@@H](COc3cccc4c3cccc4)O,BRD-A01787639-003-17-7,naftopidil,Tocris,597,Naftopidil hydrochloride,-9.827548,x0161,2.978958,active-noncovalent
COc1ccccc1N2CC[NH+](CC2)C[C@@H](COc3cccc4c3cccc4)O,BRD-A01787639-001-08-0,naftopidil,Selleck,S2126,Naftopidil (Flivas),-9.827548,x0161,2.978958,active-noncovalent
CC(C)[NH2+]C[C@@H](COc1cccc2c1cccc2)O,BRD-A10070317-003-29-1,propranolol,Tocris,624,Propranolol hydrochloride,-9.823749,x0104,-0.250867,active-noncovalent
CC(C)[NH2+]C[C@@H](COc1cccc2c1cccc2)O,BRD-A10070317-003-30-9,propranolol,MicroSource,1505270,PROPRANOLOL HYDROCHLORIDE (+/-),-9.823749,x0104,-0.250867,active-noncovalent
CC(C)[NH2+]C[C@@H](COc1cccc2c1cccc2)O,BRD-K13994703-003-15-8,propranolol-(S),Tocris,834,(S)-(-)-Propranolol hydrochloride,-9.823749,x0104,-0.250867,active-noncovalent
CC(C)[NH2+]C[C@@H](COc1cccc2c1cccc2)O,BRD-A10070317-003-28-3,propranolol,Selleck,S4076,Propranolol HCl,-9.823749,x0104,-0.250867,active-noncovalent
CC(C)[NH2+]C[C@@H](COc1cccc2c1cccc2)O,BRD-K13994703-003-16-6,propranolol-(S),MicroSource,1500514,DEXPROPRANOLOL HYDROCHLORIDE,-9.823749,x0104,-0.250867,active-noncovalent
Cc1ccc2c(c1)[C@H]3C[N@@H+](CC[C@H]3N2)C,BRD-K33839500-001-01-0,stobadine,Enamine,EN300-191957,"(4aR,9bS)-2,8-dimethyl-2,3,4,4a,5,9b-hexahydro-1H-pyrido[4,3-b]indole",-9.823352,x0195,-0.926225,active-noncovalent
Cn1cc(cn1)c2ccc3[nH+]cc(n3n2)Cc4ccc5c(c4)cccn5,BRD-K77943374-001-02-8,NVP-BVU972,Selleck,S2761,NVP-BVU972,-9.820287,x1418,3.763452,active-covalent
C[NH+](C)CCNc1c2c(c3ccc(cc3n1)O)-c4ccccc4C2=O,BRD-K09426783-300-01-0,TAS-103,MedChemEx,HY-13758A,TAS-103 (dihydrochloride),-9.819729,x0195,0.527552,active-noncovalent
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)N3Cc4ccccc4NC3=O,BRD-K31633810-003-02-8,DAU-5884,Tocris,2096,DAU 5884 hydrochloride,-9.819455,x0749,0.402077,active-covalent
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)N3Cc4ccccc4NC3=O,BRD-K31633810-003-03-6,DAU-5884,Tocris,2096,DAU 5884 hydrochloride,-9.819455,x0749,0.402077,active-covalent
c1cc2c(cc1NC(=[NH2+])N)c3c([nH]2)[C@H]4[C@@]56CC[N@@H+]([C@@H]([C@@]5(C3)O)Cc7c6c(c(cc7)O)O4)CC8CC8,BRD-K64748124-300-01-7,GNTI,Tocris,1282,GNTI dihydrochloride,-9.819454,x0072,5.061826,active-noncovalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3,BRD-K75699339-057-10-7,rizatriptan,Tocris,5136,Rizatriptan benzoate,-9.819012,x0072,-0.743638,active-noncovalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3,BRD-K75699339-057-08-1,rizatriptan,MicroSource,1505189,RIZATRIPTAN BENZOATE,-9.819012,x0072,-0.743638,active-noncovalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3,BRD-K75699339-057-07-3,rizatriptan,Selleck,S1607,Rizatriptan Benzoate,-9.819012,x0072,-0.743638,active-noncovalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3,BRD-K75699339-057-09-9,rizatriptan,Selleck,S1607,Rizatriptan Benzoate (Maxalt),-9.819012,x0072,-0.743638,active-noncovalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3,BRD-K54314721-001-09-4,zolmitriptan,Selleck,S1649,Zolmitriptan,-9.818854,x0072,-0.472625,active-noncovalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3,BRD-K54314721-001-11-0,zolmitriptan,Tocris,4657,Zolmitriptan,-9.818854,x0072,-0.472625,active-noncovalent
C[NH+](C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3,BRD-K54314721-001-10-2,zolmitriptan,MicroSource,1505281,ZOLMITRIPTAN,-9.818854,x0072,-0.472625,active-noncovalent
Cc1ccc(cc1)C(=O)c2ccc(n2C)CC(=O)[O-],BRD-K82562631-236-04-6,tolmetin,MicroSource,1500582,TOLMETIN SODIUM,-9.818548,x0830,-0.254298,active-covalent
Cc1ccc(cc1)C(=O)c2ccc(n2C)CC(=O)[O-],BRD-K82562631-325-04-7,tolmetin,Selleck,S4360,Tolmetin Sodium,-9.818548,x0830,-0.254298,active-covalent
CC(C)CC(=O)Nc1c2c([nH]n1)C(N(C2)C(=O)C3CC[NH+](CC3)C)(C)C,BRD-K64800655-001-07-4,PHA-793887,Selleck,S1487,PHA-793887,-9.817928,x0195,4.472404,active-noncovalent
CC(C)CC(=O)Nc1c2c([nH]n1)C(N(C2)C(=O)C3CC[NH+](CC3)C)(C)C,BRD-K64800655-001-09-0,PHA-793887,Selleck,S1487,PHA-793887,-9.817928,x0195,4.472404,active-noncovalent
CCOC(=O)Cc1ccc(cc1)c2ccccc2,BRD-K26404903-001-01-5,felbinac-ethyl,AMS,A000379137,"ethyl [1,1'-biphenyl]-4-ylacetate",-9.816342,x0749,3.269977,active-covalent
C[NH+](C)CCCN1c2ccccc2Sc3c1cc(cc3)C(F)(F)F,BRD-K63675182-003-23-6,triflupromazine,MicroSource,1503118,TRIFLUPROMAZINE HYDROCHLORIDE,-9.813185,x0161,0.483892,active-noncovalent
C[NH+](C)CCCN1c2ccccc2Sc3c1cc(cc3)C(F)(F)F,BRD-K63675182-003-22-8,triflupromazine,Selleck,S4372,Triflupromazine HCl,-9.813185,x0161,0.483892,active-noncovalent
CCC1(Cc2ccccc2C1)c3c[nH]cn3,BRD-K39252998-003-02-3,atipamezole,Tocris,2937,Atipamezole hydrochloride,-9.809377,x0749,-2.674078,active-covalent
CCC1(Cc2ccccc2C1)c3c[nH]cn3,BRD-K39252998-003-01-5,atipamezole,MedChemEx,HY-12380,Atipamezole (hydrochloride),-9.809377,x0749,-2.674078,active-covalent
CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#C)O,BRD-K97472745-001-01-8,gestrinone,Prestwick,Prestw-1267,Gestrinone,-9.808918,x0749,2.601533,active-covalent
c1cc(ccc1C[NH+]2CCOCC2)C(=O)N3CC[NH+](CC3)C4CC4,BRD-K79595931-312-01-3,bavisant,MedChemEx,HY-14880B,Bavisant (dihydrochloride hydrate),-9.808836,x0946,3.228145,active-noncovalent
c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)[O-],BRD-K78513633-001-14-0,lonidamine,Tocris,1646,Lonidamine,-9.807531,x0678,0.220201,active-noncovalent
c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)[O-],BRD-K78513633-001-13-2,lonidamine,Selleck,S2610,Lonidamine,-9.807531,x0678,0.220201,active-noncovalent
c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)[O-],BRD-K78513633-001-16-5,lonidamine,Tocris,1646,Lonidamine,-9.807531,x0678,0.220201,active-noncovalent
c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)[O-],BRD-K78513633-001-15-7,lonidamine,MicroSource,1503225,LONIDAMINE,-9.807531,x0678,0.220201,active-noncovalent
CC(C)(C)c1ccc2cc(c(cc2c1)C#N)C#N,BRD-K89329876-001-07-8,BRD-9876,Tocris,5454,BRD 9876,-9.807121,x0749,-0.377201,active-covalent
CCn1c2ccccc2c3c1ccc(c3)C[NH2+]C,BRD-K44400149-003-01-1,PhiKan-083,Tocris,4326,PhiKan 083,-9.805827,x0195,-0.305911,active-noncovalent
c1cc(cc(c1)O)c2nc3c4cccnc4oc3c(n2)N5CCOCC5,BRD-K67868012-003-02-3,PI-103,Tocris,2930,PI 103 hydrochloride,-9.803667,x0749,4.107061,active-covalent
c1cc(cc(c1)O)c2nc3c4cccnc4oc3c(n2)N5CCOCC5,BRD-K67868012-001-07-6,PI-103,Selleck,S1038,PI-103,-9.803667,x0749,4.107061,active-covalent
CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,BRD-K79402892-001-07-5,sitosterol,Selleck,S2273,?-Sitosterol,-9.803485,x0104,6.82852,active-noncovalent
CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,BRD-K79402892-001-06-7,sitosterol,Selleck,S2273,??-Sitosterol,-9.803485,x0104,6.82852,active-noncovalent
c1c(cc(c(c1O)O)O)c2c(c(=O)c3c(cc(cc3o2)O)[O-])[O-],BRD-K43149758-001-22-7,myricetin,Selleck,S2326,Myricetin,-9.803391,x0749,1.853979,active-covalent
c1c(cc(c(c1O)O)O)c2c(c(=O)c3c(cc(cc3o2)O)[O-])[O-],BRD-K43149758-001-23-5,myricetin,Selleck,S2326,Myricetin (Cannabiscetin),-9.803391,x0749,1.853979,active-covalent
C[C@]1(C[C@@H](C1)c2n3c(c(ncc3)N)c(n2)c4cc5nc(ccc5cc4)c6ccccc6)O,BRD-K86118762-001-05-9,linsitinib,Selleck,S1091,OSI-906 (Linsitinib),-9.801770,x0161,6.194384,active-noncovalent
C[C@]1(C[C@@H](C1)c2n3c(c(ncc3)N)c(n2)c4cc5nc(ccc5cc4)c6ccccc6)O,BRD-K86118762-001-01-8,linsitinib,Selleck,S1091,OSI-906 (Linsitinib),-9.801770,x0161,6.194384,active-noncovalent
C[NH+](C)CCN(Cc1ccccc1)c2ccccn2,BRD-K57033106-003-19-7,tripelennamine,Selleck,S3146,Tripelennamine HCl,-9.801753,x0749,1.260324,active-covalent
C[NH+](C)CCN(Cc1ccccc1)c2ccccn2,BRD-K57033106-048-04-4,tripelennamine,MicroSource,1500597,TRIPELENNAMINE CITRATE,-9.801753,x0749,1.260324,active-covalent
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)c3cc(cc(c3)Cl)Cl,BRD-A85587465-001-03-3,bemesetron,Tocris,640,MDL 72222,-9.800955,x0161,1.271448,active-noncovalent
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)c3cc(cc(c3)Cl)Cl,BRD-A85587465-001-04-1,bemesetron,Tocris,640,MDL 72222,-9.800955,x0161,1.271448,active-noncovalent
C[NH+](C)CC/C=C\1/c2ccccc2Sc3c1cc(cc3)Cl,BRD-K36207157-001-07-0,chlorprothixene,Selleck,S1771,Chlorprothixene,-9.799965,x0104,-0.368425,active-noncovalent
C[NH+](C)CC/C=C\1/c2ccccc2Sc3c1cc(cc3)Cl,BRD-K36207157-001-08-8,chlorprothixene,Selleck,S1771,Chlorprothixene,-9.799965,x0104,-0.368425,active-noncovalent
C[NH+](C)CC/C=C\1/c2ccccc2Sc3c1cc(cc3)Cl,BRD-K36207157-001-09-6,chlorprothixene,MicroSource,1503203,CHLORPROTHIXENE HYDROCHLORIDE,-9.799965,x0104,-0.368425,active-noncovalent
CCC[N@@H+]1CCO[C@H]2[C@@H]1COc3c2cc(cc3)O,BRD-K20260086-001-01-6,PD-128907,Selleck,S2168,PD128907 HCl,-9.794686,x0195,-0.479612,active-noncovalent
C[NH+]1CCN(CC1)c2cc(nc(n2)N)c3ccccc3,BRD-K90082312-001-01-5,VUF10460,Tocris,4769,VUF 10460,-9.794000,x0104,-0.271049,active-noncovalent
Cc1c(c2ccccc2[nH]1)CCNC(=O)c3cccs3,BRD-K81572616-001-01-9,CK-636,Selleck,S7497,CK-636,-9.793570,x1386,0.461594,active-covalent
Cc1c(c2ccccc2[nH]1)CCNC(=O)c3cccs3,BRD-K81572616-001-02-7,CK-636,Selleck,S7497,CK-636,-9.793570,x1386,0.461594,active-covalent
COc1cc(ccc1OC(F)F)c2ccc(=O)[nH]n2,BRD-K37561857-001-17-1,zardaverine,Tocris,1046,Zardaverine,-9.793176,x0749,1.025428,active-covalent
COc1cc(ccc1OC(F)F)c2ccc(=O)[nH]n2,BRD-K37561857-001-15-5,zardaverine,Tocris,1046,Zardaverine,-9.793176,x0749,1.025428,active-covalent
COc1cc(ccc1OC(F)F)c2ccc(=O)[nH]n2,BRD-K37561857-001-18-9,zardaverine,Tocris,1046,Zardaverine,-9.793176,x0749,1.025428,active-covalent
CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N,BRD-K93869735-001-01-1,taltirelin,MedChemEx,HY-B0596,Taltirelin,-9.792715,x0678,2.41813,active-noncovalent
CN1CC[NH+](CC1)Cc2ccc(cc2)c3cc4c(c[nH]c4nc3)c5ccc6c(c5)cc[nH]6,BRD-K66908976-001-01-8,URMC-099,MedChemEx,HY-12599,URMC-099,-9.792511,x0104,10.328403,active-noncovalent
Cc1ccc(cc1)S(=O)(=O)Nc2c(nc3ccccc3n2)Nc4ccc5c(c4)nsn5,BRD-K95901403-001-04-5,XL-147,Selleck,S1118,XL-147 analog,-9.792378,x0678,3.603794,active-noncovalent
c1cc(cc(c1)Cl)[C@@H](c2ccc3c(c2)nc[nH]3)n4ccnc4,BRD-A57133765-300-01-7,liarozole,Tocris,2705,Liarozole dihydrochloride,-9.791400,x0195,-1.090018,active-noncovalent
B(c1ccccc1)(c2ccccc2)OCC[NH3+],BRD-K13346085-001-04-7,2-APB,Tocris,1224,2-APB,-9.791046,x0072,-1.884311,active-noncovalent
C1C[C@@H]2[C@@H]3CCC[N@H+]4[C@H]3[C@H](CCC4)CN2C(=O)C1,BRD-K25312248-001-01-5,matrine,Selleck,S2322,(+)-Matrine,-9.790839,x0195,-0.61853,active-noncovalent
c1cc(ccc1c2c[nH]nc2)C3(CC[NH2+]CC3)c4ccc(cc4)Cl,BRD-K12040459-001-06-0,AT7867,Selleck,S1558,AT7867,-9.787711,x1077,-0.457373,active-noncovalent
c1cc(ccc1c2c[nH]nc2)C3(CC[NH2+]CC3)c4ccc(cc4)Cl,BRD-K12040459-001-07-8,AT7867,Selleck,S1558,AT7867,-9.787711,x1077,-0.457373,active-noncovalent
CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@@H](c1ccccc1)C(=O)OC2CCCC2,BRD-K92241597-001-05-2,tosedostat,Selleck,S1522,Tosedostat (CHR2797),-9.787008,x0434,2.847771,active-noncovalent
CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@@H](c1ccccc1)C(=O)OC2CCCC2,BRD-K92241597-001-06-0,tosedostat,Tocris,3595,CHR 2797,-9.787008,x0434,2.847771,active-noncovalent
CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@@H](c1ccccc1)C(=O)OC2CCCC2,BRD-K92241597-001-09-4,tosedostat,Selleck,S1522,Tosedostat (CHR2797),-9.787008,x0434,2.847771,active-noncovalent
CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@@H](c1ccccc1)C(=O)OC2CCCC2,BRD-K92241597-001-11-0,tosedostat,Tocris,3595,CHR 2797,-9.787008,x0434,2.847771,active-noncovalent
C[C@@H](c1ccccc1)NC(=O)CCc2[nH]c(=O)c3ccccc3n2,BRD-K24283677-001-01-9,ME-0328,Tocris,5054,ME 0328,-9.786962,x1093,0.214314,active-noncovalent
C[C@@H](c1ccccc1)NC(=O)CCc2[nH]c(=O)c3ccccc3n2,BRD-A63444178-001-01-5,ME0328,Selleck,S7438,ME0328,-9.786962,x1093,0.214314,active-noncovalent
Cc1ccc(c2c1CCC2)OC[C@H]([C@H](C)[NH2+]C(C)C)O,BRD-K74603273-003-01-1,"ICI-118,551",Tocris,821,"ICI 118,551 hydrochloride",-9.786823,x0195,1.356795,active-noncovalent
c1ccc(cc1)C[C@H](CS)C(=O)NCC(=O)[O-],BRD-A56012032-001-15-5,thiorphan,Sigma,T6031,[(2-benzyl-3-sulfanylpropanoyl)amino]acetic acid,-9.784503,x0678,-0.432028,active-noncovalent
c1ccc(cc1)C[C@H](CS)C(=O)NCC(=O)[O-],BRD-A56012032-001-14-8,thiorphan,Enzo,PI113,Thiorphan (DL),-9.784503,x0678,-0.432028,active-noncovalent
CC(C)(C(=O)[O-])Sc1ccncc1c2ccc(c3c2cccc3)C#N,BRD-K36741660-001-01-1,verinurad,MedChemEx,HY-16733,Verinurad,-9.784450,x0830,1.040193,active-covalent
C[NH+](C)CCC=C1c2ccccc2CCc3c1cccc3,BRD-K53737926-003-25-2,amitriptyline,Selleck,S3183,Amitriptyline HCl,-9.784410,x0874,0.076784,active-noncovalent
C[NH+](C)CCC=C1c2ccccc2CCc3c1cccc3,BRD-K53737926-003-27-8,amitriptyline,MicroSource,1500117,AMITRIPTYLINE HYDROCHLORIDE,-9.784410,x0874,0.076784,active-noncovalent
c1c(csc1COc2c3c([nH]cn3)nc(n2)N)Br,BRD-K27955832-001-05-2,lomeguatrib,Tocris,4359,Lomeguatrib,-9.783179,x0749,-1.303799,active-covalent
c1c(csc1COc2c3c([nH]cn3)nc(n2)N)Br,BRD-K27955832-001-02-9,lomeguatrib,Selleck,S8056,Lomeguatrib,-9.783179,x0749,-1.303799,active-covalent
CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O,BRD-A45419686-001-02-3,L-Ascorbyl-6-palmitate,Selleck,S2532,L-Ascorbyl 6-palmitate,-9.782143,x0967,3.234394,active-noncovalent
CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O,BRD-A45419686-001-04-9,L-Ascorbyl-6-palmitate,MicroSource,1505742,ASCORBYL PALMITATE,-9.782143,x0967,3.234394,active-noncovalent
CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O,BRD-A45419686-001-03-1,L-Ascorbyl-6-palmitate,Selleck,S2532,L-Ascorbyl 6-palmitate,-9.782143,x0967,3.234394,active-noncovalent
C[C@@]12[C@](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)(CO)O,BRD-A27376179-001-01-3,lestaurtinib,EMDBio,219499-5MG,CEP-701,-9.778948,x0195,6.552115,active-noncovalent
c1cc(cc(c1)Cl)Nc2c3ccncc3c4ccc(cc4n2)C(=O)[O-],BRD-K81458380-001-04-9,CX-4945,Selleck,S2248,CX-4945 (Silmitasertib),-9.778694,x0434,1.371475,active-noncovalent
Cc1ccccc1/N=N/c2ccc(c(c2)C)/N=N/c3c4ccccc4ccc3O,BRD-K65989725-001-01-3,sudan-iv,Vitas-M,STL069551,,-9.778320,x0104,7.06638,active-noncovalent
C[NH+](C)CC[C@H](c1ccc(cc1)Br)c2ccccn2,BRD-A68723818-050-31-7,brompheniramine,Selleck,S2585,Brompheniramine hydrogen maleate,-9.775172,x0072,0.292511,active-noncovalent
C[NH+](C)CC[C@H](c1ccc(cc1)Br)c2ccccn2,BRD-A68723818-050-32-5,brompheniramine,MicroSource,1503985,BROMPHENIRAMINE MALEATE,-9.775172,x0072,0.292511,active-noncovalent
C[C@@H](c1ccc2c(c1)CC(=O)c3ccccc3S2)C(=O)[O-],BRD-A00578795-001-04-3,zaltoprofen,Selleck,S3008,Zaltoprofen,-9.774978,x0072,0.931726,active-noncovalent
C[C@@H]1C[C@@H](CC(C1)(C)C)OC(=O)c2ccccc2O,BRD-A34751532-001-06-9,homosalate,MicroSource,1505020,HOMOSALATE,-9.773002,x0195,-0.262513,active-noncovalent
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CCC4=O)C)O,BRD-K58277159-001-01-7,NPC-01,Sigma,MFCD00051131,"(11beta)-11-hydroxyandrost-4-ene-3,17-dione",-9.772391,x0749,2.204687,active-covalent
CC(C)Nc1cc(c(cn1)Cl)c2cc([nH]c2)C(=O)N[C@H](CO)c3cccc(c3)Cl,BRD-K28965160-001-01-1,BVD-523,MedChemEx,HY-15816,VRT752271,-9.771790,x0161,8.532712,active-noncovalent
Cc1c2c(n[nH]1)Nc3cc(c(cc3C(=N2)c4ccccc4Cl)F)OC,BRD-K32942258-001-02-5,RG1530,MedChemEx,HY-13737,R1530,-9.771587,x0195,0.58852,active-noncovalent
Cc1c2c(n[nH]1)Nc3cc(c(cc3C(=N2)c4ccccc4Cl)F)OC,BRD-K32942258-001-01-7,RG1530,MedChemEx,HY-13737,R1530,-9.771587,x0195,0.58852,active-noncovalent
Cc1c2c(n[nH]1)Nc3cc(c(cc3C(=N2)c4ccccc4Cl)F)OC,BRD-K32942258-001-04-1,RG1530,MedChemEx,HY-13737,R1530,-9.771587,x0195,0.58852,active-noncovalent
Cc1c2c(n[nH]1)Nc3cc(c(cc3C(=N2)c4ccccc4Cl)F)OC,BRD-K32942258-001-03-3,RG1530,Tocris,4885,R 1530,-9.771587,x0195,0.58852,active-noncovalent
c1ccc2cnc(cc2c1)C3=[NH+]CCN3,BRD-K56115039-003-02-1,BU226,Tocris,1091,BU 226 hydrochloride,-9.771079,x0195,-0.904366,active-noncovalent
C[C@@]12CC[C@@H]3[C@@H]([C@@H]1CC=C2)CC[C@H]4[C@]3(CCC(=O)C4)C,BRD-A64011898-001-01-0,androstenone,SantaCruz,sc-227030,5 -Androst-16-en-3-one,-9.770131,x0749,0.155223,active-covalent
C[NH2+]CCCN1c2ccccc2CCc3c1cccc3,BRD-K60762818-003-25-2,desipramine,MicroSource,1500227,DESIPRAMINE HYDROCHLORIDE,-9.767564,x0072,1.071233,active-noncovalent
