CatalogID,BB_SMILES,scaffold_SMILES,product_SMILES
EN300-1604839,NC1CCC1=O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC2=O)c1
EN300-6489560,NCC12CC(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(C2)C3)c1
EN300-6489846,N#CC12COC(CN)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(C#N)(CO2)C3)c1
EN300-6490928,NC1CCC12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC23CCC3)c1
EN300-6491326,CC1(C)OB([C@@H]2C[C@H]2N)OC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@H]2B2OC(C)(C)C(C)(C)O2)c1
EN300-6493811,CC1(C)CC2(CC(N)C2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(C2)CC(C)(C)C3)c1
EN300-6494362,NC1CC(CC(F)(F)F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(CC(F)(F)F)C2)c1
EN300-6481913,COCC12COC(CN)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COCC12COC(CNc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(C1)C2
EN300-6430616,NC1(C(F)F)COC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C(F)F)COC2)c1
EN300-6495743,NC1(C2CC2)CCCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C3CC3)CCCCC2)c1
EN300-6495824,NCCCC1(C(F)(F)F)N=N1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCC2(C(F)(F)F)N=N2)c1
EN300-6494450,CCOC(=O)C1(CN)CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CCOC(=O)C1(CNc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC2(CCC2)C1
EN300-6497035,NC1CCCC2C1C2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCC3C2C3(F)F)c1
EN300-6496995,CC12CCC(CN)(C1)OC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCC(C)(CO2)C3)c1
EN300-1722748,CP(C)(=O)c1ccc(N)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccc(P(C)(C)=O)cc2)c1
EN300-1703181,Cn1ncc(P(C)(C)=O)c1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2c(P(C)(C)=O)cnn2C)c1
EN300-6497224,CP(C)(=O)CCCN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCP(C)(C)=O)c1
EN300-6497869,NC[C@@H]1CCC[C@H](CF)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@@H]2CCC[C@H](CF)C2)c1
EN300-6498274,NC1CC2(C1)CC1(CCC1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(C2)CC2(CCC2)C3)c1
EN300-6498993,N[C@@H]1CC[C@@H]1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CC[C@@H]2F)c1
EN300-6482585,NC1C2CCC12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C3CCC32)c1
EN300-6499351,NC1CCOC2(CCS(=O)(=O)CC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCOC3(CCS(=O)(=O)CC3)C2)c1
EN300-316544,CC1(C)CC(N)CC(C)(C)O1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(C)(C)OC(C)(C)C2)c1
EN300-6501377,CC12CC(N)(C1)C1(CCC1)O2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(C)(C2)OC32CCC2)c1
EN300-6501576,NCC(c1ccccc1)C(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(c2ccccc2)C(F)F)c1
EN300-6501611,CC12CCC(N)(CC1)CO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(C)(CC2)OC3)c1
EN300-6503688,Cn1ncc(F)c1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2c(F)cnn2C)c1
EN300-6503808,CC(C)(N)C(C)(C)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC(C)(C)C(C)(C)F)c1
EN300-6504486,CN(C)[C@@H]1CC[C@H]1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CC[C@H]2N(C)C)c1
EN300-6504621,CC(C)(C)OC(=O)N1CC(N)CC12CCOCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CN(C(=O)OC(C)(C)C)C3(CCOCC3)C2)c1
EN300-6504633,NC1CCC2C(CC1)C2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC3C(CC2)C3(F)F)c1
EN300-6504818,CC1(C)CC2(CC2N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC23CC(C)(C)C3)c1
EN300-2980526,Nc1ccccc1P(=O)(O)O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccccc2P(=O)(O)O)c1
EN300-1604749,NCC1CC2(C1)CC2F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC3(C2)CC3F)c1
EN300-6512860,NC12CCC(C1)OC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(C2)OC3)c1
EN300-6512862,CC1(C)OC2(CO)CC1(N)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(CO)(C2)OC3(C)C)c1
EN300-6512890,CS(=O)(=O)[C@@]1(CN)C[C@@H]1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@]2(S(C)(=O)=O)C[C@@H]2C(F)(F)F)c1
EN300-6512944,NC1CCC2C1C2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC3C2C3(F)F)c1
EN300-6512935,NC1CC2CCCC(O)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3CCCC(O)(C3)C2)c1
EN300-6512946,NCC1CCCC(F)(F)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCCC(F)(F)CC2)c1
EN300-6513098,NCC12CCCC(CO)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCCC(CO)(CO2)C3)c1
EN300-6729473,CC12CCCC(N)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCCC(C)(C2)OC3)c1
EN300-6730451,NC1CCCC2(CCCCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCC3(CCCCC3)C2)c1
EN300-6730511,NCC1CC2(C1)CC(F)(F)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC3(C2)CC(F)(F)C3)c1
EN300-6730678,NC1CCC(=C(F)F)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC(=C(F)F)CC2)c1
EN300-6730703,CC1(N)CC1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CC2C(F)(F)F)c1
EN300-6730937,N[C@H]1C[C@@](O)(C(F)(F)F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@@](O)(C(F)(F)F)C2)c1
EN300-6731341,N[C@H]1C[C@H](C(F)(F)F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@H](C(F)(F)F)C2)c1
EN300-6731528,N[C@H]1C[C@](O)(C(F)(F)F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@](O)(C(F)(F)F)C2)c1
EN300-6732632,Nc1ccc(/C=C/C(F)(F)F)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccc(/C=C/C(F)(F)F)cc2)c1
EN300-6733015,COC12CCC(N)(CC1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COC12CCC(Nc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(CC1)C2
EN300-6480186,NC1CCCOC12CCOCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCOC23CCOCC3)c1
EN300-6733288,NC12CCC(C(F)(F)F)(CC1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(C(F)(F)F)(CC2)C3)c1
EN300-6734454,NC12COC(CO)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23COC(CO)(C2)C3)c1
EN300-6734509,[N-]=[N+]=NC12CCC(N)(CC1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(N=[N+]=[N-])(CC2)C3)c1
EN300-6734624,N[C@@H]1CCC(F)(F)[C@H]1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CCC(F)(F)[C@H]2O)c1
EN300-6734782,CC1(C)CCCCC1(C)N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CCCCC2(C)C)c1
EN300-6734818,Nc1ccccc1/C=C/C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccccc2/C=C/C(F)(F)F)c1
EN300-6734958,NC[C@@H]1C[C@@H]1C(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@@H]2C[C@@H]2C(F)F)c1
EN300-6734977,NC12COC(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23COC(C2)C3)c1
EN300-6498733,NC1CC2COCC2C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3COCC3C2)c1
EN300-6736658,Cn1nccc1[C@@H]1C[C@H]1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@H]2c2ccnn2C)c1
EN300-6498296,NCC1C2CCC12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2C3CCC32)c1
EN300-6738366,NC12CCC(F)(CC1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(F)(CC2)C3)c1
EN300-6738528,CC12CC(CN)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23COC(C)(C2)C3)c1
EN300-6738687,NCc1cc(C(F)(F)F)cs1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCc2cc(C(F)(F)F)cs2)c1
EN300-6738814,NC1CCCOC12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCOC23CCC3)c1
EN300-6739173,NC1CN2CCC1C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CN3CCC2C3)c1
EN300-6739968,NCC12COC(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23COC(C2)C3)c1
EN300-6740842,CC12CC(CCN)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCC23COC(C)(C2)C3)c1
EN300-6740474,CC(C)(F)CCCN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCC(C)(C)F)c1
EN300-6503663,NCC12CC3CC(CC(C3)O1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC4CC(CC(C4)O2)C3)c1
EN300-6745643,N[C@H]1C[C@@H](CF)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@@H](CF)C2)c1
EN300-6745717,NC1CC[Si]2(CCCCC2)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC[Si]3(CCCCC3)CC2)c1
EN300-6745997,N[C@@H]1CC[C@H](O)[C@@H](O)[C@H]1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CC[C@H](O)[C@@H](O)[C@H]2O)c1
EN300-6746077,C=CC(F)(F)CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,C=CC(F)(F)CNc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-6746206,NCCCCCF,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCCCF)c1
EN300-6746518,CC(N)C1CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC(C)C2CC3(CCC3)C2)c1
EN300-6746831,CC1(C)OB(C2CC(N)C2)OC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(B3OC(C)(C)C(C)(C)O3)C2)c1
EN300-6748156,NC1COC2(CCCCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2COC3(CCCCC3)C2)c1
EN300-6750908,NCC12C3C4C5C3C1C5C42,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23C4C5C6C4C2C6C53)c1
EN300-6735126,CP(C)(=O)C1CCC(N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC(P(C)(C)=O)C2)c1
EN300-6764065,NCC1C(F)(F)C12CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2C(F)(F)C23CC3)c1
EN300-6764298,NC1COCCC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2COCCC2(F)F)c1
EN300-6764943,NCCC(F)(F)C(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCC(F)(F)C(F)F)c1
EN300-7197598,CN1CCC(N)CC12CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCN(C)C3(CC3)C2)c1
EN300-6902447,COCC12CC(CN)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COCC12CC(CNc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(CO1)C2
EN300-6740378,CP(C)(=O)c1cc(N)ccn1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccnc(P(C)(C)=O)c2)c1
EN300-7353973,NCC(F)CO,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(F)CO)c1
EN300-7354406,NC1CCC12CCCO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC23CCCO3)c1
EN300-7355125,C[C@@H](N)C1CC(F)(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H](C)C2CC(F)(F)C2)c1
EN300-7355337,CP(C)(=O)[C@H](N)C1CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H](C2CCCC2)P(C)(C)=O)c1
EN300-7356475,CP(C)(=O)c1cccc(CN)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCc2cccc(P(C)(C)=O)c2)c1
EN300-7425217,NCC1CCC12CCCO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCC23CCCO3)c1
EN300-7426139,N[C@@H]1CC[C@@H]1c1ccc(F)cc1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CC[C@@H]2c2ccc(F)cc2F)c1
EN300-7427798,NC1CC2CS(=O)(=O)CC2C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3CS(=O)(=O)CC3C2)c1
EN300-7429806,CC1(CN)CCCC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C)CCCC2(F)F)c1
EN300-7429945,CSC[C@H]1C[C@@H](N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CSC[C@H]1C[C@@H](Nc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)C1
EN300-7429970,CS(=O)(=O)CC1CC(N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(CS(C)(=O)=O)C2)c1
EN300-7429986,CS(=O)(=O)C[C@H]1C[C@H](N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@H](CS(C)(=O)=O)C2)c1
EN300-7430703,CC(F)(F)c1ccc(N)nc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccc(C(C)(F)F)cn2)c1
EN300-7430909,NC1CN(C2COC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CN(C3COC3)C2)c1
EN300-7431381,CN(C)C1CC2(CC(N)C2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(C2)CC(N(C)C)C3)c1
EN300-7431704,NCC1CCC12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCC23CCC3)c1
EN300-7432145,CC1(N)CCCC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CCCC2(F)F)c1
EN300-7432909,NCC12CC(C(F)(F)F)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(C(F)(F)F)(CO2)C3)c1
EN300-7433118,NC1CCCCCC1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCCCC2F)c1
EN300-7433153,CC(C)(F)C(C)(F)CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(C)(F)C(C)(C)F)c1
EN300-7434265,NC1C2CCCC(F)(F)C12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C3CCCC(F)(F)C32)c1
EN300-7434566,N[C@@H]1[C@H]2CCC(F)(F)[C@H]21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2[C@H]3CCC(F)(F)[C@H]32)c1
EN300-7434894,CC12CC(N)(CCO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCOC(C)(C2)C3)c1
EN300-7353974,CP(C)(=O)[C@H](N)C1CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H](C2CCCC2)P(C)(C)=O)c1
EN300-7438608,C[Si]1(C)CCC(N)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC[Si](C)(C)CC2)c1
EN300-1605165,NC1CCCCC12CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCCC23CC3)c1
EN300-7439202,CC1(CN)CCC2(CC1)CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C)CCC3(CC2)CC3)c1
EN300-7443453,NC1CCC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC3(CCC3)C2)c1
EN300-7443717,NC12CC(c3ccccc3)(C1)C2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(c4ccccc4)(C2)C3(F)F)c1
EN300-7443887,N[C@@H]1C[C@@H]1CF,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@@H]2CF)c1
EN300-1223410,NC1CC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC2(F)F)c1
EN300-6760269,CCP(=O)(CC)c1ccc(N)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CCP(=O)(CC)c1ccc(Nc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1
EN300-7445552,NCC1(CF)CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(CF)CC3(CCC3)C2)c1
EN300-7445610,CCC12CC(N)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CCC12CC(Nc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(C1)C2
EN300-7448099,NCCCSC(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCSC(F)(F)F)c1
